"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","Task Lighting","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"02.01.2002 10:00:00","0.166262","0","0.4740113","-3.15284","0","30.65982","-9.493232E-02","0","10.65975","12.75616","4.737665","7.070439","4.015532","0","-14.01759","22.44634","22.43056","22.43845","4.737665","23.41591","32.5768","0","0","0","4.423226","6.8875",
"02.01.2002 11:00:00","0.193618","0","0.4733734","-3.081487","0","30.76654","-6.121255E-02","0","10.65975","12.75616","4.737665","6.951044","7.294494","0","-13.95573","22.60305","22.57096","22.587","4.737665","23.41591","32.5768","0","0","0","4.423226","7.25",
"02.01.2002 12:00:00","0.103994","0","0.6651554","-2.949233","0","31.33238","-3.893063E-02","0","10.65975","12.75616","6.514289","10.57864","8.127486","0","-20.00446","22.61112","22.68677","22.64894","6.514289","23.41591","36.56504","0","0","0","6.634841","7.525",
"02.01.2002 13:00:00","0.103544","0","0.6957858","-2.929204","0","31.99688","-0.0325309","0","10.65975","12.75616","6.514289","11.19245","6.26948","0","-20.92952","22.59488","22.70987","22.65238","6.514289","23.41591","37.73848","0","0","0","7.808282","7.6",
"02.01.2002 14:00:00","0.119697","0","0.6660248","-2.925305","0","32.47021","-4.029324E-02","0","10.65975","12.75616","4.737665","10.65815","5.714","0","-19.89108","22.50224","22.70931","22.60578","4.737665","23.41591","34.78841","0","0","0","6.634841","7.6",
"02.01.2002 15:00:00","0.213047","0","0.472954","-3.043359","0","32.21047","-2.531382E-02","0","10.65975","12.75616","4.737665","6.888164","4.758892","0","-13.91213","22.73738","22.70463","22.72101","4.737665","23.41591","32.5768","0","0","0","4.423226","7.5375",
"02.01.2002 16:00:00","0.227624","0","0.473937","-3.089679","0","32.64575","-1.093949E-02","0","10.65975","12.75616","4.737665","6.781284","2.578162","0","-14.06307","22.75908","22.68711","22.72309","4.737665","23.41591","32.5768","0","0","0","4.423226","7.4375",
"02.01.2002 17:00:00","0.105479","0","0.6665192","-3.056545","0","33.50734","-3.128352E-02","0","10.65975","12.75616","6.514289","10.57232","0.299712","0","-20.34863","22.55759","22.62988","22.59374","6.514289","23.41591","36.56504","0","0","0","6.634841","7.2125",
"02.01.2002 18:00:00","-0.001524","0","0.8580899","-3.023649","0","34.88036","-6.617562E-02","0","10.65975","12.75616","6.514289","14.78124","0","0","-26.35724","22.23224","22.57556","22.4039","6.514289","23.41591","38.77665","0","0","0","8.846453","6.85",
"02.01.2002 19:00:00","-0.018028","0","0.7232139","-4.195351","0","34.99483","-5.842525E-02","0","10.65975","22.2078","6.514289","11.58003","0","0","-21.89056","22.4465","22.54208","22.49429","6.514289","32.86755","47.19012","0","0","0","7.808282","6.3875",
"02.01.2002 20:00:00","-0.009112","0","0.2433784","-4.667633","0","34.75225","-0.0460648","0","1.065975","17.25102","3.849353","2.131334","0","0","-4.505195","22.56539","22.45733","22.51136","3.849352","18.317","26.86012","0","0","0","4.69377","6.2",
