"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","Task Lighting","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","°C",
"01/01/2002 01:00:00","-0.512509","0","0.3611093","-25.37406","0","0","0","0","2.948286","13.24627","0","0","-18.24541","20.70404","21.60694","21.15549","2.948286","0","0","0","26.55428","9.0625",
"01/01/2002 02:00:00","-0.896924","0","0.3622274","-25.76809","0","0","0","0","2.948286","13.35056","0","0","-18.60782","20.5036","21.47549","20.98955","2.948286","0","0","0","26.55428","8.675",
"01/01/2002 03:00:00","-1.143484","0","0.3637162","-25.97471","0","0","0","0","2.948286","13.41812","0","0","-18.76136","20.37201","21.36872","20.87037","2.948286","0","0","0","26.55428","8.475",
"01/01/2002 04:00:00","-1.370123","0","0.3644938","-26.00766","0","0","0","0","2.948286","13.47364","0","0","-18.84205","20.25924","21.27426","20.76675","2.948286","0","0","0","26.55428","8.3375",
"01/01/2002 05:00:00","-1.562782","0","0.3648578","-25.96329","0","0","0","0","2.948286","13.51911","0","0","-18.88481","20.16402","21.1882","20.67611","2.948286","0","0","0","26.55428","8.2375",
"01/01/2002 06:00:00","-3.571671","0","0.3701027","-26.87206","0","19.22351","0","0","2.948286","13.26142","0","10.94606","-11.97639","20.55642","21.14315","20.84979","2.948286","0","22.61589","0","26.55428","8.1375",
"01/01/2002 07:00:00","-2.636298","0","0.3479206","-29.77286","0","17.96607","0","75.58333","9.38091","10.31096","0","17.56066","-16.68807","21.22778","21.30358","21.26568","9.38091","75.58333","21.13656","0","21.24342","8.1",
"01/01/2002 08:00:00","-1.269186","0","0.4845539","-32.11095","0","0","48.24468","57.7328","29.48286","22.58449","0","0","-34.6394","21.64358","21.50289","21.57324","29.48286","105.9775","0","0","20.6312","8.1",
"01/01/2002 09:00:00","-1.109275","0","0.6150459","-31.36473","0","0","48.24468","57.7328","21.44208","34.62683","10.06921","0","-51.59122","21.56384","21.63663","21.60023","21.44208","105.9775","0","0","20.01897","8.225",
"01/01/2002 10:00:00","-0.161203","0","0.606186","-29.01245","0","0","48.24468","57.7328","21.44208","34.25215","34.44563","0","-50.07892","21.76933","21.85398","21.81165","21.44208","105.9775","0","0","20.01897","9.1125",
"01/01/2002 11:00:00","1.199166","0","0.5973502","-26.53833","0","0","48.24468","57.7328","21.44208","32.82734","47.99582","0","-48.21581","22.15425","22.08533","22.11979","21.44208","105.9775","0","0","20.01897","10.35",
"01/01/2002 12:00:00","1.48135","0","0.8443667","-30.15309","0","0.104544","48.24468","57.7328","29.48286","48.0381","52.66425","0","-66.8802","22.36849","22.30789","22.33819","29.48286","105.9775","0.122993","0","30.02846","11.4875",
"01/01/2002 13:00:00","2.401716","0","0.9722413","-38.40371","0","9.247536","48.24468","57.7328","29.48286","49.56504","55.2324","7.690844","-66.72876","22.4898","22.45098","22.47039","29.48286","105.9775","10.87945","0","35.33931","12.3375",
"01/01/2002 14:00:00","3.198606","0","0.8268144","-26.49038","0","0","48.24468","57.7328","21.44208","45.97329","60.98496","0","-63.87577","22.53478","22.59535","22.56507","21.44208","105.9775","0","0","30.02846","12.7875",
"01/01/2002 15:00:00","4.105071","0","0.8178931","-44.78555","0","10.29546","48.24468","57.7328","21.44208","29.42551","43.88524","8.730861","-44.32202","22.89918","22.6189","22.75904","21.44208","105.9775","12.11231","0","20.01897","12.9",
"01/01/2002 16:00:00","4.213591","0","0.7055013","-34.19493","0","7.076427","48.24468","57.7328","21.44208","29.06172","26.47936","6.65194","-45.82097","22.69652","22.57519","22.63586","21.44208","105.9775","8.325209","0","20.01897","12.5875",
"01/01/2002 17:00:00","3.420282","0","1.064509","-51.32651","0","14.57024","48.24468","57.7328","29.48286","45.57265","1.487014","14.21818","-67.30841","22.50599","22.4462","22.4761","29.48286","105.9775","17.14145","0","30.02846","11.9625",
"01/01/2002 18:00:00","1.394901","0","0.9751995","-23.80033","0","0","48.24468","57.7328","29.48286","63.53357","0","0","-89.6105","22.47921","22.41057","22.44489","29.48286","105.9775","0","0","40.03795","11.45",
"01/01/2002 19:00:00","1.26403","0","0.9771402","-43.5392","0","0","48.24468","100.5098","29.48286","50.28868","0","0","-73.58482","22.54773","22.47055","22.50914","29.48286","148.7544","0","0","35.33931","11.1125",
"01/01/2002 20:00:00","-0.143537","0","0.5176291","-47.1761","0","7.038636","4.824468","78.07597","17.42169","9.892389","0","5.754948","-13.47311","22.27917","22.3525","22.31583","17.42169","82.90044","8.280748","0","21.24342","10.8125",
"01/01/2002 21:00:00","-0.738466","0","0.4807058","-42.89883","0","4.839868","4.824468","78.07597","9.38091","9.80643","0","3.914711","-14.0443","22.23007","22.27301","22.25154","9.38091","82.90044","5.693963","0","21.24342","10.5125",
"01/01/2002 22:00:00","-0.893159","0","0.4772196","-38.46072","0","4.018155","4.824468","78.07597","9.38091","12.38001","0","2.63001","-16.96061","21.867","22.20774","22.03737","9.38091","82.90044","4.727241","0","26.55428","10.2125",
"01/01/2002 23:00:00","-0.466144","0","0.3612723","-25.02067","0","0.53488","4.824468","2.492642","9.38091","12.78827","0","0","-17.43464","21.38374","21.96017","21.67195","9.38091","7.31711","0.629271","0","26.55428","9.9125",
"02/01/2002","-0.136518","0","0.3608397","-24.88352","0","0","4.824468","2.492642","2.948286","13.06877","0","0","-17.7389","20.98082","21.76675","21.37379","2.948286","7.31711","0","0","26.55428","9.6125",
"02/01/2002 01:00:00","-0.469721","0","0.3617739","-25.13155","0","0","0","0","2.948286","13.24695","0","0","-18.05735","20.70959","21.60534","21.15746","2.948286","0","0","0","26.55428","9.1875",
"02/01/2002 02:00:00","-0.888957","0","0.3655618","-26.02627","0","0","0","0","2.948286","13.34764","0","0","-18.58589","20.50427","21.47203","20.98815","2.948286","0","0","0","26.55428","8.6875",
"02/01/2002 03:00:00","-1.228898","0","0.3691933","-27.04935","0","0","0","0","2.948286","13.43265","0","0","-19.14944","20.33343","21.35614","20.84479","2.948286","0","0","0","26.55428","8.1875",
"02/01/2002 04:00:00","-1.536251","0","0.3714008","-27.69034","0","0","0","0","2.948286","13.50718","0","0","-19.54762","20.18441","21.25028","20.71734","2.948286","0","0","0","26.55428","7.8125",
"02/01/2002 05:00:00","-1.805802","0","0.3728985","-28.14428","0","0","0","0","2.948286","13.56886","0","0","-19.85772","20.05714","21.15263","20.60488","2.948286","0","0","0","26.55428","7.5125",
"02/01/2002 06:00:00","-4.114111","0","0.3809198","-29.89","0","22.86277","0","0","2.948286","13.27807","0","13.31371","-12.20192","20.49732","21.10183","20.79957","2.948286","0","26.89738","0","26.55428","7.2125",
"02/01/2002 07:00:00","-2.684612","0","0.3599971","-33.92461","0","22.66143","0","75.58333","9.38091","10.34953","0","22.04596","-17.96432","21.16633","21.25842","21.21237","9.38091","75.58333","26.66051","0","21.24342","6.975",
"02/01/2002 08:00:00","-2.278765","0","0.4989385","-36.19097","0","0","48.24468","57.7328","29.48286","22.92364","0","0","-37.12797","21.41942","21.4411","21.43026","29.48286","105.9775","0","0","20.6312","6.775",
"02/01/2002 09:00:00","-2.354377","0","0.6313279","-35.8475","0","0","48.24468","57.7328","21.44208","35.59147","2.473934","0","-55.31522","21.24304","21.51213","21.37758","21.44208","105.9775","0","0","20.01897","6.7",
"02/01/2002 10:00:00","-2.029285","0","0.6284351","-35.13053","0","0","48.24468","57.7328","21.44208","35.72654","12.88434","0","-55.06137","21.25969","21.58859","21.42414","21.44208","105.9775","0","0","20.01897","6.8875",
"02/01/2002 11:00:00","-1.47277","0","0.6257531","-34.38257","0","0","48.24468","57.7328","21.44208","35.23557","22.20499","0","-54.77674","21.40094","21.69732","21.54913","21.44208","105.9775","0","0","20.01897","7.25",
"02/01/2002 12:00:00","-2.259765","0","0.8163948","-33.10427","0","0","48.24468","57.7328","29.48286","52.95826","24.96146","0","-79.36356","21.4662","21.80069","21.63345","29.48286","105.9775","0","0","30.02846","7.525",
"02/01/2002 13:00:00","-2.189417","0","0.8471118","-33.05783","0","0","48.24468","57.7328","29.48286","55.66076","20.09124","0","-83.51428","21.45995","21.83321","21.64658","29.48286","105.9775","0","0","35.33931","7.6",
"02/01/2002 14:00:00","-1.83146","0","0.8175531","-33.09544","0","0","48.24468","57.7328","21.44208","53.04782","18.38533","0","-79.25748","21.37731","21.83707","21.60719","21.44208","105.9775","0","0","30.02846","7.6",
"02/01/2002 15:00:00","-0.809678","0","0.6259655","-34.30214","0","0","48.24468","57.7328","21.44208","34.78363","15.29869","0","-54.96571","21.53773","21.82499","21.68136","21.44208","105.9775","0","0","20.01897","7.5375",
"02/01/2002 16:00:00","-0.680677","0","0.6273405","-34.87996","0","0","48.24468","57.7328","21.44208","34.42369","8.299785","0","-55.58089","21.56467","21.81023","21.68745","21.44208","105.9775","0","0","20.01897","7.4375",
"02/01/2002 17:00:00","-2.092344","0","0.8210222","-34.65255","0","0","48.24468","57.7328","29.48286","52.7314","0.9655387","0","-81.47523","21.43458","21.77536","21.60497","29.48286","105.9775","0","0","30.02846","7.2125",
"02/01/2002 18:00:00","-3.031017","0","1.014195","-34.76916","0","4.800792","48.24468","57.7328","29.48286","72.06297","0","0","-103.0566","21.20797","21.74687","21.47742","29.48286","105.9775","5.647991","0","40.03795","6.85",
"02/01/2002 19:00:00","-3.721032","0","0.8591378","-37.31884","0","0.104197","48.24468","100.5098","29.48286","56.57495","0","0","-89.09897","21.46776","21.74658","21.60717","29.48286","148.7544","0.122585","0","35.33931","6.3875",
"02/01/2002 20:00:00","-5.108096","0","0.3771807","-37.77288","0","0","4.824468","78.07597","17.42169","10.01802","0","0","-19.57852","21.44123","21.65486","21.54804","17.42169","82.90044","0","0","21.24342","6.2",
"02/01/2002 21:00:00","-5.723612","0","0.3767317","-37.42655","0","0","4.824468","78.07597","9.38091","10.04791","0","0","-19.66402","21.26005","21.61419","21.43712","9.38091","82.90044","0","0","21.24342","6.0125",
"02/01/2002 22:00:00","-6.103394","0","0.4056838","-37.43759","0","0","4.824468","78.07597","9.38091","12.67649","0","0","-24.79963","21.06141","21.54165","21.30153","9.38091","82.90044","0","0","26.55428","5.7125",
"02/01/2002 23:00:00","-4.941051","0","0.403365","-37.36008","0","17.1527","4.824468","2.492642","9.38091","12.99252","0","3.724997","-10.9488","20.56884","21.31121","20.94003","9.38091","7.31711","20.17965","0","26.55428","5.4125",
"03/01/2002","-3.760014","0","0.3984975","-36.42508","0","0","4.824468","2.492642","2.948286","13.48918","0","0","-23.53973","19.87527","21.08501","20.48014","2.948286","7.31711","0","0","26.55428","5.1125",
"03/01/2002 01:00:00","-3.754185","0","0.396177","-35.65426","0","0","0","0","2.948286","13.78582","0","0","-23.31215","19.53784","20.87977","20.20881","2.948286","0","0","0","26.55428","4.9375",
"03/01/2002 02:00:00","-3.972121","0","0.3947455","-35.01034","0","0","0","0","2.948286","13.87659","0","0","-23.14712","19.36843","20.73668","20.05256","2.948286","0","0","0","26.55428","4.9",
"03/01/2002 03:00:00","-4.139001","0","0.3941641","-34.71365","0","0","0","0","2.948286","13.93907","0","0","-23.09","19.24979","20.62199","19.93589","2.948286","0","0","0","26.55428","4.8375",
"03/01/2002 04:00:00","-4.310681","0","0.3934268","-34.36407","0","0","0","0","2.948286","13.9922","0","0","-23.01527","19.14494","20.51989","19.83241","2.948286","0","0","0","26.55428","4.8",
"03/01/2002 05:00:00","-4.449417","0","0.3924045","-33.93468","0","0","0","0","2.948286","14.03604","0","0","-22.90316","19.05644","20.4269","19.74167","2.948286","0","0","0","26.55428","4.8",
"03/01/2002 06:00:00","-7.614403","0","0.4041325","-36.24177","0","46.91566","0","0","2.948286","13.39854","0","30.88465","-10.39015","20.08189","20.42485","20.25337","2.948286","0","55.1949","0","26.55428","4.8625",
"03/01/2002 07:00:00","-2.25611","0","0.3786559","-42.24888","0","55.30069","0","75.58333","9.38091","10.46917","0","48.80495","-16.21952","20.94647","20.6527","20.79959","9.38091","75.58333","65.05964","0","21.24342","4.9",
"03/01/2002 08:00:00","-2.588291","0","0.5130514","-42.45948","0","13.70879","48.24468","57.7328","29.48286","23.33901","0","0.2743986","-27.43891","20.99671","20.85206","20.92439","29.48286","105.9775","16.12799","0","20.6312","4.9",
"03/01/2002 09:00:00","-2.494835","0","0.6422033","-41.30177","0","23.79183","48.24468","57.7328","21.44208","36.305","12.38397","2.513129","-39.15997","20.97","20.99309","20.98154","21.44208","105.9775","27.99039","0","20.01897","5.15",
"03/01/2002 10:00:00","-2.177803","0","0.6262987","-35.10698","0","5.06386","48.24468","57.7328","21.44208","36.2588","35.9823","0.4220497","-50.14444","21.02323","21.22392","21.12358","21.44208","105.9775","5.957482","0","20.01897","6.675",
"03/01/2002 11:00:00","-0.562266","0","0.6091588","-29.59649","0","0.097206","48.24468","57.7328","21.44208","35.15069","40.50479","0","-50.3029","21.32427","21.40719","21.36573","21.44208","105.9775","0.11436","0","20.01897","8.5625",
"03/01/2002 12:00:00","-0.161163","0","0.7882606","-25.3756","0","0","48.24468","57.7328","29.48286","51.28855","39.60357","0","-68.75677","21.66871","21.58297","21.62584","29.48286","105.9775","0","0","30.02846","10.075",
"03/01/2002 13:00:00","0.659645","0","0.8093173","-22.98811","0","0","48.24468","57.7328","29.48286","52.60076","42.90342","0","-68.70195","21.96224","21.74067","21.85146","29.48286","105.9775","0","0","35.33931","11.1625",
"03/01/2002 14:00:00","1.938939","0","0.7732348","-21.81876","0","0","48.24468","57.7328","21.44208","48.4638","65.98176","0","-64.92973","22.16917","21.97563","22.0724","21.44208","105.9775","0","0","30.02846","11.875",
"03/01/2002 15:00:00","3.717051","0","0.579681","-22.82506","0","0","48.24468","57.7328","21.44208","30.35031","70.27966","0","-46.10313","22.54288","22.17062","22.35675","21.44208","105.9775","0","0","20.01897","12.1625",
"03/01/2002 16:00:00","3.982019","0","0.586184","-24.26835","0","0","48.24468","57.7328","21.44208","29.7329","34.8168","0","-47.45813","22.59426","22.14523","22.36975","21.44208","105.9775","0","0","20.01897","11.8875",
"03/01/2002 17:00:00","2.133326","0","0.7872785","-25.80334","0","0","48.24468","57.7328","29.48286","47.03323","1.942162","0","-70.9789","22.30024","21.97388","22.13706","29.48286","105.9775","0","0","30.02846","10.95",
"03/01/2002 18:00:00","0.292742","0","0.9846895","-26.72175","0","0","48.24468","57.7328","29.48286","66.56864","0","0","-93.90169","21.87699","21.89422","21.8856","29.48286","105.9775","0","0","40.03795","10.0625",
"03/01/2002 19:00:00","-0.252015","0","0.8497724","-32.10752","0","0","48.24468","100.5098","29.48286","52.83799","0","0","-78.75654","22.09396","21.92426","22.00911","29.48286","148.7544","0","0","35.33931","9.425",
"03/01/2002 20:00:00","-1.659191","0","0.3671096","-33.19732","0","0","4.824468","78.07597","17.42169","9.8929","0","0","-16.64851","21.95729","21.81748","21.88739","17.42169","82.90044","0","0","21.24342","8.7625",
"03/01/2002 21:00:00","-3.176518","0","0.3573754","-31.77748","0","0","4.824468","78.07597","9.38091","9.983409","0","0","-17.2948","21.62124","21.70968","21.66546","9.38091","82.90044","0","0","21.24342","8.0625",
"03/01/2002 22:00:00","-4.361264","0","0.3924623","-33.14059","0","0","4.824468","78.07597","9.38091","12.55359","0","0","-22.49483","21.38509","21.6136","21.49934","9.38091","82.90044","0","0","26.55428","7.3625",
"03/01/2002 23:00:00","-3.592497","0","0.3915764","-33.84549","0","13.84202","4.824468","2.492642","9.38091","12.9569","0","2.162724","-10.76079","20.74319","21.35628","21.04974","9.38091","7.31711","16.28473","0","26.55428","6.6625",
"04/01/2002","-2.718389","0","0.3900862","-34.21966","0","0","4.824468","2.492642","2.948286","13.47383","0","0","-22.23875","20.02015","21.108","20.56407","2.948286","7.31711","0","0","26.55428","5.9625",
"04/01/2002 01:00:00","-3.150102","0","0.3947757","-35.73825","0","0","0","0","2.948286","13.78815","0","0","-22.92576","19.59387","20.87863","20.23625","2.948286","0","0","0","26.55428","5.1375",
"04/01/2002 02:00:00","-3.96001","0","0.4031304","-38.55402","0","0","0","0","2.948286","13.93559","0","0","-24.11493","19.27818","20.6927","19.98544","2.948286","0","0","0","26.55428","4.1125",
"04/01/2002 03:00:00","-4.792352","0","0.4116282","-41.62978","0","0","0","0","2.948286","14.07165","0","0","-25.35776","18.98983","20.52091","19.75537","2.948286","0","0","0","26.55428","3.075",
"04/01/2002 04:00:00","-5.522011","0","0.4168168","-43.59901","0","0","0","0","2.948286","14.19217","0","0","-26.20044","18.73787","20.35948","19.54867","2.948286","0","0","0","26.55428","2.325",
"04/01/2002 05:00:00","-6.136378","0","0.4202964","-45.06169","0","0","0","0","2.948286","14.28969","0","0","-26.86134","18.52626","20.21043","19.36835","2.948286","0","0","0","26.55428","1.725",
"04/01/2002 06:00:00","-11.1024","0","0.4416335","-51.28148","0","69.13982","0","0","2.948286","13.48021","0","44.88394","-8.276709","19.79171","20.18265","19.98718","2.948286","0","81.34097","0","26.55428","1.125",
"04/01/2002 07:00:00","-2.64056","0","0.4222139","-63.08504","0","77.97352","0","75.58333","9.38091","10.49372","0","63.0128","-13.58674","20.89048","20.43095","20.66072","9.38091","75.58333","91.73356","0","21.24342","0.65",
"04/01/2002 08:00:00","-2.786356","0","0.5581725","-65.3104","0","54.68064","48.24468","57.7328","29.48286","23.38638","0","10.97135","-9.035932","20.90399","20.63353","20.76876","29.48286","105.9775","64.33017","0","20.6312","0.25",
"04/01/2002 09:00:00","-2.737878","0","0.6895766","-65.60616","0","75.13199","48.24468","57.7328","21.44208","36.3365","13.63474","11.87042","-16.79135","20.88345","20.77374","20.82859","21.44208","105.9775","88.39056","0","20.01897","0.1625",
"04/01/2002 10:00:00","-2.701452","0","0.6788868","-60.08118","0","54.85325","48.24468","57.7328","21.44208","36.33169","40.27572","9.354465","-30.46639","20.90466","21.01237","20.95851","21.44208","105.9775","64.53323","0","20.01897","1.2",
"04/01/2002 11:00:00","-2.632295","0","0.6630232","-52.11166","0","31.21118","48.24468","57.7328","21.44208","36.32182","48.78121","6.63722","-45.0579","20.93327","21.19627","21.06477","21.44208","105.9775","36.71903","0","20.01897","2.8",
"04/01/2002 12:00:00","-2.652905","0","0.839183","-45.3485","0","27.55754","48.24468","57.7328","29.48286","54.45912","43.34785","1.336178","-69.4669","20.98595","21.3167","21.15133","29.48286","105.9775","32.42063","0","30.02846","4.275",
"04/01/2002 13:00:00","-2.559096","0","0.8579874","-40.59993","0","16.79066","48.24468","57.7328","29.48286","57.04283","39.91507","0","-77.3242","20.99186","21.37221","21.18203","29.48286","105.9775","19.75371","0","35.33931","5.3625",
"04/01/2002 14:00:00","-1.938145","0","0.8227265","-38.5154","0","6.47404","48.24468","57.7328","21.44208","54.20731","89.02757","0.4697466","-81.02131","21.04263","21.63142","21.33702","21.44208","105.9775","7.616517","0","30.02846","5.95",
"04/01/2002 15:00:00","0.755452","0","0.6342182","-40.90826","0","1.176925","48.24468","57.7328","21.44208","34.17828","101.9957","6.435888E-02","-61.31923","21.40339","21.87589","21.63964","21.44208","105.9775","1.384617","0","20.01897","6.0375",
"04/01/2002 16:00:00","0.900655","0","0.6409099","-43.24879","0","1.870373","48.24468","57.7328","21.44208","33.44897","47.64096","0","-62.66828","21.41604","21.77553","21.59578","21.44208","105.9775","2.200439","0","20.01897","5.5625",
"04/01/2002 17:00:00","-2.039785","0","0.840391","-45.33866","0","12.51289","48.24468","57.7328","29.48286","53.42056","3.426808","1.214846","-84.59702","21.05051","21.48938","21.26995","29.48286","105.9775","14.72104","0","30.02846","4.4875",
"04/01/2002 18:00:00","-2.57576","0","1.038085","-48.00875","0","45.04321","48.24468","57.7328","29.48286","72.62646","0","1.914917","-88.60329","20.93792","21.37413","21.15603","29.48286","105.9775","52.99202","0","40.03795","3.75",
"04/01/2002 19:00:00","-3.442581","0","0.8822852","-50.19647","0","27.18959","48.24468","100.5098","29.48286","57.01223","0","0","-80.237","21.09742","21.39265","21.24504","29.48286","148.7544","31.98776","0","35.33931","3.2875",
"04/01/2002 20:00:00","-6.102966","0","0.4049821","-50.76526","0","6.396916","4.824468","78.07597","17.42169","10.27558","0","0","-16.73055","20.91402","21.24884","21.08143","17.42169","82.90044","7.525784","0","21.24342","2.7875",
"04/01/2002 21:00:00","-7.61204","0","0.4082646","-50.87732","0","10.90819","4.824468","78.07597","9.38091","10.31016","0","3.255024","-15.8844","20.62831","21.11867","20.87349","9.38091","82.90044","12.83317","0","21.24342","2.35",
"04/01/2002 22:00:00","-8.390229","0","0.4408829","-51.7024","0","14.23488","4.824468","78.07597","9.38091","12.96768","0","4.43144","-20.15786","20.41159","21.00937","20.71048","9.38091","82.90044","16.74691","0","26.55428","1.8875",
"04/01/2002 23:00:00","-8.719878","0","0.4415774","-52.24864","0","43.01101","4.824468","2.492642","9.38091","13.13694","0","20.42447","-7.567852","20.08566","20.76151","20.42359","9.38091","7.31711","50.60119","0","26.55428","1.45",
"05/01/2002","-7.705547","0","0.4357725","-50.7598","0","0","4.824468","2.492642","2.948286","13.76111","0","0","-29.12197","19.14071","20.49834","19.81952","2.948286","7.31711","0","0","26.55428","0.9875",
"05/01/2002 01:00:00","-6.845413","0","0.4303341","-48.7579","0","0","0","0","2.948286","14.30503","0","0","-28.201","18.43812","20.21466","19.32639","2.948286","0","0","0","26.55428","0.8",
"05/01/2002 02:00:00","-7.142155","0","0.4294024","-48.00867","0","0","0","0","2.948286","14.42258","0","0","-28.01982","18.2331","20.01843","19.12576","2.948286","0","0","0","26.55428","0.7375",
"05/01/2002 03:00:00","-7.147334","0","0.4276478","-47.39975","0","1.729161","0","0","2.948286","14.50641","0","1.729288","-27.8633","18.09705","19.86824","18.98264","2.948286","0","2.034307","0","26.55428","0.7",
"05/01/2002 04:00:00","-6.876613","0","0.4263834","-47.12542","0","5.168037","0","0","2.948286","14.55834","0","4.368874","-26.93538","18.03786","19.74836","18.89311","2.948286","0","6.080044","0","26.55428","0.7",
"05/01/2002 05:00:00","-6.631492","0","0.4258248","-47.00676","0","8.523679","0","0","2.948286","14.58744","0","6.541624","-25.67355","18.00217","19.64646","18.82432","2.948286","0","10.02786","0","26.55428","0.7",
"05/01/2002 06:00:00","-11.40728","0","0.4452531","-52.38843","0","108.2644","0","0","2.948286","13.54901","0","78.09129","-3.887341","19.71961","19.69133","19.70547","2.948286","0","127.3698","0","26.55428","0.7",
"05/01/2002 07:00:00","-2.620507","0","0.4212466","-62.05282","0","88.56392","0","75.58333","9.38091","10.51415","0","69.83429","-9.856905","20.83974","19.99475","20.41725","9.38091","75.58333","104.1928","0","21.24342","0.7",
"05/01/2002 08:00:00","-2.595601","0","0.5539401","-61.9568","0","60.782","48.24468","57.7328","29.48286","23.41291","0","15.78307","-6.359995","20.85625","20.22473","20.54049","29.48286","105.9775","71.50823","0","20.6312","0.7625",
"05/01/2002 09:00:00","-2.535484","0","0.685325","-61.37136","0","79.9509","48.24468","57.7328","21.44208","36.35221","1.986482","17.68786","-14.96746","20.83531","20.33069","20.583","21.44208","105.9775","94.05988","0","20.01897","0.8625",
"05/01/2002 10:00:00","-2.510271","0","0.6817477","-59.28502","0","72.91553","48.24468","57.7328","21.44208","36.35384","9.793841","16.58621","-19.26181","20.83698","20.44021","20.6386","21.44208","105.9775","85.78297","0","20.01897","1.275",
"05/01/2002 11:00:00","-2.491452","0","0.6763069","-56.30791","0","63.30841","48.24468","57.7328","21.44208","36.35008","17.01419","14.90762","-24.81357","20.84836","20.54654","20.69745","21.44208","105.9775","74.48048","0","20.01897","1.875",
"05/01/2002 12:00:00","-2.519591","0","0.8634531","-53.72747","0","71.14365","48.24468","57.7328","29.48286","54.51288","22.02879","7.741044","-43.25721","20.87722","20.6578","20.76751","29.48286","105.9775","83.69841","0","30.02846","2.4125",
"05/01/2002 13:00:00","-2.462699","0","0.8903661","-52.035","0","66.53345","48.24468","57.7328","29.48286","57.13112","23.46404","6.292979","-49.80801","20.86432","20.73392","20.79912","29.48286","105.9775","78.27465","0","35.33931","2.7875",
"05/01/2002 14:00:00","-2.391193","0","0.8581682","-50.87006","0","64.27926","48.24468","57.7328","21.44208","54.52342","21.39529","10.79717","-49.46151","20.84357","20.76414","20.80386","21.44208","105.9775","75.62265","0","30.02846","3.025",
"05/01/2002 15:00:00","-2.424758","0","0.6648965","-50.25044","0","42.93032","48.24468","57.7328","21.44208","36.34683","16.21722","12.20076","-37.3691","20.86232","20.75142","20.80687","21.44208","105.9775","50.50626","0","20.01897","3.1625",
"05/01/2002 16:00:00","-2.434977","0","0.6657777","-50.70598","0","44.7594","48.24468","57.7328","21.44208","36.3431","8.298002","12.93042","-36.61033","20.86311","20.71839","20.79075","21.44208","105.9775","52.65812","0","20.01897","3.075",
"05/01/2002 17:00:00","-2.482408","0","0.8605095","-52.06936","0","64.42728","48.24468","57.7328","29.48286","54.51329","0.8398251","8.435678","-48.22928","20.87143","20.69214","20.78178","29.48286","105.9775","75.7968","0","30.02846","2.8125",
"05/01/2002 18:00:00","-2.424997","0","1.053815","-53.28505","0","88.42498","48.24468","57.7328","29.48286","72.69521","0","7.892733","-60.82797","20.84194","20.69722","20.76958","29.48286","105.9775","104.0294","0","40.03795","2.5125",
"05/01/2002 19:00:00","-2.695206","0","0.8955559","-54.90694","0","58.99525","48.24468","100.5098","29.48286","57.10778","0","1.960033","-56.82877","20.93855","20.76944","20.85399","29.48286","148.7544","69.40617","0","35.33931","2.2125",
"05/01/2002 20:00:00","-6.568364","0","0.4134179","-53.5329","0","16.33544","4.824468","78.07597","17.42169","10.41809","0","6.29336","-13.95793","20.54002","20.55637","20.5482","17.42169","82.90044","19.21816","0","21.24342","1.7875",
"05/01/2002 21:00:00","-9.469801","0","0.41319","-51.0594","0","23.68975","4.824468","78.07597","9.38091","10.44392","0","11.47401","-11.86831","20.16856","20.43784","20.3032","9.38091","82.90044","27.8703","0","21.24342","1.6625",
"05/01/2002 22:00:00","-10.21085","0","0.4430158","-50.65385","0","26.42781","4.824468","78.07597","9.38091","13.07414","0","11.08768","-14.85345","20.05973","20.38539","20.22256","9.38091","82.90044","31.09154","0","26.55428","1.575",
"05/01/2002 23:00:00","-10.6967","0","0.4431459","-50.79782","0","57.25723","4.824468","2.492642","9.38091","13.17411","0","31.78604","-4.826899","19.84498","20.16462","20.0048","9.38091","7.31711","67.36144","0","26.55428","1.3125",
"06/01/2002","-8.867135","0","0.4329332","-47.83908","0","0","4.824468","2.492642","2.948286","13.92778","0","0","-28.48284","18.69793","19.90662","19.30227","2.948286","7.31711","0","0","26.55428","1.075",
"06/01/2002 01:00:00","-6.767283","0","0.4273273","-47.27896","0","7.783773","0","0","2.948286","14.54458","0","6.501961","-26.44101","18.01847","19.6194","18.81894","2.948286","0","9.15738","0","26.55428","0.6875",
"06/01/2002 02:00:00","-6.184186","0","0.4313144","-49.47341","0","16.11239","0","0","2.948286","14.64643","0","11.17037","-23.3216","17.91135","19.44016","18.67575","2.948286","0","18.95576","0","26.55428","0.1875",
"06/01/2002 03:00:00","-5.817984","0","0.435625","-51.78537","0","22.66995","0","0","2.948286","14.70178","0","15.27745","-21.49164","17.8431","19.31002","18.57656","2.948286","0","26.67053","0","26.55428","-0.3125",
"06/01/2002 04:00:00","-5.519017","0","0.4385932","-53.50666","0","27.74893","0","0","2.948286","14.7437","0","18.58222","-20.17697","17.7897","19.20233","18.49601","2.948286","0","32.6458","0","26.55428","-0.6875",
