"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
"01.01.2002 22:00:00","-1.989098","0.5081873","-27.95047","31.43046","-0.3868056","14.32519","95.62695","10.17308","16.23337","0","7.314508","-15.12205","21.552","21.04412","21.29806","10.17308","95.62695","139.3961","16.85316","16.85316","33.59609","10.2125",
"01.01.2002 23:00:00","-0.480181","0.5063723","-28.4709","31.84574","-0.4427095","39.43509","0","10.17308","16.50711","0","25.81139","-8.258834","21.13932","20.8633","21.00131","10.17308","0","43.76917","46.39422","46.39422","33.59609","9.9125",
"02.01.2002","-2.763455","0.4957859","-24.28693","33.18876","-0.5801542","0","0","2.034616","17.31255","0","0","-20.34967","20.03789","20.65887","20.34838","2.034618","0","35.63071","0","0","33.59609","9.6125",
"02.01.2002 01:00:00","-3.628668","0.4954798","-23.62276","33.49072","-0.6876578","0","0","2.034616","17.75364","0","0","-20.19445","19.53502","20.47853","20.00677","2.034618","0","35.63071","0","0","33.59609","9.1875",
"02.01.2002 02:00:00","-3.840456","0.5001143","-24.73009","33.05462","-0.7381158","1.108359","0","2.034616","17.95165","0","0","-19.65487","19.3293","20.34698","19.83814","2.034618","0","35.63071","1.303952","1.303952","33.59609","8.6875",
"02.01.2002 03:00:00","-3.829745","0.5058264","-26.30881","32.48929","-0.7676155","3.395768","0","2.034616","18.04538","0","0.3428315","-18.45115","19.212","20.25006","19.73103","2.034618","0","35.63071","3.995021","3.995021","33.59609","8.1875",
"02.01.2002 04:00:00","-3.795412","0.5094842","-27.45306","32.19656","-0.7906993","5.072742","0","2.034616","18.11777","0","1.764806","-18.74406","19.11982","20.1702","19.64501","2.034618","0","35.63071","5.967932","5.967932","33.59609","7.8125",
"02.01.2002 05:00:00","-3.757241","0.512165","-28.35728","32.11307","-0.8089177","6.386497","0","2.034616","18.17475","0","2.980788","-19.08318","19.04466","20.10086","19.57276","2.034618","0","35.63071","7.513526","7.513526","33.59609","7.5125",
"02.01.2002 06:00:00","-0.144418","0.5417457","-39.51981","28.60799","-0.6312758","110.0931","0","2.034616","17.07878","0","83.61152","-3.403625","20.96903","20.17722","20.57312","2.034618","0","35.63071","129.5213","129.5213","33.59609","7.2125",
"02.01.2002 07:00:00","-0.56869","0.5064027","-41.37048","28.42831","-0.5249732","39.62067","95.62695","10.17308","13.28755","0","26.66859","-9.182846","21.16787","20.45625","20.81206","10.17308","95.62695","132.6769","46.61256","46.61256","26.87687","6.975",
"02.01.2002 08:00:00","-0.753514","0.4686629","-42.71359","28.21812","-0.5055487","44.11055","47.81348","20.34616","9.912781","0","33.48782","-6.255747","21.20925","20.51377","20.86151","20.34616","47.81348","88.31729","51.89476","51.89476","20.15765","6.775",
"02.01.2002 09:00:00","-0.590886","0.4252943","-42.98637","27.79888","-0.513089","47.58345","47.81348","10.17308","6.625663","2.191838","40.1609","-3.843601","21.16","20.52443","20.84222","10.17308","47.81348","71.42499","55.98053","55.98053","13.43843","6.7",
"02.01.2002 10:00:00","-0.581132","0.4202863","-41.78447","27.24017","-0.5129094","44.85922","47.81348","10.17308","6.630294","11.4473","37.52863","-3.795155","21.16126","20.57891","20.87008","10.17308","47.81348","71.42499","52.77555","52.77555","13.43843","6.8875",
"02.01.2002 11:00:00","-0.646448","0.4138179","-39.91186","27.15419","-0.503635","40.91899","47.81348","10.17308","6.622923","19.86188","33.77218","-3.718715","21.18478","20.65239","20.91858","10.17308","47.81348","71.42499","48.14","48.14","13.43843","7.25",
"02.01.2002 12:00:00","-0.816546","0.4536595","-38.6184","27.43743","-0.4900703","34.37193","47.81348","20.34616","9.911162","22.39864","25.54628","-7.221045","21.24078","20.71555","20.97816","20.34616","47.81348","88.31729","40.43756","40.43756","20.15765","7.525",
"02.01.2002 13:00:00","-0.80559","0.4977806","-38.41148","28.20083","-0.482345","35.72948","47.81348","20.34616","13.20322","17.90059","23.97356","-9.512238","21.23468","20.72872","20.9817","20.34616","47.81348","95.03651","42.03468","42.03468","26.87687","7.6",
"02.01.2002 14:00:00","-0.663405","0.4541158","-38.4441","28.69866","-0.4846835","39.58396","47.81348","10.17308","9.922242","16.35938","29.26163","-5.574611","21.19036","20.72008","20.95522","10.17308","47.81348","78.14421","46.56937","46.56937","20.15765","7.6",
"02.01.2002 15:00:00","-0.671673","0.410064","-38.62077","28.8318","-0.4872117","38.32801","47.81348","10.17308","6.619401","13.58898","31.32828","-3.653562","21.19459","20.70184","20.94821","10.17308","47.81348","71.42499","45.09177","45.09177","13.43843","7.5375",
"02.01.2002 16:00:00","-0.657035","0.4111122","-39.04664","29.09469","-0.4893029","39.61908","47.81348","10.17308","6.61828","7.365882","32.5653","-3.674817","21.18841","20.66523","20.92682","10.17308","47.81348","71.42499","46.61068","46.61068","13.43843","7.4375",
"02.01.2002 17:00:00","-0.715678","0.4587656","-40.17007","29.48478","-0.490649","38.37446","47.81348","20.34616","9.924676","0.8536381","28.21393","-6.217077","21.20557","20.62454","20.91505","20.34616","47.81348","88.31729","45.14642","45.14642","20.15765","7.2125",
"02.01.2002 18:00:00","-0.647826","0.5066159","-41.73486","30.3799","-0.4891461","42.71048","47.81348","20.34616","13.23719","0","28.79463","-8.462005","21.18089","20.60677","20.89383","20.34616","47.81348","95.03651","50.24762","50.24762","26.87687","6.85",
"02.01.2002 19:00:00","-1.11352","0.5161237","-44.35612","31.43131","-0.4691857","33.5985","95.62695","20.34616","13.19472","0","23.19835","-12.8795","21.29466","20.6524","20.97353","20.34616","95.62695","142.85","39.52765","39.52765","26.87687","6.3875",
"02.01.2002 20:00:00","-1.428721","0.5226964","-45.80076","31.99953","-0.4490434","34.27091","95.62695","20.34616","13.14259","0","23.70149","-13.07269","21.34129","20.70744","21.02437","20.34616","95.62695","142.85","40.31872","40.31872","26.87687","6.2",
"02.01.2002 21:00:00","-1.199462","0.5236807","-46.52765","32.52278","-0.4433657","38.01022","95.62695","10.17308","13.14943","0","26.30394","-12.18052","21.30182","20.75247","21.02714","10.17308","95.62695","132.6769","44.7179","44.7179","26.87687","6.0125",
"02.01.2002 22:00:00","-0.940786","0.5694499","-47.72681","33.9035","-0.4432224","41.53296","95.62695","10.17308","16.48847","0","26.27394","-15.10201","21.25058","20.76404","21.00731","10.17308","95.62695","139.3961","48.86229","48.86229","33.59609","5.7125",
"02.01.2002 23:00:00","-0.129359","0.571108","-48.93275","35.52944","-0.4742126","77.70376","0","10.17308","16.64291","0","53.03274","-5.832358","21.02854","20.58965","20.80909","10.17308","0","43.76917","91.41619","91.41619","33.59609","5.4125",
"03.01.2002","-4.230408","0.5588208","-41.79481","39.49093","-0.6214485","4.89821","0","2.034616","17.63825","0","2.518908","-25.83748","19.55013","20.3539","19.95202","2.034618","0","35.63071","5.7626","5.7626","33.59609","5.1125",
"03.01.2002 01:00:00","-3.971307","0.5498375","-39.44674","41.28944","-0.7794798","14.02037","0","2.034616","18.28349","0","6.634266","-19.84387","18.87074","20.10698","19.48886","2.034618","0","35.63071","16.49456","16.49456","33.59609","4.9375",
"03.01.2002 02:00:00","-3.600391","0.5484273","-39.36073","41.41196","-0.8077456","16.30235","0","2.034616","18.36132","0","7.949903","-18.79","18.78862","19.97268","19.38065","2.034618","0","35.63071","19.17923","19.17923","33.59609","4.9",
"03.01.2002 03:00:00","-3.34609","0.5480903","-39.4869","41.42819","-0.8259222","18.21133","0","2.034616","18.40964","0","9.644062","-18.57714","18.72787","19.8803","19.30409","2.034618","0","35.63071","21.42509","21.42509","33.59609","4.8375",
"03.01.2002 04:00:00","-3.147981","0.5475775","-39.52658","41.37921","-0.8405043","19.57347","0","2.034616","18.44596","0","10.98217","-18.53357","18.68105","19.80585","19.24345","2.034618","0","35.63071","23.02761","23.02761","33.59609","4.8",
"03.01.2002 05:00:00","-2.981122","0.5466174","-39.40803","41.35505","-0.852515","20.53537","0","2.034616","18.4741","0","11.9441","-18.45954","18.64359","19.74152","19.19255","2.034618","0","35.63071","24.15927","24.15927","33.59609","4.8",
"03.01.2002 06:00:00","-0.097635","0.5771184","-51.48242","35.89302","-0.636667","143.5827","0","2.034616","17.15015","0","111.2355","-3.067997","20.94504","19.85047","20.39776","2.034618","0","35.63071","168.9208","168.9208","33.59609","4.8625",
"03.01.2002 07:00:00","-0.370735","0.5364236","-51.99617","35.66556","-0.5187768","60.56469","95.62695","10.17308","13.32229","0","43.80072","-8.543159","21.09652","20.15612","20.62632","10.17308","95.62695","132.6769","71.25258","71.25258","26.87687","4.9",
"03.01.2002 08:00:00","-0.372321","0.4939213","-52.19902","35.47728","-0.5081121","63.17192","47.81348","20.34616","9.970705","0","50.60418","-6.401212","21.09135","20.21638","20.65387","20.34616","47.81348","88.31729","74.31989","74.31989","20.15765","4.9",
"03.01.2002 09:00:00","-0.24366","0.4451985","-50.70491","35.07804","-0.5107483","62.97686","47.81348","10.17308","6.661598","9.175995","54.7292","-4.175908","21.05814","20.26707","20.6626","10.17308","47.81348","71.42499","74.09042","74.09042","13.43843","5.15",
"03.01.2002 10:00:00","-0.359046","0.4214212","-42.85219","34.53408","-0.4968326","50.18987","47.81348","10.17308","6.654008","22.75268","42.73543","-3.809825","21.099","20.4037","20.75135","10.17308","47.81348","71.42499","59.04691","59.04691","13.43843","6.675",
"03.01.2002 11:00:00","-0.47128","0.3936959","-34.12598","33.97668","-0.4851035","38.09821","47.81348","10.17308","6.637673","24.39122","31.63234","-3.353592","21.14508","20.4833","20.81419","10.17308","47.81348","71.42499","44.82142","44.82142","13.43843","8.5625",
"03.01.2002 12:00:00","-0.670153","0.4148261","-27.78427","33.14514","-0.4706985","24.31248","47.81348","20.34616","9.921409","29.3644","16.5763","-5.321678","21.22784","20.57856","20.9032","20.34616","47.81348","88.31729","28.60292","28.60292","20.15765","10.075",
"03.01.2002 13:00:00","-0.73294","0.4412009","-23.50002","32.64389","-0.4582393","18.12243","47.81348","20.34616","13.19138","33.55145","11.02901","-8.679413","21.26477","20.66339","20.96408","20.34616","47.81348","95.03651","21.32051","21.32051","26.87687","11.1625",
"03.01.2002 14:00:00","-0.652834","0.383785","-20.68253","32.39452","-0.4577406","18.7408","47.81348","10.17308","9.895756","29.82076","12.55936","-4.79177","21.24702","20.69165","20.96934","10.17308","47.81348","78.14421","22.048","22.048","20.15765","11.875",
"03.01.2002 15:00:00","-0.651821","0.3346743","-19.60114","32.15766","-0.460842","17.03505","47.81348","10.17308","6.599168","25.03284","12.96454","-3.023601","21.25289","20.68064","20.96677","10.17308","47.81348","71.42499","20.04124","20.04124","13.43843","12.1625",
"03.01.2002 16:00:00","-0.638341","0.3413259","-20.75837","31.65977","-0.4692232","19.48602","47.81348","10.17308","6.600343","15.65607","14.83304","-2.639097","21.23955","20.62824","20.9339","10.17308","47.81348","71.42499","22.92473","22.92473","13.43843","11.8875",
"03.01.2002 17:00:00","-0.67974","0.4013238","-24.37663","30.85951","-0.4835456","21.11827","47.81348","20.34616","9.904223","2.880399","14.02997","-4.949502","21.24034","20.5429","20.89162","20.34616","47.81348","88.31729","24.84502","24.84502","20.15765","10.95",
"03.01.2002 18:00:00","-0.614205","0.4584577","-27.83581","30.34385","-0.4946482","27.3695","47.81348","20.34616","13.22133","0","16.37052","-6.382395","21.20554","20.50091","20.85322","20.34616","47.81348","95.03651","32.19941","32.19941","26.87687","10.0625",
"03.01.2002 19:00:00","-1.082483","0.4697573","-30.65511","29.82635","-0.4796845","17.47686","95.62695","20.34616","13.17032","0","11.46102","-12.57652","21.33811","20.57748","20.95779","20.34616","95.62695","142.85","20.56101","20.56101","26.87687","9.425",
"03.01.2002 20:00:00","-1.430874","0.4825875","-33.8017","29.62716","-0.4634496","20.28981","95.62695","20.34616","13.11089","0","13.59887","-12.99467","21.37859","20.6382","21.00839","20.34616","95.62695","142.85","23.87036","23.87036","26.87687","8.7625",
"03.01.2002 21:00:00","-1.090786","0.4926992","-36.90573","29.47813","-0.4690386","27.81406","95.62695","10.17308","13.14484","0","18.76594","-11.61234","21.30504","20.65893","20.98199","10.17308","95.62695","132.6769","32.72242","32.72242","26.87687","8.0625",
"03.01.2002 22:00:00","-0.886905","0.5458503","-40.06753","29.4943","-0.476711","33.34864","95.62695","10.17308","16.48516","0","20.52126","-14.26556","21.25518","20.66853","20.96185","10.17308","95.62695","139.3961","39.2337","39.2337","33.59609","7.3625",
"03.01.2002 23:00:00","-0.123398","0.5517846","-42.9055","29.89932","-0.5154337","71.76548","0","10.17308","16.64094","0","48.49107","-4.723181","21.02969","20.49651","20.7631","10.17308","0","43.76917","84.42997","84.42997","33.59609","6.6625",
"04.01.2002","-3.856223","0.545626","-38.24606","32.52315","-0.6643613","3.207648","0","2.034616","17.63106","0","1.827489","-25.2406","19.60817","20.26929","19.93873","2.034618","0","35.63071","3.773704","3.773704","33.59609","5.9625",
"04.01.2002 01:00:00","-4.058948","0.5478492","-38.95692","33.38155","-0.8183928","13.584","0","2.034616","18.23974","0","6.534484","-19.75978","18.88613","20.03182","19.45897","2.034618","0","35.63071","15.98118","15.98118","33.59609","5.1375",
"04.01.2002 02:00:00","-3.475632","0.5598767","-43.42196","32.50909","-0.8722857","21.27611","0","2.034616","18.41881","0","12.26764","-19.41232","18.69351","19.87641","19.28496","2.034618","0","35.63071","25.03072","25.03072","33.59609","4.1125",
"04.01.2002 03:00:00","-3.138056","0.5735789","-48.41521","31.24647","-0.9078571","28.28899","0","2.034616","18.51527","0","18.4037","-20.29617","18.56641","19.76051","19.16346","2.034618","0","35.63071","33.28117","33.28117","33.59609","3.075",
"04.01.2002 04:00:00","-2.76419","0.5827865","-52.13834","29.81245","-0.9367978","34.67733","0","2.034616","18.58122","0","22.95586","-19.75723","18.48811","19.66676","19.07743","2.034618","0","35.63071","40.79686","40.79686","33.59609","2.325",
"04.01.2002 05:00:00","-2.439979","0.5896167","-55.15225","28.76321","-0.9578919","40.08099","0","2.034616","18.62018","0","26.65819","-19.11958","18.4365","19.58907","19.01278","2.034618","0","35.63071","47.1541","47.1541","33.59609","1.725",
"04.01.2002 06:00:00","-0.092487","0.6314435","-73.48073","24.24994","-0.729093","182.7215","0","2.034616","17.18845","0","142.3883","-2.91883","20.92173","19.70369","20.31271","2.034618","0","35.63071","214.9665","214.9665","33.59609","1.125",
"04.01.2002 07:00:00","-0.065912","0.5976591","-77.27155","23.64159","-0.6116008","94.81097","95.62695","10.17308","13.35925","0","73.40689","-10.28523","21.01063","20.01404","20.51233","10.17308","95.62695","132.6769","111.5423","111.5423","26.87687","0.65",
"04.01.2002 08:00:00","-0.013735","0.5597653","-79.84175","23.02162","-0.6099373","100.5317","47.81348","20.34616","10.01943","0","83.05597","-6.743916","21.0022","20.06564","20.53392","20.34616","47.81348","88.31729","118.2726","118.2726","20.15765","0.25",
"04.01.2002 09:00:00","0","0.5166652","-80.25717","22.38803","-0.6105058","101.7625","47.81348","10.17308","6.681705","7.329712","89.11438","-3.565011","21","20.1054","20.5527","10.17308","47.81348","71.42499","119.7206","119.7206","13.43843","0.1625",
"04.01.2002 10:00:00","-0.0463","0.5001251","-73.36517","22.05057","-0.5981928","88.52728","47.81348","10.17308","6.680239","23.55298","77.83475","-4.725438","21.00774","20.24582","20.62678","10.17308","47.81348","71.42499","104.1497","104.1497","13.43843","1.2",
"04.01.2002 11:00:00","-0.128475","0.4758712","-63.49236","22.18571","-0.5881749","74.93343","47.81348","10.17308","6.675432","24.86427","65.4805","-4.737058","21.02586","20.32261","20.67423","10.17308","47.81348","71.42499","88.15698","88.15698","13.43843","2.8",
"04.01.2002 12:00:00","-0.370005","0.4986209","-55.24754","22.56866","-0.5696372","60.56308","47.81348","20.34616","9.986684","30.08136","47.54221","-6.620243","21.09312","20.41602","20.75457","20.34616","47.81348","88.31729","71.25068","71.25068","20.15765","4.275",
"04.01.2002 13:00:00","-0.43768","0.5267051","-49.49666","23.21105","-0.5535143","54.6989","47.81348","20.34616","13.28885","32.50756","38.46519","-8.29627","21.11365","20.48872","20.80118","20.34616","47.81348","95.03651","64.35165","64.35165","26.87687","5.3625",
"04.01.2002 14:00:00","-0.374302","0.4738076","-46.34444","23.88516","-0.5482672","53.74103","47.81348","10.17308","9.971147","30.52769","42.01992","-5.977746","21.09906","20.51043","20.80474","10.17308","47.81348","78.14421","63.22474","63.22474","20.15765","5.95",
"04.01.2002 15:00:00","-0.429596","0.4297946","-45.98006","24.23505","-0.5469027","51.52558","47.81348","10.17308","6.646062","25.66656","43.75891","-3.975549","21.11516","20.49154","20.80335","10.17308","47.81348","71.42499","60.61833","60.61833","13.43843","6.0375",
"04.01.2002 16:00:00","-0.400185","0.4379337","-48.54309","24.25279","-0.5510311","55.22575","47.81348","10.17308","6.645832","19.16101","47.21505","-4.089185","21.10236","20.4468","20.77458","10.17308","47.81348","71.42499","64.97148","64.97148","13.43843","5.5625",
"04.01.2002 17:00:00","-0.333941","0.4984106","-54.4096","24.14062","-0.5651709","61.64792","47.81348","20.34616","9.980235","3.285508","48.80044","-6.527764","21.08106","20.34291","20.71198","20.34616","47.81348","88.31729","72.52697","72.52697","20.15765","4.4875",
"04.01.2002 18:00:00","-0.123372","0.5514867","-58.2557","24.09049","-0.5778078","70.53214","47.81348","20.34616","13.33839","0","52.48112","-8.849461","21.02441","20.28791","20.65616","20.34616","47.81348","95.03651","82.97899","82.97899","26.87687","3.75",
"04.01.2002 19:00:00","-0.554875","0.5583538","-60.87349","24.32414","-0.5619501","58.78067","95.62695","20.34616","13.29984","0","41.9964","-11.03086","21.13764","20.35846","20.74805","20.34616","95.62695","142.85","69.15372","69.15372","26.87687","3.2875",
"04.01.2002 20:00:00","-0.721473","0.5679904","-64.11926","24.98299","-0.5433398","60.87676","95.62695","20.34616","13.25056","0","44.60442","-12.37376","21.17075","20.41063","20.79069","20.34616","95.62695","142.85","71.61971","71.61971","26.87687","2.7875",
"04.01.2002 21:00:00","-0.535245","0.5742595","-66.6581","25.53315","-0.5425674","69.08909","95.62695","10.17308","13.27364","0","50.96227","-11.12385","21.12033","20.42915","20.77474","10.17308","95.62695","132.6769","81.28128","81.28128","26.87687","2.35",
"04.01.2002 22:00:00","-0.319039","0.6243762","-69.37133","26.07017","-0.5457151","75.82486","95.62695","10.17308","16.63932","0","52.3236","-13.8562","21.06654","20.43887","20.75271","10.17308","95.62695","139.3961","89.20571","89.20571","33.59609","1.8875",
"04.01.2002 23:00:00","-0.001179","0.6304587","-71.97623","26.29295","-0.5693952","120.1498","0","10.17308","16.69342","0","83.53368","-1.442399","21.00024","20.27411","20.63717","10.17308","0","43.76917","141.3527","141.3527","33.59609","1.45",
"05.01.2002","-5.041247","0.6141882","-62.30385","29.41561","-0.7535641","25.05639","0","2.034616","17.89955","0","17.3469","-27.68002","19.15205","20.01562","19.58383","2.034618","0","35.63071","29.47811","29.47811","33.59609","0.9875",
"05.01.2002 01:00:00","-3.248848","0.6071884","-60.62812","30.20962","-0.9157869","40.29625","0","2.034616","18.53016","0","26.76956","-20.96746","18.51032","19.7542","19.13226","2.034618","0","35.63071","47.40734","47.40734","33.59609","0.8",
"05.01.2002 02:00:00","-2.373165","0.6066356","-60.73236","29.16846","-0.9572107","44.60451","0","2.034616","18.64177","0","29.55772","-19.34903","18.40393","19.60925","19.00659","2.034618","0","35.63071","52.4759","52.4759","33.59609","0.7375",
"05.01.2002 03:00:00","-1.974973","0.6054513","-60.64875","28.09768","-0.9796643","46.8429","0","2.034616","18.67951","0","31.10209","-18.63125","18.35571","19.51398","18.93485","2.034618","0","35.63071","55.10929","55.10929","33.59609","0.7",
"05.01.2002 04:00:00","-1.6938","0.6043854","-60.45024","27.38684","-0.9959639","48.33549","0","2.034616","18.70495","0","32.16151","-18.12663","18.32192","19.43929","18.8806","2.034618","0","35.63071","56.86529","56.86529","33.59609","0.7",
"05.01.2002 05:00:00","-1.454566","0.6037117","-60.31087","26.86321","-1.009511","49.63191","0","2.034616","18.72602","0","33.06786","-17.67517","18.29263","19.3732","18.83291","2.034618","0","35.63071","58.39049","58.39049","33.59609","0.7",
"05.01.2002 06:00:00","-0.013705","0.6377197","-75.48196","22.86139","-0.7638085","194.6817","0","2.034616","17.21301","0","152.7206","-2.510997","20.91031","19.50848","20.20939","2.034618","0","35.63071","229.0373","229.0373","33.59609","0.7",
"05.01.2002 07:00:00","-0.000003","0.5971902","-76.28179","23.18579","-0.6349866","100.4557","95.62695","10.17308","13.36341","0","77.28945","-8.440747","21","19.83341","20.4167","10.17308","95.62695","132.6769","118.1832","118.1832","26.87687","0.7",
"05.01.2002 08:00:00","0","0.5533383","-75.99107","23.20776","-0.6282148","102.8347","47.81348","20.34616","10.02256","0","83.71884","-4.510139","21","19.89218","20.44609","20.34616","47.81348","88.31729","120.982","120.982","20.15765","0.7625",
"05.01.2002 09:00:00","0","0.5081859","-75.33437","22.94161","-0.6278672","103.99","47.81348","10.17308","6.681705","1.757524","89.36097","-1.041768","21","19.90775","20.45388","10.17308","47.81348","71.42499","122.3412","122.3412","13.43843","0.8625",
"05.01.2002 10:00:00","0","0.5019317","-72.66253","22.60506","-0.6252377","98.91617","47.81348","10.17308","6.681705","8.693944","85.13711","-1.570749","21","19.95323","20.47662","10.17308","47.81348","71.42499","116.372","116.372","13.43843","1.275",
"05.01.2002 11:00:00","0","0.492677","-68.84631","22.3542","-0.6211409","92.15701","47.81348","10.17308","6.681705","15.14279","79.53809","-2.265548","21","20.00964","20.50482","10.17308","47.81348","71.42499","108.42","108.42","13.43843","1.875",
"05.01.2002 12:00:00","-0.000008","0.5282993","-65.5193","22.37663","-0.6153229","82.70853","47.81348","20.34616","10.02256","19.68627","67.45151","-6.445333","21","20.07005","20.53502","20.34616","47.81348","88.31729","97.30415","97.30415","20.15765","2.4125",
