"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","°C",
"01.01.2002 01:00:00","-0.206318","0.2575974","-11.54821","33.41183","-0.3690892","0","0","2.5938","21.22586","0","0","-29.77366","21.02061","21.74107","21.38084","2.5938","0","45.42327","0","0","42.82948","9.0625",
"01.01.2002 02:00:00","-0.222952","0.2581702","-11.92535","34.14469","-0.3949848","0","0","2.5938","21.38428","0","0","-30.39613","20.88178","21.64804","21.26491","2.5938","0","45.42327","0","0","42.82948","8.675",
"01.01.2002 03:00:00","-0.240751","0.2589073","-12.15176","34.63445","-0.4121746","0","0","2.5938","21.48422","0","0","-30.67097","20.79081","21.57619","21.1835","2.5938","0","45.42327","0","0","42.82948","8.475",
"01.01.2002 04:00:00","-0.25958","0.2593478","-12.28558","34.80698","-0.427585","0","0","2.5938","21.56403","0","0","-30.82984","20.71684","21.51551","21.11617","2.5938","0","45.42327","0","0","42.82948","8.3375",
"01.01.2002 05:00:00","-0.274914","0.2596158","-12.36883","34.83453","-0.4409309","0","0","2.5938","21.62694","0","0","-30.92809","20.65655","21.46201","21.05928","2.5938","0","45.42327","0","0","42.82948","8.2375",
"01.01.2002 06:00:00","-0.002096","0.2609084","-13.40307","33.83689","-0.4050064","23.26572","0","2.5938","21.30966","0","13.56148","-22.96525","21.09102","21.44617","21.26859","2.5938","0","45.42327","27.37143","27.37143","42.82948","8.1375",
"01.01.2002 07:00:00","-0.388334","0.2278487","-14.55478","32.19292","-0.3121718","0","121.9086","12.969","16.48996","0","0","-27.4343","21.8709","21.66338","21.76714","12.969","121.9086","169.1412","0","0","34.26358","8.1",
"01.01.2002 08:00:00","-0.5849","0.1930663","-15.00048","31.50928","-0.2338732","0","60.9543","25.938","12.03603","0","0","-20.94197","22.11661","21.75658","21.9366","25.938","60.9543","112.59","0","0","25.69769","8.1",
"01.01.2002 09:00:00","-0.644665","0.1548271","-14.4803","31.46644","-0.2511437","0.17524","60.9543","12.969","8.088183","5.269723","0","-13.52253","21.97848","21.78012","21.8793","12.969","60.9543","91.05509","0.206165","0.206165","17.13179","8.225",
"01.01.2002 10:00:00","-0.61855","0.1510859","-12.98483","31.05894","-0.2398123","0","60.9543","12.969","8.080684","22.00513","0","-12.90211","22.06798","21.88513","21.97655","12.969","60.9543","91.05509","0","0","17.13179","9.1125",
"01.01.2002 11:00:00","-0.465064","0.1471182","-11.33912","30.48911","-0.2025434","0","60.9543","12.969","7.988717","32.50179","0","-11.88661","22.28641","22.0082","22.14731","12.969","60.9543","91.05509","0","0","17.13179","10.35",
"01.01.2002 12:00:00","-0.225734","0.3088468","-27.55268","30.08767","-0.1919584","6.510093","60.9543","25.938","11.96846","38.11047","5.956631","-15.54716","22.25183","22.11272","22.18228","25.938","60.9543","112.59","7.658933","7.658933","25.69769","11.4875",
"01.01.2002 13:00:00","-0.07866","0.4033378","-32.46656","29.41422","-0.1584667","8.349506","60.9543","25.938","15.74282","41.00092","6.72448","-19.69122","22.51874","22.20078","22.35976","25.938","60.9543","121.1559","9.822948","9.822948","34.26358","12.3375",
"01.01.2002 14:00:00","-0.182716","0.2181176","-13.58555","29.13776","-0.157858","4.208512","60.9543","12.969","11.88231","40.52377","4.414134","-14.14126","22.46834","22.22567","22.34701","12.969","60.9543","99.62099","4.95119","4.95119","25.69769","12.7875",
"01.01.2002 15:00:00","0.024365","0.3164895","-28.50092","29.0476","-0.167171","4.089594","60.9543","12.969","7.886746","26.55313","4.549908","-9.318993","22.39836","22.2007","22.29953","12.969","60.9543","91.05509","4.811287","4.811287","17.13179","12.9",
"01.01.2002 16:00:00","0.106815","0.3087788","-27.68737","28.80691","-0.1768357","14.85962","60.9543","12.969","7.955863","16.46715","13.93181","-9.27823","22.39614","22.14262","22.26938","12.969","60.9543","91.05509","17.4819","17.4819","17.13179","12.5875",
"01.01.2002 17:00:00","-0.137767","0.2153388","-14.35246","28.80877","-0.1733457","0","60.9543","25.938","11.81357","1.356397","0","-15.74129","22.50549","22.08727","22.29638","25.938","60.9543","112.59","0","0","25.69769","11.9625",
"01.01.2002 18:00:00","0.172651","0.3715069","-30.07869","29.64724","-0.1930546","11.752","60.9543","25.938","15.87453","0","11.12678","-19.93811","22.31323","22.0523","22.18276","25.938","60.9543","121.1559","13.82588","13.82588","34.26358","11.45",
"01.01.2002 19:00:00","-0.24793","0.4413657","-40.65539","30.20936","-0.197924","11.12668","121.9086","25.938","15.89146","0","10.15847","-20.75557","22.18813","22.12475","22.15644","25.938","121.9086","182.1102","13.09021","13.09021","34.26358","11.1125",
"01.01.2002 20:00:00","-0.601552","0.6523332","-72.31729","29.79342","-0.1632382","19.47117","121.9086","25.938","15.84096","0","17.0572","-20.84384","22.48856","22.17526","22.33191","25.938","121.9086","182.1102","22.90726","22.90726","34.26358","10.8125",
"01.01.2002 21:00:00","-0.134674","0.4815865","-49.31744","29.97097","-0.145361","12.449","121.9086","12.969","15.79045","0","10.5729","-21.62485","22.48654","22.20266","22.3446","12.969","121.9086","169.1412","14.64588","14.64588","34.26358","10.5125",
"01.01.2002 22:00:00","-0.143146","0.349865","-25.9473","30.38473","-0.1550281","3.70929","121.9086","12.969","19.68472","0","3.266286","-29.94724","22.42289","22.23206","22.32748","12.969","121.9086","177.7071","4.363871","4.363871","42.82948","10.2125",
