"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
"01.01.2002 21:00:00","0","0.5468978","-5.809889","38.19741","-1.627545","9.018017","0","0","0","0","9.018018","0","17","16.63612","16.81806","0","0","0","10.60943","10.60943","0","10.5125",
"01.01.2002 22:00:00","0","0.5659391","-6.288219","38.18186","-1.634421","9.899087","0","0","0","0","9.899088","0","17","16.56816","16.78408","0","0","0","11.64598","11.64598","0","10.2125",
"01.01.2002 23:00:00","0","0.5897294","-6.839984","37.43061","-1.64467","10.89277","0","0","0","0","10.89277","0","17","16.4947","16.74735","0","0","0","12.81502","12.81502","0","9.9125",
"02.01.2002","0","0.6037204","-7.295396","35.91737","-1.659179","11.72985","0","0","0","0","11.72985","0","17","16.42465","16.71232","0","0","0","13.79982","13.79982","0","9.6125",
"02.01.2002 01:00:00","0","0.6217645","-7.944205","34.87796","-1.672419","12.02063","0","0.9293267","0","0","12.02063","0","17","16.35412","16.67706","0.929328","0","0.929328","14.14192","14.14192","0","9.1875",
"02.01.2002 02:00:00","0","0.6478312","-8.803921","34.14017","-1.685181","13.36008","0","0.9293267","0","0","13.36008","0","17","16.26945","16.63472","0.929328","0","0.929328","15.71774","15.71774","0","8.6875",
"02.01.2002 03:00:00","0","0.6708347","-9.661145","33.52129","-1.697522","14.6905","0","0.9293267","0","0","14.6905","0","17","16.18403","16.59201","0.929328","0","0.929328","17.28294","17.28294","0","8.1875",
"02.01.2002 04:00:00","0","0.6885667","-10.33466","33.23999","-1.707664","15.79176","0","0.9293267","0","0","15.79176","0","17","16.10485","16.55243","0.929328","0","0.929328","18.57854","18.57854","0","7.8125",
"02.01.2002 05:00:00","0","0.7017351","-10.87317","33.22581","-1.716098","16.73073","0","0.9293267","0","0","16.73073","0","17","16.02964","16.51482","0.929328","0","0.929328","19.68322","19.68322","0","7.5125",
"02.01.2002 06:00:00","-0.01156","0.8878202","-19.66208","26.20112","-1.296113","55.92384","0","0.9293267","0","0","54.11878","0","20.96479","16.36543","18.66511","0.929328","0","0.929328","65.79277","65.79277","0","7.2125",
"02.01.2002 07:00:00","0","0.9040681","-20.40822","26.37979","-1.124211","54.51749","0","0.9293267","0","0","54.51749","0","21","16.70566","18.85283","0.929328","0","0.929328","64.13822","64.13822","0","6.975",
"02.01.2002 08:00:00","0","1.052429","-20.94902","26.55531","-1.08914","44.94474","21.10899","1.858653","1.547847","0","41.80711","0","21","17.03535","19.01768","1.858652","21.10899","25.36151","52.87617","52.87617","2.393864","6.775",
"02.01.2002 09:00:00","0","1.196229","-21.20362","26.50539","-1.066838","43.81511","21.10899","3.717307","3.095694","1.151223","37.51066","0","21","17.24365","19.12182","3.717308","21.10899","29.61402","51.54719","51.54719","4.787724","6.7",
"02.01.2002 10:00:00","0","1.322951","-20.68017","26.54525","-1.038071","41.23558","21.10899","5.57596","4.643541","6.173681","31.89772","0","21","17.52081","19.26041","5.57596","21.10899","33.86654","48.51245","48.51245","7.181588","6.8875",
"02.01.2002 11:00:00","0","1.444102","-19.78287","27.58278","-0.9987447","37.81398","21.10899","7.434614","6.191389","10.9157","25.67883","0","21","17.82949","19.41475","7.434612","21.10899","38.11906","44.48703","44.48703","9.575452","7.25",
"02.01.2002 12:00:00","0","1.433575","-19.14928","28.6549","-0.9692447","35.05876","21.10899","7.434614","6.191389","12.11347","23.16365","0","21","18.03948","19.51974","7.434612","21.10899","38.11906","41.2456","41.2456","9.575452","7.525",
"02.01.2002 13:00:00","0","1.158115","-19.02385","29.07092","-0.9632521","33.8457","21.10899","3.717307","3.095694","9.410692","27.93313","0","21","18.05496","19.52748","3.717308","21.10899","29.61402","39.81848","39.81848","4.787724","7.6",
"02.01.2002 14:00:00","0","1.295884","-19.03241","28.92532","-0.9606228","33.91811","21.10899","5.57596","4.643541","8.583704","25.05031","0","21","18.08789","19.54395","5.57596","21.10899","33.86654","39.90365","39.90365","7.181588","7.6",
"02.01.2002 15:00:00","0","1.433289","-19.12745","29.29086","-0.9562082","34.14222","21.10899","7.434614","6.191389","7.143298","22.2565","0","21","18.11915","19.55958","7.434612","21.10899","38.11906","40.16732","40.16732","9.575452","7.5375",
"02.01.2002 16:00:00","0","1.438059","-19.37977","30.16697","-0.9559223","34.81344","21.10899","7.434614","6.191389","3.867198","22.83763","0","21","18.07208","19.53604","7.434612","21.10899","38.11906","40.95699","40.95699","9.575452","7.4375",
"02.01.2002 17:00:00","0","1.173683","-19.94101","30.40869","-0.9660042","35.58137","21.10899","3.717307","3.095694","0.4485887","29.49464","0","21","17.95087","19.47544","3.717308","21.10899","29.61402","41.86043","41.86043","4.787724","7.2125",
"02.01.2002 18:00:00","0","1.045854","-20.68972","30.5506","-0.971836","36.37931","21.10899","1.858653","1.547847","0","33.25204","0","21","17.89599","19.44799","1.858652","21.10899","25.36151","42.79919","42.79919","2.393864","6.85",
"02.01.2002 19:00:00","0","0.9284869","-21.84393","31.16037","-0.9973877","39.10434","21.10899","0.9293267","0","0","39.10434","0","21","17.62966","19.31483","0.929328","21.10899","22.03832","46.0051","46.0051","0","6.3875",
"02.01.2002 20:00:00","-0.978049","0.8080617","-14.67591","38.41226","-1.351841","10.57586","0","0.9293267","0","0","10.59299","0","17.68497","17.09969","17.39233","0.929328","0","0.929328","12.44218","12.44218","0","6.2",
"02.01.2002 21:00:00","0","0.7697689","-13.81513","39.98793","-1.603622","16.32045","0","0.9293267","0","0","16.32045","0","17","16.77906","16.88953","0.929328","0","0.929328","19.20053","19.20053","0","6.0125",
"02.01.2002 22:00:00","0","0.7783743","-14.35598","41.53145","-1.619917","17.85491","0","0.9293267","0","0","17.85491","0","17","16.57577","16.78789","0.929328","0","0.929328","21.00577","21.00577","0","5.7125",
"02.01.2002 23:00:00","0","0.7988827","-15.13047","43.26246","-1.626903","19.57648","0","0.9293267","0","0","19.57648","0","17","16.42385","16.71192","0.929328","0","0.929328","23.03115","23.03115","0","5.4125",
"03.01.2002","0","0.8163582","-15.86491","43.74229","-1.637075","21.11391","0","0.9293267","0","0","21.11391","0","17","16.29334","16.64667","0.929328","0","0.929328","24.83989","24.83989","0","5.1125",
"03.01.2002 01:00:00","0","0.8243065","-16.25879","43.69618","-1.649009","22.14906","0","0.9293267","0","0","22.14906","0","17","16.17985","16.58993","0.929328","0","0.929328","26.05771","26.05771","0","4.9375",
"03.01.2002 02:00:00","0","0.8258268","-16.34364","43.54454","-1.660283","22.74996","0","0.9293267","0","0","22.74996","0","17","16.0805","16.54025","0.929328","0","0.929328","26.76465","26.76465","0","4.9",
"03.01.2002 03:00:00","0","0.82871","-16.48968","43.41448","-1.671038","23.40707","0","0.9293267","0","0","23.40707","0","17","15.98715","16.49358","0.929328","0","0.929328","27.53773","27.53773","0","4.8375",
"03.01.2002 04:00:00","0","0.8302428","-16.57533","43.26035","-1.681276","23.96575","0","0.9293267","0","0","23.96575","0","17","15.89971","16.44985","0.929328","0","0.929328","28.19501","28.19501","0","4.8",
"03.01.2002 05:00:00","0","0.8298388","-16.57171","43.15368","-1.690385","24.39361","0","0.9293267","0","0","24.39361","0","17","15.81923","16.40961","0.929328","0","0.929328","28.69836","28.69836","0","4.8",
"03.01.2002 06:00:00","-0.017159","0.9881143","-25.68279","33.70034","-1.271549","64.68785","0","0.9293267","0","0","62.81812","0","20.95956","16.16198","18.56077","0.929328","0","0.929328","76.10335","76.10335","0","4.8625",
"03.01.2002 07:00:00","0","0.991891","-25.79194","33.63786","-1.099985","62.11772","0","0.9293267","0","0","62.11773","0","21","16.51048","18.75524","0.929328","0","0.929328","73.07968","73.07968","0","4.9",
"03.01.2002 08:00:00","0","1.130499","-25.84124","33.68321","-1.064151","52.40513","21.10899","1.858653","1.547847","0","48.84651","0","21","16.84226","18.92113","1.858652","21.10899","25.36151","61.65309","61.65309","2.393864","4.9",
"03.01.2002 09:00:00","0","1.258049","-25.20832","33.71544","-1.016323","48.65767","21.10899","3.717307","3.095694","10.44164","41.65243","0","21","17.29741","19.14871","3.717308","21.10899","29.61402","57.24432","57.24432","4.787724","5.15",
"03.01.2002 10:00:00","0","1.330738","-21.33046","33.89573","-0.8407126","32.9078","21.10899","5.57596","4.643541","50.34833","23.46004","-4.917089E-02","21","18.91413","19.95707","5.57596","21.10899","33.86654","38.71507","38.71507","7.181588","6.675",
"03.01.2002 11:00:00","-0.043923","1.390938","-16.98356","33.75035","-0.6772714","15.91524","21.10899","7.434614","6.189106","71.74008","9.424896","-4.531838","21.0317","20.39793","20.71481","7.434612","21.10899","38.11906","18.72381","18.72381","9.575452","8.5625",
"03.01.2002 12:00:00","-0.571089","1.333388","-13.93056","32.29316","-0.5847397","7.429965","21.10899","7.434614","6.128572","70.48516","4.540566","-7.007017","21.26997","21.04834","21.15915","7.434612","21.10899","38.11906","8.741136","8.741136","9.575452","10.075",
"03.01.2002 13:00:00","-0.629853","1.010971","-11.78463","31.30385","-0.5795506","5.38477","21.10899","3.717307","3.049896","59.5657","4.062596","-3.162695","21.31127","21.03523","21.17325","3.717308","21.10899","29.61402","6.335024","6.335024","4.787724","11.1625",
"03.01.2002 14:00:00","-0.992569","1.122725","-10.70539","30.37491","-0.4887723","2.688774","21.10899","5.57596","4.523473","70.05878","1.177303","-4.97073","21.6538","21.62245","21.63812","5.57596","21.10899","33.86654","3.163264","3.163264","7.181588","11.875",
"03.01.2002 15:00:00","-1.383219","1.269092","-10.62094","30.42152","-0.4030731","1.768326","21.10899","7.434614","5.913282","62.82612","3.424512E-03","-6.879369","21.94152","21.92034","21.93093","7.434612","21.10899","38.11906","2.080384","2.080384","9.575452","12.1625",
"03.01.2002 16:00:00","-1.127335","1.280988","-10.98882","30.54169","-0.4883324","3.492274","21.10899","7.434614","5.952789","35.24986","1.482031","-6.626447","21.66032","21.304","21.48216","7.434612","21.10899","38.11906","4.108558","4.108558","9.575452","11.8875",
"03.01.2002 17:00:00","-0.171145","1.015041","-12.08687","29.97887","-0.7193291","10.85691","21.10899","3.717307","3.069133","2.784539","7.819553","-1.438771","21.09149","19.97602","20.53376","3.717308","21.10899","29.61402","12.77283","12.77283","4.787724","10.95",
"03.01.2002 18:00:00","0","0.9077895","-13.6577","28.74681","-0.8201327","16.49111","21.10899","1.858653","1.547846","0","14.10865","-3.000041E-02","21","19.38087","20.19044","1.858652","21.10899","25.36151","19.4013","19.4013","2.393864","10.0625",
"03.01.2002 19:00:00","0","0.7959124","-14.91522","28.06438","-0.8484786","18.55353","21.10899","0.9293267","0","0","18.55353","0","21","19.16614","20.08307","0.929328","21.10899","22.03832","21.82769","21.82769","0","9.425",
"03.01.2002 20:00:00","-1.562882","0.7258806","-10.68416","32.62342","-1.129857","2.278","0","0.9293267","0","0","2.283586","0","18.44659","18.60398","18.52528","0.929328","0","0.929328","2.68","2.68","0","8.7625",
"03.01.2002 21:00:00","-0.682515","0.6967997","-10.2712","34.5099","-1.430102","5.702526","0","0.9293267","0","0","5.702932","0","17.34388","18.08023","17.71206","0.929328","0","0.929328","6.708854","6.708854","0","8.0625",
"03.01.2002 22:00:00","-0.138981","0.716669","-11.36221","34.78275","-1.499151","8.164486","0","0.9293267","0","0","8.164525","0","17.11386","17.7992","17.45653","0.929328","0","0.929328","9.605277","9.605277","0","7.3625",
"03.01.2002 23:00:00","-0.055928","0.7465938","-12.68678","34.78389","-1.53077","10.57681","0","0.9293267","0","0","10.57681","0","17.06247","17.59784","17.33015","0.929328","0","0.929328","12.44331","12.44331","0","6.6625",
"04.01.2002","-0.027714","0.7784647","-14.11633","34.69012","-1.553936","12.93179","0","0.9293267","0","0","12.93179","0","17.02978","17.42851","17.22915","0.929328","0","0.929328","15.21387","15.21387","0","5.9625",
"04.01.2002 01:00:00","-0.002508","0.8181666","-15.94072","34.14788","-1.577993","15.76329","0","0.9293267","0","0","15.7633","0","17.00261","17.26111","17.13186","0.929328","0","0.929328","18.54505","18.54505","0","5.1375",
"04.01.2002 02:00:00","0","0.8654347","-18.31828","32.78862","-1.603019","19.36606","0","0.9293267","0","0","19.36606","0","17","17.09069","17.04534","0.929328","0","0.929328","22.78361","22.78361","0","4.1125",
"04.01.2002 03:00:00","0","0.9112509","-20.83796","31.07267","-1.629372","23.12208","0","0.9293267","0","0","23.12208","0","17","16.91942","16.95971","0.929328","0","0.929328","27.20246","27.20246","0","3.075",
"04.01.2002 04:00:00","0","0.9420635","-22.69845","29.36997","-1.654908","26.10136","0","0.9293267","0","0","26.10136","0","17","16.76062","16.88031","0.929328","0","0.929328","30.70747","30.70747","0","2.325",
"04.01.2002 05:00:00","0","0.9643834","-24.18692","28.31415","-1.676485","28.57464","0","0.9293267","0","0","28.57465","0","17","16.6158","16.8079","0.929328","0","0.929328","33.61723","33.61723","0","1.725",
"04.01.2002 06:00:00","-0.033604","1.138975","-36.579","21.80601","-1.271839","70.34527","0","0.9293267","0","0","68.42461","0","20.95809","16.8508","18.90444","0.929328","0","0.929328","82.75914","82.75914","0","1.125",
"04.01.2002 07:00:00","0","1.163134","-38.33166","21.3636","-1.113783","68.86804","0","0.9293267","0","0","68.86804","0","21","17.09435","19.04717","0.929328","0","0.929328","81.02122","81.02122","0","0.65",
"04.01.2002 08:00:00","0","1.314771","-39.61012","21.01305","-1.089909","62.36252","21.10899","1.858653","1.547847","0","57.79381","0","21","17.34768","19.17384","1.858652","21.10899","25.36151","73.36767","73.36767","2.393864","0.25",
"04.01.2002 09:00:00","0","1.453554","-39.87191","20.95948","-1.045746","61.25657","21.10899","3.717307","3.095694","11.68429","52.07976","0","21","17.76491","19.38246","3.717308","21.10899","29.61402","72.06655","72.06655","4.787724","0.1625",
"04.01.2002 10:00:00","0","1.547363","-36.549","21.53407","-0.8395022","45.93396","21.10899","5.57596","4.643541","62.1433","33.89542","-1.046896","21","19.64096","20.32048","5.57596","21.10899","33.86654","54.03995","54.03995","7.181588","1.2",
"04.01.2002 11:00:00","-0.850029","1.630137","-32.05539","22.3934","-0.5680979","24.46703","21.10899","7.434614","6.145081","106.0266","16.85453","-8.666161","21.26839","21.87967","21.57403","7.434612","21.10899","38.11906","28.78474","28.78474","9.575452","2.8",
"04.01.2002 12:00:00","-2.742494","1.558709","-27.59815","22.52144","-0.330916","12.91679","21.10899","7.434614","5.955583","117.5955","8.985277","-11.63616","21.92379","23.21063","22.56721","7.434612","21.10899","38.11906","15.19623","15.19623","9.575452","4.275",
"04.01.2002 13:00:00","-2.941865","0.9328291","-16.90495","21.16775","-0.1050024","5.691466","21.10899","3.717307","2.785633","117.2504","3.966022","-6.118371","23.14714","23.99973","23.57344","3.717308","21.10899","29.61402","6.695842","6.695842","4.787724","5.3625",
"04.01.2002 14:00:00","-3.451078","0.9890266","-14.10986","21.21526","6.165957E-02","4.153446","21.10899","5.57596","3.992864","107.8641","1.665396","-9.263359","23.71376","24.45468","24.08422","5.57596","21.10899","33.86654","4.886407","4.886407","7.181588","5.95",
"04.01.2002 15:00:00","-3.531055","1.129463","-14.08549","22.08897","0.1029738","4.288433","21.10899","7.434614","5.282467","96.82274","0.9907675","-12.34311","23.76488","24.60939","24.18714","7.434612","21.10899","38.11906","5.045215","5.045215","9.575452","6.0375",
"04.01.2002 16:00:00","-2.626562","1.160473","-15.38122","23.20162","-9.587931E-02","8.34004","21.10899","7.434614","5.457997","50.07321","4.939379","-12.01029","23.02813","23.35241","23.19027","7.434612","21.10899","38.11906","9.811811","9.811811","9.575452","5.5625",
"04.01.2002 17:00:00","-1.564586","1.281828","-27.05879","24.1859","-0.5200953","21.5829","21.10899","3.717307","2.988403","4.499016","18.32611","-4.277057","21.58008","21.26372","21.4219","3.717308","21.10899","29.61402","25.39165","25.39165","4.787724","4.4875",
"04.01.2002 18:00:00","-0.002246","1.177754","-29.05836","23.23821","-0.7460009","29.08438","21.10899","1.858653","1.545677","0","25.8215","-0.5399724","21.00139","20.30266","20.65202","1.858652","21.10899","25.36151","34.21691","34.21691","2.393864","3.75",
"04.01.2002 19:00:00","0","1.053483","-30.17222","23.03289","-0.7951268","30.47948","21.10899","0.9293267","0","0","30.47948","0","21","19.95513","20.47757","0.929328","21.10899","22.03832","35.85822","35.85822","0","3.2875",
"04.01.2002 20:00:00","-2.924423","0.9758126","-23.27983","28.11189","-1.117101","11.61648","0","0.9293267","0","0","11.63368","0","18.25074","19.25571","18.75323","0.929328","0","0.929328","13.66644","13.66644","0","2.7875",
"04.01.2002 21:00:00","-1.06273","0.9520789","-22.89516","30.13572","-1.38143","16.092","0","0.9293267","0","0","16.09142","0","17.37916","18.67693","18.02805","0.929328","0","0.929328","18.93176","18.93176","0","2.35",
"04.01.2002 22:00:00","-0.607489","0.9682465","-23.99597","30.72989","-1.440724","18.62135","0","0.9293267","0","0","18.62135","0","17.24098","18.36113","17.80106","0.929328","0","0.929328","21.90748","21.90748","0","1.8875",
"04.01.2002 23:00:00","-0.282486","0.9842686","-25.07656","30.6893","-1.480897","20.66567","0","0.9293267","0","0","20.66567","0","17.14421","18.1207","17.63246","0.929328","0","0.929328","24.31256","24.31256","0","1.45",
"05.01.2002","-0.101117","0.998773","-26.18329","30.52151","-1.514417","22.79526","0","0.9293267","0","0","22.79527","0","17.08264","17.91385","17.49824","0.929328","0","0.929328","26.81795","26.81795","0","0.9875",
"05.01.2002 01:00:00","-0.065647","1.00945","-26.75372","30.33084","-1.539654","24.5262","0","0.9293267","0","0","24.5262","0","17.05309","17.72383","17.38846","0.929328","0","0.929328","28.85435","28.85435","0","0.8",
"05.01.2002 02:00:00","-0.030574","1.013037","-26.93346","28.98658","-1.567602","25.69933","0","0.9293267","0","0","25.69933","0","17.02481","17.55062","17.28772","0.929328","0","0.929328","30.23451","30.23451","0","0.7375",
"05.01.2002 03:00:00","-0.003615","1.010459","-26.91015","27.60916","-1.595283","26.58309","0","0.9293267","0","0","26.5831","0","17.00295","17.39313","17.19804","0.929328","0","0.929328","31.27423","31.27423","0","0.7",
"05.01.2002 04:00:00","0","1.008823","-26.85473","26.93632","-1.616078","27.48663","0","0.9293267","0","0","27.48663","0","17","17.24516","17.12258","0.929328","0","0.929328","32.33722","32.33722","0","0.7",
"05.01.2002 05:00:00","0","1.008669","-26.83925","26.54335","-1.634081","28.43892","0","0.9293267","0","0","28.43892","0","17","17.09699","17.04849","0.929328","0","0.929328","33.45755","33.45755","0","0.7",
"05.01.2002 06:00:00","-0.039758","1.154387","-37.63057","20.83804","-1.228099","67.63783","0","0.9293267","0","0","65.72302","0","20.95881","17.32657","19.14269","0.929328","0","0.929328","79.57391","79.57391","0","0.7",
"05.01.2002 07:00:00","0","1.160101","-37.88608","21.32203","-1.066578","64.11868","0","0.9293267","0","0","64.11868","0","21","17.55181","19.2759","0.929328","0","0.929328","75.43374","75.43374","0","0.7",
"05.01.2002 08:00:00","0","1.297643","-37.76855","21.6652","-1.037265","56.20832","21.10899","1.858653","1.547847","0","51.75037","0","21","17.80029","19.40014","1.858652","21.10899","25.36151","66.12743","66.12743","2.393864","0.7625",
"05.01.2002 09:00:00","0","1.432124","-37.47797","21.8359","-1.021282","56.60529","21.10899","3.717307","3.095694","0.9234207","47.73472","0","21","17.93516","19.46758","3.717308","21.10899","29.61402","66.59445","66.59445","4.787724","0.8625",
"05.01.2002 10:00:00","0","1.554206","-36.2136","22.01326","-1.001797","55.47639","21.10899","5.57596","4.643541","4.564179","42.44436","0","21","18.10772","19.55386","5.57596","21.10899","33.86654","65.26634","65.26634","7.181588","1.275",
"05.01.2002 11:00:00","0","1.668303","-34.38029","22.2992","-0.9793677","53.25222","21.10899","7.434614","6.191389","7.986606","36.40341","0","21","18.30301","19.6515","7.434612","21.10899","38.11906","62.64967","62.64967","9.575452","1.875",
"05.01.2002 12:00:00","0","1.647635","-32.77593","22.64686","-0.9593844","49.81359","21.10899","7.434614","6.191389","10.47116","33.43714","0","21","18.46813","19.73407","7.434612","21.10899","38.11906","58.60422","58.60422","9.575452","2.4125",
"05.01.2002 13:00:00","0","1.359763","-31.71296","22.43822","-0.9522452","44.9881","21.10899","3.717307","3.095694","11.19294","36.96849","0","21","18.53368","19.76684","3.717308","21.10899","29.61402","52.92717","52.92717","4.787724","2.7875",
"05.01.2002 14:00:00","0","1.486284","-30.98666","22.00777","-0.953373","45.38408","21.10899","5.57596","4.643541","10.088","33.50963","0","21","18.55377","19.77688","5.57596","21.10899","33.86654","53.39303","53.39303","7.181588","3.025",
"05.01.2002 15:00:00","0","1.618138","-30.60297","22.14163","-0.9572601","46.57032","21.10899","7.434614","6.191389","7.584621","30.85846","0","21","18.51523","19.75761","7.434612","21.10899","38.11906","54.78861","54.78861","9.575452","3.1625",
"05.01.2002 16:00:00","0","1.622192","-30.88185","22.17237","-0.9692903","47.85035","21.10899","7.434614","6.191389","3.865862","32.06311","0","21","18.39803","19.69901","7.434612","21.10899","38.11906","56.29452","56.29452","9.575452","3.075",
"05.01.2002 17:00:00","0","1.359345","-31.68952","21.66525","-0.9909325","47.50076","21.10899","3.717307","3.095694","0.3900253","39.49555","0","21","18.21383","19.60692","3.717308","21.10899","29.61402","55.88325","55.88325","4.787724","2.8125",
"05.01.2002 18:00:00","0","1.22719","-32.37323","21.11932","-1.007138","47.71106","21.10899","1.858653","1.547847","0","43.63777","0","21","18.10633","19.55316","1.858652","21.10899","25.36151","56.13066","56.13066","2.393864","2.5125",
"05.01.2002 19:00:00","0","1.099747","-33.20362","21.61512","-1.012352","46.89775","21.10899","0.9293267","0","0","46.89775","0","21","18.03689","19.51845","0.929328","21.10899","22.03832","55.17383","55.17383","0","2.2125",
"05.01.2002 20:00:00","-1.115842","0.9909889","-24.89755","27.38006","-1.433747","22.02767","0","0.9293267","0","0","22.04452","0","17.5503","17.04307","17.29668","0.929328","0","0.929328","25.91491","25.91491","0","1.7875",
"05.01.2002 21:00:00","-0.000054","0.9664471","-24.16545","28.7092","-1.671037","28.91934","0","0.9293267","0","0","28.91938","0","17","16.65007","16.82504","0.929328","0","0.929328","34.02275","34.02275","0","1.6625",
"05.01.2002 22:00:00","0","0.9711736","-24.42876","28.97902","-1.676536","28.95019","0","0.9293267","0","0","28.95019","0","17","16.59457","16.79729","0.929328","0","0.929328","34.05904","34.05904","0","1.575",
"05.01.2002 23:00:00","0","0.9836778","-25.17064","28.89477","-1.694975","30.87061","0","0.9293267","0","0","30.87061","0","17","16.42117","16.71058","0.929328","0","0.929328","36.31837","36.31837","0","1.3125",
"06.01.2002","0","0.9938493","-25.82166","28.53321","-1.713189","32.58182","0","0.9293267","0","0","32.58182","0","17","16.26412","16.63206","0.929328","0","0.929328","38.33155","38.33155","0","1.075",
"06.01.2002 01:00:00","0","1.010618","-26.90349","28.02957","-1.732669","34.74281","0","0.9293267","0","0","34.74281","0","17","16.10613","16.55307","0.929328","0","0.929328","40.87389","40.87389","0","0.6875",
"06.01.2002 02:00:00","0","1.032147","-28.3246","27.31536","-1.752866","37.25024","0","0.9293267","0","0","37.25024","0","17","15.94581","16.4729","0.929328","0","0.929328","43.82381","43.82381","0","0.1875",
