"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","Task Lighting","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
"02.01.2002 05:00:00","-9.215758","0","0.7423407","-62.80934","0","32.90299","-1.120548","61.40321","0","0","3.133037","17.89294","0","49.35327","-7.452068","17.65732","18.26217","17.95974","3.133038","0","34.96903","72.23907","72.23907","0","31.836","7.5125",
"02.01.2002 06:00:00","-25.34824","0","0.8467381","-84.56657","0","28.91414","-0.8996753","217.7456","0","0","3.133037","16.34337","0","189.5096","-2.970642","19.98926","18.35462","19.17194","3.133038","0","34.96903","256.1713","256.1713","0","31.836","7.2125",
"02.01.2002 07:00:00","-5.38391","0","0.832216","-108.4116","0","27.56571","-0.7280996","198.3389","0","90.61707","10.84513","12.6633","0","174.3043","0","20.79116","18.66833","19.72974","10.84513","90.61707","126.931","233.3399","233.3399","0","25.4688","6.975",
"02.01.2002 08:00:00","-5.220253","0","0.9404684","-111.5053","0","27.7432","-0.6882421","170.5669","43.38051","63.23915","31.33037","23.47908","0","134.6729","0","20.8","18.83532","19.81766","31.33037","106.6197","161.2765","200.667","200.667","0","23.3265","6.775",
"02.01.2002 09:00:00","-5.257514","0","1.045198","-112.8134","0","27.89986","-0.6803611","183.1946","43.38051","63.23915","21.69026","34.29487","5.48266","132.1644","0","20.8","18.91011","19.85506","21.69025","106.6197","149.4941","215.5231","215.5231","0","21.1842","6.7",
"02.01.2002 10:00:00","-5.198624","0","1.037183","-109.9827","0","28.10423","-0.6669925","172.5244","43.38051","63.23915","21.69026","34.29487","28.61211","122.1783","0","20.8","19.04258","19.92129","21.69025","106.6197","149.4941","202.9699","202.9699","0","21.1842","6.8875",
"02.01.2002 11:00:00","-5.10238","0","1.023824","-104.9602","0","28.89711","-0.6480256","158.1216","43.38051","63.23915","21.69026","34.29487","49.74539","109.1281","0","20.8","19.19705","19.99852","21.69025","106.6197","149.4941","186.0254","186.0254","0","21.1842","7.25",
"02.01.2002 12:00:00","-5.037416","0","1.17944","-101.3739","0","30.02382","-0.6299739","151.8127","43.38051","63.23915","31.33037","51.4423","56.03661","79.8421","0","20.8","19.32356","20.06178","31.33037","106.6197","169.7263","178.6031","178.6031","0","31.77631","7.525",
"02.01.2002 13:00:00","-5.045085","0","1.212613","-100.8675","0","31.1596","-0.6203822","152.5337","43.38051","63.23915","31.33037","54.60813","44.6871","76.04874","0","20.8","19.34886","20.07443","31.33037","106.6197","176.0935","179.4515","179.4515","0","38.14351","7.6",
"02.01.2002 14:00:00","-5.058808","0","1.183077","-101.2859","0","31.51393","-0.6171713","157.983","43.38051","63.23915","21.69026","51.4423","40.84253","86.45836","0","20.8","19.34986","20.07493","21.69025","106.6197","160.0862","185.8624","185.8624","0","31.77631","7.6",
"02.01.2002 15:00:00","-5.053412","0","1.018","-101.7697","0","31.48885","-0.6193702","148.1707","43.38051","63.23915","21.69026","34.29487","33.93512","100.2466","0","20.8","19.32696","20.06348","21.69025","106.6197","149.4941","174.3185","174.3185","0","21.1842","7.5375",
"02.01.2002 16:00:00","-5.071099","0","1.019924","-102.8831","0","31.72756","-0.6244711","153.1142","43.38051","63.23915","21.69026","34.29487","18.41112","104.8001","0","20.8","19.26722","20.03361","21.69025","106.6197","149.4941","180.1344","180.1344","0","21.1842","7.4375",
"02.01.2002 17:00:00","-5.133753","0","1.192576","-105.9262","0","32.29311","-0.6285101","165.8374","43.38051","63.23915","31.33037","51.4423","2.137293","92.06934","0","20.8","19.20009","20.00005","31.33037","106.6197","169.7263","195.1028","195.1028","0","31.77631","7.2125",
"02.01.2002 18:00:00","-5.206436","0","1.36671","-110.3387","0","33.52537","-0.6251497","187.0706","43.38051","63.23915","31.33037","68.58974","0","85.88189","0","20.8","19.17876","19.98938","31.33037","106.6197","180.3184","220.0831","220.0831","0","42.3684","6.85",
"02.01.2002 19:00:00","-5.347049","0","1.25251","-117.0919","0","35.05683","-0.627067","178.221","43.38051","113.0303","31.33037","54.60813","0","94.31905","0","20.8","19.05827","19.92914","31.33037","156.4108","225.8847","209.6717","209.6717","0","38.14351","6.3875",
"02.01.2002 20:00:00","-24.77116","0","0.8610601","-101.2657","0","36.72771","-0.6934384","129.3111","4.338051","92.85839","20.48524","12.66318","0","107.4967","-1.621187E-02","20.09089","18.92505","19.50797","20.48524","97.19644","143.1505","152.1307","152.1307","0","25.4688","6.2",
"02.01.2002 21:00:00","-27.15604","0","0.8607028","-100.5362","0","36.08263","-0.7291362","151.2798","4.338051","92.85839","10.84513","12.66329","0","129.1032","0","20","18.93361","19.46681","10.84513","97.19644","133.5104","177.9762","177.9762","0","25.4688","6.0125",
"02.01.2002 22:00:00","-27.31684","0","0.8967066","-103.6537","0","36.57463","-0.7332491","162.4828","4.338051","92.85839","10.84513","15.82913","0","134.1705","0","20","18.88513","19.44257","10.84513","97.19644","139.8776","191.1562","191.1562","0","31.836","5.7125",
"02.01.2002 23:00:00","-27.83381","0","0.9096769","-108.1162","0","37.42965","-0.7461795","213.8176","4.338051","2.241326","10.84513","15.82913","0","184.9641","0","20","18.70503","19.35252","10.84513","6.579377","49.2605","251.5501","251.5501","0","31.836","5.4125",
"03.01.2002","-17.31787","0","0.8562557","-95.57755","0","41.83394","-0.9276162","76.37265","4.338051","2.241326","3.133037","17.21257","0","70.15002","-18.92382","18.16946","18.42248","18.29597","3.133038","6.579377","41.54841","89.85017","89.85017","0","31.836","5.1125",
"03.01.2002 01:00:00","-10.25979","0","0.8338393","-93.06615","0","43.04678","-1.085845","102.9707","0","0","3.133037","17.90729","0","84.83723","-6.093043","17.61983","18.12437","17.8721","3.133038","0","34.96903","121.142","121.142","0","31.836","4.9375",
"03.01.2002 02:00:00","-10.08168","0","0.8337644","-93.3707","0","42.86847","-1.109368","109.905","0","0","3.133037","17.93689","0","91.46484","-5.81252","17.60301","17.96926","17.78614","3.133038","0","34.96903","129.3","129.3","0","31.836","4.9",
"03.01.2002 03:00:00","-10.08086","0","0.8355374","-94.13911","0","42.71225","-1.121916","116.253","0","0","3.133037","17.94206","0","96.67252","-4.778337","17.6","17.85903","17.72952","3.133038","0","34.96903","136.7683","136.7683","0","31.836","4.8375",
"03.01.2002 04:00:00","-10.10014","0","0.8366303","-94.61962","0","42.54683","-1.131717","121.2619","0","0","3.133037","17.94206","0","100.7335","-3.898341","17.6","17.76822","17.68411","3.133038","0","34.96903","142.661","142.661","0","31.836","4.8",
"03.01.2002 05:00:00","-10.09827","0","0.8362592","-94.59939","0","42.44089","-1.140287","125.099","0","0","3.133037","17.94206","0","103.8369","-3.164198","17.6","17.68849","17.64425","3.133038","0","34.96903","147.1753","147.1753","0","31.836","4.8",
"03.01.2002 06:00:00","-28.19941","0","0.9242751","-115.3731","0","36.85377","-0.9127148","290.3","0","0","3.133037","16.35736","0","256.0579","-1.752653","19.98128","17.80967","18.89547","3.133038","0","34.96903","341.5293","341.5293","0","31.836","4.8625",
"03.01.2002 07:00:00","-5.946535","0","0.9005862","-137.9042","0","34.84794","-0.7373675","265.7126","0","90.61707","10.84513","12.6633","0","238.4639","0","20.79035","18.15289","19.47162","10.84513","90.61707","126.931","312.6031","312.6031","0","25.4688","4.9",
"03.01.2002 08:00:00","-5.687883","0","1.001351","-138.3696","0","34.89586","-0.6966047","236.0468","43.38051","63.23915","31.33037","23.47908","0","195.1332","0","20.8","18.33725","19.56863","31.33037","106.6197","161.2765","277.7021","277.7021","0","23.3265","4.9",
"03.01.2002 09:00:00","-5.638024","0","1.093346","-134.7987","0","35.13457","-0.6789472","238.1005","43.38051","63.23915","21.69026","34.29487","19.2322","181.0746","0","20.8","18.51116","19.65558","21.69025","106.6197","149.4941","280.1183","280.1183","0","21.1842","5.15",
"03.01.2002 10:00:00","-5.273712","0","1.042689","-113.4461","0","35.48526","-0.6257795","177.5183","43.38051","63.23915","21.69026","34.29487","68.05338","126.2739","0","20.8","19.03046","19.91523","21.69025","106.6197","149.4941","208.8451","208.8451","0","21.1842","6.675",
"03.01.2002 11:00:00","-4.831628","0","0.9819758","-89.51245","0","35.48796","-0.5784208","115.1611","43.38051","63.23915","21.69026","34.29487","87.05296","71.6375","-0.5574677","20.8","19.49781","20.1489","21.69025","106.6197","149.4941","135.4837","135.4837","0","21.1842","8.5625",
"03.01.2002 12:00:00","-4.667597","0","1.094143","-71.92416","0","34.88228","-0.5492514","73.76234","43.38051","63.23915","31.33037","51.43322","96.17279","37.89837","-21.71787","20.82256","19.80265","20.3126","31.33037","106.6197","169.7263","86.77921","86.77921","0","31.77631","10.075",
"03.01.2002 13:00:00","-4.337044","0","1.085242","-59.96381","0","34.53651","-0.5401328","52.58364","43.38051","63.23915","31.33037","54.59291","95.89732","31.28964","-33.76307","20.8205","19.91504","20.36777","31.33037","106.6197","176.0935","61.8631","61.8631","0","38.14351","11.1625",
"03.01.2002 14:00:00","-4.179879","0","1.02474","-52.56906","0","34.42433","-0.5294218","41.46804","43.38051","63.23915","21.69026","51.42355","80.59615","32.27581","-38.25224","20.83486","20.0181","20.42648","21.69025","106.6197","160.0862","48.78593","48.78593","0","31.77631","11.875",
"03.01.2002 15:00:00","-3.121718","0","0.8504416","-50.61286","0","34.37462","-0.5307071","40.83628","43.38051","63.23915","21.69026","34.05675","73.27763","35.94335","-26.32704","20.86817","19.97089","20.41953","21.69025","106.6197","149.4941","48.04268","48.04268","0","21.1842","12.1625",
"03.01.2002 16:00:00","-3.547983","0","0.8644481","-53.21344","0","33.8664","-0.5574057","55.82461","43.38051","63.23915","21.69026","34.06612","44.59431","48.07013","-24.07107","20.82187","19.75508","20.28848","21.69025","106.6197","149.4941","65.676","65.676","0","21.1842","11.8875",
"03.01.2002 17:00:00","-4.223745","0","1.062832","-62.49469","0","32.83546","-0.6031373","87.86465","43.38051","63.23915","31.33037","51.44114","5.877757","58.45648","-23.11599","20.80001","19.40168","20.10085","31.33037","106.6197","169.7263","103.3702","103.3702","0","31.77631","10.95",
"03.01.2002 18:00:00","-4.444957","0","1.255992","-71.88065","0","32.25821","-0.6167945","114.9587","43.38051","63.23915","31.33037","68.58974","0","63.31997","-25.11624","20.8","19.30888","20.05444","31.33037","106.6197","180.3184","135.2456","135.2456","0","42.3684","10.0625",
"03.01.2002 19:00:00","-4.604931","0","1.145336","-78.98633","0","32.13341","-0.6141812","99.50217","43.38051","113.0303","31.33037","54.60813","0","46.64144","-12.60559","20.8","19.34546","20.07273","31.33037","156.4108","225.8847","117.0614","117.0614","0","38.14351","9.425",
"03.01.2002 20:00:00","-19.8402","0","0.7714031","-72.15187","0","32.94555","-0.677156","78.68545","4.338051","92.85839","20.48524","12.66318","0","62.20563","-1.595453","20.17646","19.20331","19.68988","20.48524","97.19644","143.1505","92.57111","92.57111","0","25.4688","8.7625",
"03.01.2002 21:00:00","-24.82671","0","0.7932898","-75.89851","0","32.04548","-0.7344653","110.9132","4.338051","92.85839","10.84513","12.66329","0","91.83941","0","20.00015","19.07771","19.53893","10.84513","97.19644","133.5104","130.4861","130.4861","0","25.4688","8.0625",
"03.01.2002 22:00:00","-25.59362","0","0.8462426","-83.92802","0","31.04103","-0.7480187","129.2708","4.338051","92.85839","10.84513","15.82913","0","104.4334","-0.3413748","20","19.01143","19.50571","10.84513","97.19644","139.8776","152.0833","152.0833","0","31.836","7.3625",
"03.01.2002 23:00:00","-26.43143","0","0.8684447","-92.44592","0","30.47521","-0.7702506","186.2953","4.338051","2.241326","10.84513","15.82913","0","159.8251","0","20","18.82471","19.41235","10.84513","6.579377","49.2605","219.1709","219.1709","0","31.836","6.6625",
"04.01.2002","-17.7149","0","0.8287692","-85.77216","0","33.45093","-0.9475353","63.4757","4.338051","2.241326","3.133037","17.15769","0","58.27302","-18.52298","18.24931","18.54597","18.39764","3.133038","6.579377","41.54841","74.67729","74.67729","0","31.836","5.9625",
"04.01.2002 01:00:00","-10.43435","0","0.8288428","-91.35431","0","33.82286","-1.112787","97.29245","0","0","3.133037","17.88288","0","80.61063","-7.153758","17.6373","18.23585","17.93657","3.133038","0","34.96903","114.4617","114.4617","0","31.836","5.1375",
"04.01.2002 02:00:00","-10.63666","0","0.8638768","-104.6294","0","32.48171","-1.147477","121.1133","0","0","3.133037","17.9299","0","101.7747","-6.304362","17.6085","18.04906","17.82878","3.133038","0","34.96903","142.4863","142.4863","0","31.836","4.1125",
"04.01.2002 03:00:00","-11.06044","0","0.8987375","-118.8238","0","30.8607","-1.171274","145.7495","0","0","3.133037","17.94205","0","123.4097","-5.179989","17.6","17.90186","17.75093","3.133038","0","34.96903","171.47","171.47","0","31.836","3.075",
"04.01.2002 04:00:00","-11.41752","0","0.9226789","-129.3902","0","29.21053","-1.191509","164.6414","0","0","3.133037","17.94206","0","139.6995","-3.953385","17.6","17.77821","17.6891","3.133038","0","34.96903","193.6957","193.6957","0","31.836","2.325",
"04.01.2002 05:00:00","-11.67972","0","0.9400057","-137.8425","0","28.16091","-1.208154","180.14","0","0","3.133037","17.94206","0","153.0828","-2.95055","17.6","17.66937","17.63469","3.133038","0","34.96903","211.9295","211.9295","0","31.836","1.725",
"04.01.2002 06:00:00","-32.64882","0","1.042682","-172.4872","0","24.06043","-0.9864333","363.8617","0","0","3.133037","16.35736","0","322.998","-1.986344","19.97958","17.75719","18.86839","3.133038","0","34.96903","428.0726","428.0726","0","31.836","1.125",
"04.01.2002 07:00:00","-7.087725","0","1.036157","-207.4316","0","22.2973","-0.8167359","350.4602","0","90.61707","10.84513","12.6633","0","316.7147","0","20.78779","18.07277","19.43028","10.84513","90.61707","126.931","412.3062","412.3062","0","25.4688","0.65",
"04.01.2002 08:00:00","-6.780675","0","1.147545","-214.8936","0","21.9479","-0.7809157","335.2444","43.38051","63.23915","31.33037","23.47908","0","282.2739","0","20.8","18.22904","19.51452","31.33037","106.6197","161.2765","394.4052","394.4052","0","23.3265","0.25",
"04.01.2002 09:00:00","-6.801237","0","1.248646","-216.287","0","22.08455","-0.7657061","349.6338","43.38051","63.23915","21.69026","34.29487","18.56857","273.961","0","20.8","18.38911","19.59456","21.69025","106.6197","149.4941","411.3339","411.3339","0","21.1842","0.1625",
"04.01.2002 10:00:00","-6.5597","0","1.214966","-197.7795","0","22.75453","-0.7073892","289.5772","43.38051","63.23915","21.69026","34.29487","75.81259","217.8049","0","20.8","18.94988","19.87494","21.69025","106.6197","149.4941","340.6791","340.6791","0","21.1842","1.2",
"04.01.2002 11:00:00","-6.37783","0","1.164841","-171.0674","0","23.78556","-0.640238","213.1678","43.38051","63.23915","21.69026","34.29295","104.9334","150.257","-2.83599","20.81343","19.56246","20.18794","21.69025","106.6197","149.4941","250.7856","250.7856","0","21.1842","2.8",
"04.01.2002 12:00:00","-6.925492","0","1.284893","-148.6757","0","24.77354","-0.5820662","167.3504","43.38051","63.23915","31.33037","51.40531","115.9744","82.85956","-5.881046","20.88036","20.01129","20.44582","31.33037","106.6197","169.7263","196.8828","196.8828","0","31.77631","4.275",
"04.01.2002 13:00:00","-6.987583","0","1.284247","-132.955","0","25.59696","-0.5511022","137.8852","43.38051","63.23915","31.33037","54.52603","109.5452","60.29576","-12.49682","20.90778","20.21512","20.56145","31.33037","106.6197","176.0935","162.2179","162.2179","0","38.14351","5.3625",
"04.01.2002 14:00:00","-6.510166","0","1.232276","-124.3203","0","26.38165","-0.5523703","137.7821","43.38051","63.23915","21.69026","51.3876","87.5265","61.95816","-5.102123","20.88404","20.17408","20.52906","21.69025","106.6197","160.0862","162.0966","162.0966","0","31.77631","5.95",
"04.01.2002 15:00:00","-6.20594","0","1.06692","-123.1195","0","26.75305","-0.5653095","130.4885","43.38051","63.23915","21.69026","34.26889","82.6059","79.73292","-2.819199","20.86083","20.05065","20.45574","21.69025","106.6197","149.4941","153.5159","153.5159","0","21.1842","6.0375",
"04.01.2002 16:00:00","-5.684026","0","1.082196","-129.7639","0","26.5279","-0.6040003","160.5615","43.38051","63.23915","21.69026","34.28703","55.01706","106.8954","-1.640876","20.80889","19.73454","20.27172","21.69025","106.6197","149.4941","188.8959","188.8959","0","21.1842","5.5625",
"04.01.2002 17:00:00","-5.834819","0","1.281037","-145.6815","0","26.09751","-0.6575587","222.1046","43.38051","63.23915","31.33037","51.4423","9.434064","133.0925","0","20.8","19.24814","20.02407","31.33037","106.6197","169.7263","261.2995","261.2995","0","31.77631","4.4875",
"04.01.2002 18:00:00","-5.994474","0","1.466653","-156.5645","0","25.94904","-0.6739349","264.485","43.38051","63.23915","31.33037","68.58974","0","140.1773","0","20.8","19.10362","19.95181","31.33037","106.6197","180.3184","311.1589","311.1589","0","42.3684","3.75",
"04.01.2002 19:00:00","-6.08383","0","1.347537","-163.2226","0","26.66875","-0.6686134","238.5407","43.38051","113.0303","31.33037","54.60813","0","136.1485","-3.942639E-02","20.8","19.12449","19.96224","31.33037","156.4108","225.8847","280.6361","280.6361","0","38.14351","3.2875",
"04.01.2002 20:00:00","-29.3121","0","0.9652169","-148.708","0","28.47401","-0.7400954","184.5188","4.338051","92.85839","20.48524","12.6633","0","157.9059","-0.164917","20.06108","18.95662","19.50885","20.48524","97.19644","143.1505","217.081","217.081","0","25.4688","2.7875",
"04.01.2002 21:00:00","-31.60415","0","0.9782132","-153.5172","0","27.97439","-0.7829131","222.3874","4.338051","92.85839","10.84513","12.6633","0","194.859","0","20","18.83215","19.41607","10.84513","97.19644","133.5104","261.6323","261.6323","0","25.4688","2.35",
"04.01.2002 22:00:00","-32.09598","0","1.024136","-160.6297","0","27.44226","-0.7922319","240.996","4.338051","92.85839","10.84513","15.82913","0","205.7323","0","20","18.76382","19.38191","10.84513","97.19644","139.8776","283.5247","283.5247","0","31.836","1.8875",
"04.01.2002 23:00:00","-32.59891","0","1.038165","-167.636","0","26.87968","-0.8142442","295.9073","4.338051","2.241326","10.84513","15.82913","0","259.8459","0","20","18.57205","19.28602","10.84513","6.579377","49.2605","348.1263","348.1263","0","31.836","1.45",
"05.01.2002","-19.15537","0","0.9845777","-152.8082","0","29.86103","-1.015029","148.5769","4.338051","2.241326","3.133037","17.29599","0","136.6405","-20.45329","18.03279","18.26989","18.15134","3.133038","6.579377","41.54841","174.7963","174.7963","0","31.836","0.9875",
"05.01.2002 01:00:00","-12.21409","0","0.9742681","-152.0144","0","30.17843","-1.165572","182.5393","0","0","3.133037","17.92817","0","157.7268","-6.925467","17.60638","17.96226","17.78432","3.133038","0","34.96903","214.7522","214.7522","0","31.836","0.8",
"05.01.2002 02:00:00","-12.16625","0","0.9773297","-153.1081","0","28.78183","-1.191144","193.0756","0","0","3.133037","17.94206","0","166.2598","-5.00141","17.6","17.79932","17.69966","3.133038","0","34.96903","227.1478","227.1478","0","31.836","0.7375",
"05.01.2002 03:00:00","-12.14394","0","0.9763163","-153.204","0","27.48592","-1.209413","198.8109","0","0","3.133037","17.94206","0","170.7512","-3.829133","17.6","17.68239","17.64119","3.133038","0","34.96903","233.8951","233.8951","0","31.836","0.7",
"05.01.2002 04:00:00","-12.12637","0","0.9752073","-152.921","0","26.78212","-1.223197","203.1167","0","0","3.133037","17.94206","0","174.1527","-2.923835","17.6","17.58352","17.59176","3.133038","0","34.96903","238.9608","238.9608","0","31.836","0.7",
