"Date/Time","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","°C",
"01.01.2002 01:00:00","0","0.389508","-1.306203","0","41.2214","-0.5361606","3.146387","0","5.678435","2.282728","0","0","-2.996759","16","15.60819","15.8041","5.678435","0","5.678435","3.701632","3.701632","0","9.0625",
"01.01.2002 02:00:00","0","0.391219","-1.4197","0","41.84541","-0.5357893","3.694951","0","5.678435","2.282728","0","0","-2.792527","16","15.59017","15.79509","5.678435","0","5.678435","4.347001","4.347001","0","8.675",
"01.01.2002 03:00:00","0","0.392903","-1.493004","0","42.22765","-0.5352887","4.034408","0","5.678435","2.282728","0","0","-2.629476","16","15.57281","15.78641","5.678435","0","5.678435","4.746362","4.746362","0","8.475",
"01.01.2002 04:00:00","0","0.394012","-1.543816","0","42.08757","-0.5366254","4.293445","0","5.678435","2.282728","0","0","-2.491307","16","15.55573","15.77787","5.678435","0","5.678435","5.051112","5.051112","0","8.3375",
"01.01.2002 05:00:00","0","0.394751","-1.580137","0","41.80784","-0.5386131","4.505381","0","5.678435","2.282728","0","0","-2.367035","16","15.53902","15.76951","5.678435","0","5.678435","5.300448","5.300448","0","8.2375",
"01.01.2002 06:00:00","0","0.395415","-1.615291","0","41.50527","-0.5408876","4.716817","0","5.678435","2.282728","0","0","-2.244116","16","15.52222","15.76111","5.678435","0","5.678435","5.549196","5.549196","0","8.1375",
"01.01.2002 07:00:00","0","0.395617","-1.627543","0","41.37277","-0.5424876","4.849335","0","5.678435","2.282728","0","0","-2.144231","16","15.50551","15.75276","5.678435","0","5.678435","5.7051","5.7051","0","8.1",
"01.01.2002 08:00:00","0","0.395909","-1.634367","0","41.01308","-0.5446782","4.947718","0","5.678435","2.282728","0","0","-2.044752","16","15.48831","15.74415","5.678435","0","5.678435","5.820845","5.820845","0","8.1",
"01.01.2002 09:00:00","0","0.394866","-1.586619","0","40.6955","-0.5451683","4.728193","0","5.678435","2.282728","0.9945372","0","-2.154052","16","15.49937","15.74968","5.678435","0","5.678435","5.56258","5.56258","0","8.225",
"01.01.2002 10:00:00","0","0.388941","-1.295026","0","40.7789","-0.5365381","3.051684","0","5.678435","2.282728","4.707005","0","-3.046391","16","15.62519","15.8126","5.678435","0","5.678435","3.590216","3.590216","0","9.1125",
"01.01.2002 11:00:00","0","0.381729","-0.949803","0","40.87972","-0.5279231","1.098307","0","5.678435","2.282728","6.643931","0","-3.904776","16","15.74119","15.8706","5.678435","0","5.678435","1.292126","1.292126","0","10.35",
"01.01.2002 12:00:00","0","0.374206","-0.67419","0","40.35119","-0.5175985","0","0","5.678435","2.280184","8.438916","0","-4.053767","16.06501","15.86695","15.96598","5.678435","0","5.678435","0","0","0","11.4875",
"01.01.2002 13:00:00","0","0.369436","-0.527962","0","39.53806","-0.488635","0","0","5.678435","2.262405","11.05742","0","-3.514818","16.30666","16.0351","16.17088","5.678435","0","5.678435","0","0","0","12.3375",
"01.01.2002 14:00:00","0","0.3686","-0.479786","0","39.02665","-0.4659907","0","0","5.678435","2.244339","9.203755","0","-3.269573","16.47979","16.10196","16.29087","5.678435","0","5.678435","0","0","0","12.7875",
"01.01.2002 15:00:00","0","0.367529","-0.455576","0","38.99101","-0.4656561","0","0","5.678435","2.240099","5.424639","0","-3.184041","16.49572","16.04661","16.27116","5.678435","0","5.678435","0","0","0","12.9",
"01.01.2002 16:00:00","0","0.369223","-0.503592","0","39.48577","-0.475237","0","0","5.678435","2.244799","2.997313","0","-3.39456","16.42076","15.96653","16.19365","5.678435","0","5.678435","0","0","0","12.5875",
"01.01.2002 17:00:00","0","0.371977","-0.596878","0","40.62557","-0.4950069","0","0","5.678435","2.257392","0.2282272","0","-3.798526","16.25132","15.83452","16.04292","5.678435","0","5.678435","0","0","0","11.9625",
"01.01.2002 18:00:00","0","0.374797","-0.681784","0","41.88122","-0.5133874","0","0","5.678435","2.272794","0","0","-4.103373","16.08217","15.75619","15.91918","5.678435","0","5.678435","0","0","0","11.45",
"01.01.2002 19:00:00","0","0.376965","-0.748389","0","42.69808","-0.5242258","0.397839","0","5.678435","2.281927","0","0","-3.933302","16.00125","15.70206","15.85166","5.678435","0","5.678435","0.468046","0.468046","0","11.1125",
"01.01.2002 20:00:00","0","0.378494","-0.814441","0","43.00089","-0.5264638","0.886087","0","5.678435","2.282728","0","0","-3.70986","16","15.66521","15.8326","5.678435","0","5.678435","1.042455","1.042455","0","10.8125",
"01.01.2002 21:00:00","0","0.380426","-0.889193","0","43.29352","-0.5273801","1.325869","0","5.678435","2.282728","0","0","-3.535967","16","15.63766","15.81883","5.678435","0","5.678435","1.559846","1.559846","0","10.5125",
"01.01.2002 22:00:00","0","0.383178","-0.980216","0","43.36424","-0.5284126","1.772797","0","5.678435","2.282728","0","0","-3.354386","16","15.61497","15.80749","5.678435","0","5.678435","2.085644","2.085644","0","10.2125",
"01.01.2002 23:00:00","0","0.385564","-1.07009","0","42.75944","-0.5311163","2.224405","0","5.678435","2.282728","0","0","-3.166478","16","15.59408","15.79704","5.678435","0","5.678435","2.616947","2.616947","0","9.9125",
"02.01.2002","0","0.387208","-1.151384","0","41.53906","-0.5363375","2.65613","0","5.678435","2.282728","0","0","-2.998821","16","15.57588","15.78794","5.678435","0","5.678435","3.124859","3.124859","0","9.6125",
"02.01.2002 01:00:00","0","0.389752","-1.275046","0","40.78693","-0.5404099","3.246349","0","5.678435","2.282728","0","0","-2.783883","16","15.55844","15.77922","5.678435","0","5.678435","3.819234","3.819234","0","9.1875",
"02.01.2002 02:00:00","0","0.393753","-1.44828","0","40.08924","-0.5439037","3.96347","0","5.678435","2.282728","0","0","-2.50764","16","15.54013","15.77007","5.678435","0","5.678435","4.662906","4.662906","0","8.6875",
"02.01.2002 03:00:00","0","0.398011","-1.637709","0","39.37994","-0.5476199","4.695529","0","5.678435","2.282728","0","0","-2.21715","16","15.52222","15.76111","5.678435","0","5.678435","5.524152","5.524152","0","8.1875",
"02.01.2002 04:00:00","0","0.400073","-1.760739","0","38.97087","-0.5503986","5.247487","0","5.678435","2.282728","0","0","-1.996639","16","15.50478","15.75239","5.678435","0","5.678435","6.173514","6.173514","0","7.8125",
"02.01.2002 05:00:00","0","0.416213","-2.70905","0","33.62449","-0.3875445","21.94705","0","5.678435","2.136946","0","16.62109","-5.131413","18.28722","15.64686","16.96704","5.678435","0","5.678435","25.82006","25.82006","0","7.5125",
"02.01.2002 06:00:00","0","0.90389","-2.741032","0","34.66957","-0.3468011","18.44075","15.33177","14.19609","5.270209","0","0","-5.424632","18","15.95968","16.97984","14.19609","15.33177","29.52786","21.695","21.695","0","7.2125",
"02.01.2002 07:00:00","0","1.393116","-2.868196","0","35.21385","-0.3348974","27.05194","7.665887","22.71374","8.432335","0","0","-11.97606","18","16.09869","17.04935","22.71374","7.665887","30.37963","31.82581","31.82581","0","6.975",
"02.01.2002 08:00:00","0","1.719001","-2.953399","0","35.04839","-0.3262141","30.89695","7.665887","28.39217","10.54042","0","0","-18.77041","18","16.22215","17.11107","28.39217","7.665887","36.05806","36.34935","36.34935","0","6.775",
"02.01.2002 09:00:00","0","1.719466","-2.984824","0","34.17438","-0.3222385","30.56265","7.665887","28.39217","10.54042","0.235837","0","-19.42433","18","16.31875","17.15938","28.39217","7.665887","36.05806","35.95606","35.95606","0","6.7",
"02.01.2002 10:00:00","0","1.393096","-2.873155","0","33.83374","-0.3197494","25.25285","7.665887","22.71374","8.432335","1.230241","0","-14.07585","18","16.39556","17.19778","22.71374","7.665887","30.37963","29.70924","29.70924","0","6.8875",
"02.01.2002 11:00:00","0","1.716612","-2.723283","0","35.1264","-0.3078227","26.5658","7.665887","28.39217","10.54042","2.123798","0","-21.00808","18","16.50714","17.25357","28.39217","7.665887","36.05806","31.25388","31.25388","0","7.25",
"02.01.2002 12:00:00","0","0.902748","-2.58779","0","35.87706","-0.303249","16.92334","7.665887","14.19609","5.270209","2.392823","0","-6.258474","18","16.5242","17.2621","14.19609","7.665887","21.86197","19.90981","19.90981","0","7.525",
"02.01.2002 13:00:00","0","1.390226","-2.559149","0","36.52388","-0.2972814","21.21796","7.665887","22.71374","8.432335","1.923038","0","-15.61317","18","16.57183","17.28591","22.71374","7.665887","30.37963","24.96231","24.96231","0","7.6",
"02.01.2002 14:00:00","0","1.716125","-2.589453","0","36.43649","-0.292541","23.99323","7.665887","28.39217","10.54042","1.756101","0","-22.04569","18","16.63696","17.31848","28.39217","7.665887","36.05806","28.22733","28.22733","0","7.6",
"02.01.2002 15:00:00","0","1.716096","-2.613507","0","36.84443","-0.2890309","23.99963","7.665887","28.39217","10.54042","1.461026","0","-22.32349","18","16.67986","17.33993","28.39217","7.665887","36.05806","28.23486","28.23486","0","7.5375",
"02.01.2002 16:00:00","0","1.391868","-2.66097","0","37.83411","-0.2856473","21.18332","7.665887","22.71374","8.432335","0.7918151","0","-16.23666","18","16.67284","17.33642","22.71374","7.665887","30.37963","24.92156","24.92156","0","7.4375",
"02.01.2002 17:00:00","0","1.392873","-2.754606","0","38.28333","-0.2842754","22.12716","7.665887","22.71374","8.432335","9.195603E-02","0","-16.09318","18","16.6629","17.33145","22.71374","7.665887","30.37963","26.03195","26.03195","0","7.2125",
"02.01.2002 18:00:00","0","1.393892","-2.880209","0","39.40416","-0.2811243","23.48579","7.665887","22.71374","8.432335","0","0","-16.03598","18","16.66845","17.33422","22.71374","7.665887","30.37963","27.63034","27.63034","0","6.85",
"02.01.2002 19:00:00","0","0.909417","-3.086576","0","41.03077","-0.272299","15.7997","15.33177","14.19609","5.270209","0","0","-9.932644","18","16.6924","17.3462","14.19609","15.33177","29.52786","18.58788","18.58788","0","6.3875",
"02.01.2002 20:00:00","0","0.910322","-3.174211","0","40.82489","-0.2695006","16.04068","15.33177","14.19609","5.270209","0","0","-10.10208","18","16.725","17.3625","14.19609","15.33177","29.52786","18.87139","18.87139","0","6.2",
"02.01.2002 21:00:00","0","0.910075","-3.223965","0","40.92776","-0.2678855","16.18048","15.33177","14.19609","5.270209","0","0","-10.38676","18","16.76413","17.38207","14.19609","15.33177","29.52786","19.03586","19.03586","0","6.0125",
"02.01.2002 22:00:00","0","0.911413","-3.345991","0","42.98917","-0.2595746","16.81467","15.33177","14.19609","5.270209","0","0","-10.43382","18","16.78876","17.39438","14.19609","15.33177","29.52786","19.78197","19.78197","0","5.7125",
"02.01.2002 23:00:00","0","0.417579","-2.936204","0","47.77856","-0.3501589","0","0","5.678435","2.204577","0","0","-9.965187","16.64233","16.54087","16.5916","5.678435","0","5.678435","0","0","0","5.4125",
"03.01.2002","0","0.415214","-2.785291","0","49.539","-0.4549414","4.812465","0","5.678435","2.277544","0","0","-4.847176","16.00222","16.30104","16.15163","5.678435","0","5.678435","5.661724","5.661724","0","5.1125",
"03.01.2002 01:00:00","0","0.415781","-2.850469","0","49.42117","-0.4705395","6.029504","0","5.678435","2.282728","0","0","-3.782363","16","16.15999","16.08","5.678435","0","5.678435","7.093534","7.093534","0","4.9375",
"03.01.2002 02:00:00","0","0.415896","-2.867375","0","49.28406","-0.4780394","6.552017","0","5.678435","2.282728","0","0","-3.292471","16","16.05826","16.02913","5.678435","0","5.678435","7.708255","7.708255","0","4.9",
"03.01.2002 03:00:00","0","0.41619","-2.896187","0","49.15376","-0.4840225","7.009466","0","5.678435","2.282728","0","0","-2.889747","16","15.97802","15.98901","5.678435","0","5.678435","8.24643","8.24643","0","4.8375",
"03.01.2002 04:00:00","0","0.416299","-2.912991","0","48.99635","-0.4891135","7.355792","0","5.678435","2.282728","0","0","-2.576143","16","15.91201","15.956","5.678435","0","5.678435","8.653872","8.653872","0","4.8",
"03.01.2002 05:00:00","0","0.429915","-3.904883","0","42.4304","-0.331965","24.28649","0","5.678435","2.13765","0","17.00317","-5.57392","18.26023","16.00047","17.13035","5.678435","0","5.678435","28.57234","28.57234","0","4.8",
"03.01.2002 06:00:00","0","0.915116","-3.778904","0","43.38548","-0.2923637","22.08752","15.33177","14.19609","5.270209","0","0","-7.038262","18","16.269","17.1345","14.19609","15.33177","29.52786","25.98532","25.98532","0","4.8625",
"03.01.2002 07:00:00","0","1.400912","-3.767538","0","43.75299","-0.2833461","33.20259","7.665887","22.71374","8.432335","0","0","-13.26696","18","16.37701","17.1885","22.71374","7.665887","30.37963","39.06187","39.06187","0","4.9",
"03.01.2002 08:00:00","0","1.724597","-3.77557","0","43.55116","-0.2766635","38.17116","7.665887","28.39217","10.54042","0","0","-19.91169","18","16.47509","17.23755","28.39217","7.665887","36.05806","44.90724","44.90724","0","4.9",
"03.01.2002 09:00:00","0","1.722497","-3.652664","0","43.03457","-0.2713806","36.24065","7.665887","28.39217","10.54042","1.27933","0","-20.72822","18","16.57989","17.28994","28.39217","7.665887","36.05806","42.63605","42.63605","0","5.15",
"03.01.2002 10:00:00","0","1.389328","-2.946982","0","42.8293","-0.2590188","23.55058","7.665887","22.71374","8.432335","5.727132","0","-16.61616","18","16.77336","17.38668","22.71374","7.665887","30.37963","27.70657","27.70657","0","6.675",
"03.01.2002 11:00:00","0","1.701427","-2.174447","0","41.99061","-0.2468969","17.24069","7.665887","28.39217","10.54042","7.635607","0","-24.59525","18","16.97339","17.4867","28.39217","7.665887","36.05806","20.28316","20.28316","0","8.5625",
"03.01.2002 12:00:00","0","0.882506","-1.617294","0","40.37359","-0.2480257","7.000983","7.665887","14.19609","5.270209","8.07407","0","-10.55773","18","17.05084","17.52542","14.19609","7.665887","21.86197","8.23645","8.23645","0","10.075",
"03.01.2002 13:00:00","0","1.359652","-1.257918","0","39.66302","-0.2366392","3.240976","7.665887","22.71374","8.432335","11.65049","0","-21.00055","18","17.25941","17.62971","22.71374","7.665887","30.37963","3.812913","3.812913","0","11.1625",
"03.01.2002 14:00:00","0","1.678052","-1.056958","0","39.37064","-0.2186458","0.011178","7.665887","28.39217","10.52361","13.48029","0","-27.5106","18.08488","17.49013","17.7875","28.39217","7.665887","36.05806","0.013151","0.013151","0","11.875",
"03.01.2002 15:00:00","0","1.678872","-1.036185","0","39.31201","-0.1907624","0","7.665887","28.39217","10.4243","10.83308","0","-27.1271","18.2825","17.59053","17.93652","28.39217","7.665887","36.05806","0","0","0","12.1625",
"03.01.2002 16:00:00","0","1.356727","-1.10077","0","38.53069","-0.2040228","0","7.665887","22.71374","8.353478","5.318718","0","-22.20862","18.15151","17.48416","17.81783","22.71374","7.665887","30.37963","0","0","0","11.8875",
"03.01.2002 17:00:00","0","1.360136","-1.332543","0","37.03782","-0.2429792","3.769446","7.665887","22.71374","8.427862","0.4064934","0","-21.21465","18.0015","17.28397","17.64273","22.71374","7.665887","30.37963","4.434642","4.434642","0","10.95",
"03.01.2002 18:00:00","0","1.365533","-1.622861","0","36.42146","-0.2534634","7.520434","7.665887","22.71374","8.432334","0","0","-20.59451","18","17.19849","17.59925","22.71374","7.665887","30.37963","8.847569","8.847569","0","10.0625",
"03.01.2002 19:00:00","0","0.885323","-1.847823","0","36.4981","-0.2543432","4.533791","15.33177","14.19609","5.270209","0","0","-14.45042","18","17.1888","17.5944","14.19609","15.33177","29.52786","5.333872","5.333872","0","9.425",
"03.01.2002 20:00:00","0","0.889431","-2.096505","0","36.61215","-0.253644","6.186529","15.33177","14.19609","5.270209","0","0","-14.26317","18","17.18656","17.59328","14.19609","15.33177","29.52786","7.278269","7.278269","0","8.7625",
"03.01.2002 21:00:00","0","0.893474","-2.369732","0","36.19695","-0.2549324","7.951451","15.33177","14.19609","5.270209","0","0","-14.04493","18","17.18893","17.59447","14.19609","15.33177","29.52786","9.354649","9.354649","0","8.0625",
"03.01.2002 22:00:00","0","0.8976","-2.659631","0","36.13882","-0.2550264","9.730926","15.33177","14.19609","5.270209","0","0","-13.81366","18","17.1948","17.5974","14.19609","15.33177","29.52786","11.44815","11.44815","0","7.3625",
"03.01.2002 23:00:00","0","0.409836","-2.489972","0","38.88679","-0.3373516","0","0","5.678435","2.184451","0","0","-8.97262","16.79389","16.95499","16.87444","5.678435","0","5.678435","0","0","0","6.6625",
"04.01.2002","0","0.40868","-2.457084","0","40.46302","-0.4560379","1.631733","0","5.678435","2.276616","0","0","-7.269045","16.0151","16.7003","16.3577","5.678435","0","5.678435","1.919686","1.919686","0","5.9625",
"04.01.2002 01:00:00","0","0.413569","-2.805507","0","39.80633","-0.4750342","4.005908","0","5.678435","2.282728","0","0","-5.607495","16","16.54506","16.27253","5.678435","0","5.678435","4.712833","4.712833","0","5.1375",
"04.01.2002 02:00:00","0","0.419801","-3.278951","0","38.5694","-0.4866062","6.107041","0","5.678435","2.282728","0","0","-4.407723","16","16.43264","16.21632","5.678435","0","5.678435","7.184754","7.184754","0","4.1125",
"04.01.2002 03:00:00","0","0.426087","-3.793882","0","37.08453","-0.497622","8.081364","0","5.678435","2.282728","0","0","-3.344543","16","16.34244","16.17122","5.678435","0","5.678435","9.507487","9.507487","0","3.075",
"04.01.2002 04:00:00","0","0.430294","-4.17696","0","35.50316","-0.5080897","9.538823","0","5.678435","2.282728","0","0","-2.545479","16","16.2684","16.1342","5.678435","0","5.678435","11.22215","11.22215","0","2.325",
"04.01.2002 05:00:00","0","0.446207","-5.625211","0","30.15522","-0.3603557","26.19681","0","5.678435","2.140704","0","16.90384","-6.200818","18.2097","16.3329","17.2713","5.678435","0","5.678435","30.81977","30.81977","0","1.725",
"04.01.2002 06:00:00","0","0.931988","-5.891682","0","29.91797","-0.320289","30.10711","15.33177","14.19609","5.270209","0","0","-7.167233","18","16.58168","17.29084","14.19609","15.33177","29.52786","35.42013","35.42013","0","1.125",
"04.01.2002 07:00:00","0","1.416628","-6.156347","0","28.91437","-0.3173683","48.24038","7.665887","22.71374","8.432335","0","0","-13.06523","18","16.67646","17.33823","22.71374","7.665887","30.37963","56.75339","56.75339","0","0.65",
"04.01.2002 08:00:00","0","1.740137","-6.399128","0","28.11312","-0.3148124","59.06752","7.665887","28.39217","10.54042","0","0","-19.32215","18","16.76145","17.38072","28.39217","7.665887","36.05806","69.4912","69.4912","0","0.25",
"04.01.2002 09:00:00","0","1.740066","-6.439611","0","27.83944","-0.3098756","58.91353","7.665887","28.39217","10.54042","1.408609","0","-19.86291","18","16.85645","17.42823","28.39217","7.665887","36.05806","69.31004","69.31004","0","0.1625",
"04.01.2002 10:00:00","0","1.412381","-5.793433","0","28.36724","-0.2940775","43.67619","7.665887","22.71374","8.432335","6.810732","0","-15.69413","18","17.06658","17.53329","22.71374","7.665887","30.37963","51.38376","51.38376","0","1.2",
"04.01.2002 11:00:00","0","1.725552","-4.873433","0","29.52562","-0.2719656","43.19396","7.665887","28.39217","10.54042","10.34013","0","-23.97192","18","17.32441","17.6622","28.39217","7.665887","36.05806","50.81643","50.81643","0","2.8",
"04.01.2002 12:00:00","0","0.912955","-4.095071","0","30.00691","-0.2600516","19.82487","7.665887","14.19609","5.270209","11.70691","0","-10.50144","18","17.45568","17.72784","14.19609","7.665887","21.86197","23.32338","23.32338","0","4.275",
"04.01.2002 13:00:00","0","1.3894","-3.554215","0","30.24999","-0.228059","21.38193","7.665887","22.71374","8.432335","22.59547","0","-23.30489","18","17.895","17.9475","22.71374","7.665887","30.37963","25.15521","25.15521","0","5.3625",
"04.01.2002 14:00:00","0","1.708296","-3.270146","0","31.11348","-0.2092268","21.77089","7.665887","28.39217","10.54042","20.67076","0","-31.50501","18","18.11597","18.05799","28.39217","7.665887","36.05806","25.61281","25.61281","0","5.95",
"04.01.2002 15:00:00","0","1.708897","-3.236187","0","31.69466","-0.2032114","21.04878","7.665887","28.39217","10.54042","16.34958","0","-31.8463","18","18.15594","18.07797","28.39217","7.665887","36.05806","24.76327","24.76327","0","6.0375",
"04.01.2002 16:00:00","0","1.390027","-3.460756","0","31.18175","-0.2215322","20.36292","7.665887","22.71374","8.432335","7.423661","0","-23.62534","18","17.92434","17.96217","22.71374","7.665887","30.37963","23.95637","23.95637","0","5.5625",
"04.01.2002 17:00:00","0","1.396666","-3.99417","0","30.42347","-0.2448564","26.90812","7.665887","22.71374","8.432335","0.6696421","0","-20.86633","18","17.63551","17.81775","22.71374","7.665887","30.37963","31.65661","31.65661","0","4.4875",
"04.01.2002 18:00:00","0","1.400864","-4.357075","0","29.9069","-0.2573481","30.83325","7.665887","22.71374","8.432335","0","0","-19.54744","18","17.50064","17.75032","22.71374","7.665887","30.37963","36.27441","36.27441","0","3.75",
"04.01.2002 19:00:00","0","0.920009","-4.585351","0","30.90364","-0.2573999","19.38996","15.33177","14.19609","5.270209","0","0","-13.1335","18","17.46085","17.73042","14.19609","15.33177","29.52786","22.81172","22.81172","0","3.2875",
"04.01.2002 20:00:00","0","0.923732","-4.873139","0","31.99593","-0.2545595","20.89276","15.33177","14.19609","5.270209","0","0","-12.74071","18","17.4351","17.71755","14.19609","15.33177","29.52786","24.57971","24.57971","0","2.7875",
"04.01.2002 21:00:00","0","0.926524","-5.114207","0","32.28964","-0.2542655","22.15276","15.33177","14.19609","5.270209","0","0","-12.45002","18","17.41805","17.70902","14.19609","15.33177","29.52786","26.06207","26.06207","0","2.35",
"04.01.2002 22:00:00","0","0.929612","-5.383136","0","32.5253","-0.2539369","23.47224","15.33177","14.19609","5.270209","0","0","-12.15184","18","17.40593","17.70296","14.19609","15.33177","29.52786","27.6144","27.6144","0","1.8875",
"04.01.2002 23:00:00","0","0.437881","-4.812959","0","35.64809","-0.3696257","4.291348","0","5.678435","2.21946","0","0","-8.928994","16.39593","17.11213","16.75403","5.678435","0","5.678435","5.048645","5.048645","0","1.45",
"05.01.2002","0","0.4375","-4.819435","0","36.02922","-0.4674583","7.663383","0","5.678435","2.282727","0","0","-5.613281","16","16.84097","16.42048","5.678435","0","5.678435","9.015745","9.015745","0","0.9875",
"05.01.2002 01:00:00","0","0.439395","-4.952276","0","35.60492","-0.4792564","9.306286","0","5.678435","2.282728","0","0","-4.130313","16","16.68656","16.34328","5.678435","0","5.678435","10.94857","10.94857","0","0.8",
"05.01.2002 02:00:00","0","0.440462","-5.012998","0","34.3026","-0.4911794","10.17951","0","5.678435","2.282728","0","0","-3.305841","16","16.57003","16.28501","5.678435","0","5.678435","11.97589","11.97589","0","0.7375",
"05.01.2002 03:00:00","0","0.440233","-5.010858","0","33.13082","-0.5018736","10.7659","0","5.678435","2.282728","0","0","-2.750826","16","16.47738","16.23869","5.678435","0","5.678435","12.66577","12.66577","0","0.7",
"05.01.2002 04:00:00","0","0.440136","-5.001062","0","32.36887","-0.5100664","11.19229","0","5.678435","2.282728","0","0","-2.322819","16","16.39933","16.19966","5.678435","0","5.678435","13.16741","13.16741","0","0.7",
"05.01.2002 05:00:00","0","0.453118","-6.183751","0","27.80591","-0.3633857","26.57323","0","5.678435","2.142207","0","16.38034","-6.176593","18.18533","16.45372","17.31952","5.678435","0","5.678435","31.26262","31.26262","0","0.7",
"05.01.2002 06:00:00","0","0.938496","-6.087586","0","28.36008","-0.3196666","30.45954","15.33177","14.19609","5.270209","0","0","-7.755406","18","16.69676","17.34838","14.19609","15.33177","29.52786","35.83476","35.83476","0","0.7",
"05.01.2002 07:00:00","0","1.425403","-6.099763","0","29.35792","-0.3097189","47.23535","7.665887","22.71374","8.432335","0","0","-13.91475","18","16.78598","17.39299","22.71374","7.665887","30.37963","55.571","55.571","0","0.7",
"05.01.2002 08:00:00","0","1.749856","-6.064168","0","29.21893","-0.3036596","55.74573","7.665887","28.39217","10.54042","0","0","-20.40852","18","16.86588","17.43294","28.39217","7.665887","36.05806","65.58321","65.58321","0","0.7625",
"05.01.2002 09:00:00","0","1.749856","-6.000531","0","28.88543","-0.3010817","54.91208","7.665887","28.39217","10.54042","0.1892501","0","-20.79576","18","16.92276","17.46138","28.39217","7.665887","36.05806","64.60245","64.60245","0","0.8625",
"05.01.2002 10:00:00","0","1.423506","-5.738695","0","28.67418","-0.2996522","43.86317","7.665887","22.71374","8.432335","0.9344538","0","-15.2418","18","16.95547","17.47774","22.71374","7.665887","30.37963","51.60374","51.60374","0","1.275",
"05.01.2002 11:00:00","0","1.745004","-5.373287","0","28.64407","-0.2953439","49.21416","7.665887","28.39217","10.54042","1.62513","0","-22.02153","18","17.02378","17.51189","28.39217","7.665887","36.05806","57.89901","57.89901","0","1.875",
"05.01.2002 12:00:00","0","0.930942","-5.062796","0","28.78815","-0.2956615","27.19505","7.665887","14.19609","5.270209","2.107944","0","-7.235085","18","17.01048","17.50524","14.19609","7.665887","21.86197","31.99418","31.99418","0","2.4125",
"05.01.2002 13:00:00","0","1.416625","-4.861668","0","28.65012","-0.2931805","37.11208","7.665887","22.71374","8.432335","2.286759","0","-16.64854","18","17.04743","17.52372","22.71374","7.665887","30.37963","43.66127","43.66127","0","2.7875",
"05.01.2002 14:00:00","0","1.739931","-4.729878","0","28.27381","-0.2918569","43.12041","7.665887","28.39217","10.54042","2.059622","0","-23.03066","18","17.09062","17.54531","28.39217","7.665887","36.05806","50.7299","50.7299","0","3.025",
"05.01.2002 15:00:00","0","1.738929","-4.663157","0","28.36198","-0.2906204","42.39013","7.665887","28.39217","10.54042","1.549517","0","-23.15337","18","17.10371","17.55185","28.39217","7.665887","36.05806","49.87074","49.87074","0","3.1625",
"05.01.2002 16:00:00","0","1.414241","-4.709669","0","28.11075","-0.2940277","35.87971","7.665887","22.71374","8.432335","0.7915833","0","-16.85993","18","17.06649","17.53325","22.71374","7.665887","30.37963","42.21143","42.21143","0","3.075",
"05.01.2002 17:00:00","0","1.415535","-4.867056","0","27.65776","-0.2978855","37.19625","7.665887","22.71374","8.432335","7.996412E-02","0","-16.45972","18","17.02796","17.51398","22.71374","7.665887","30.37963","43.76029","43.76029","0","2.8125",
"05.01.2002 18:00:00","0","1.416572","-5.021026","0","27.80972","-0.300729","38.53379","7.665887","22.71374","8.432335","0","0","-16.20103","18","17.00804","17.50402","22.71374","7.665887","30.37963","45.33387","45.33387","0","2.5125",
"05.01.2002 19:00:00","0","0.931959","-5.20246","0","29.53212","-0.2928313","24.744","15.33177","14.19609","5.270209","0","0","-10.14014","18","17.02476","17.51238","14.19609","15.33177","29.52786","29.11059","29.11059","0","2.2125",
"05.01.2002 20:00:00","0","0.933813","-5.432072","0","29.9646","-0.2919495","26.24087","15.33177","14.19609","5.270209","0","0","-9.583566","18","17.00315","17.50158","14.19609","15.33177","29.52786","30.87161","30.87161","0","1.7875",
"05.01.2002 21:00:00","0","0.934766","-5.524654","0","30.28405","-0.2898085","26.44221","15.33177","14.19609","5.270209","0","0","-9.660872","18","17.01636","17.50818","14.19609","15.33177","29.52786","31.10848","31.10848","0","1.6625",
"05.01.2002 22:00:00","0","0.935537","-5.598609","0","30.43801","-0.2878643","26.52454","15.33177","14.19609","5.270209","0","0","-9.771277","18","17.03232","17.51616","14.19609","15.33177","29.52786","31.20534","31.20534","0","1.575",
"05.01.2002 23:00:00","0","0.442157","-5.038983","0","33.1484","-0.3876321","1.17609","0","5.678435","2.216159","0","0","-12.32934","16.58426","16.75487","16.66957","5.678435","0","5.678435","1.383635","1.383635","0","1.3125",
"06.01.2002","0","0.439244","-4.818834","0","33.91364","-0.4964173","9.753888","0","5.678435","2.282654","0","0","-3.435752","16.00003","16.49459","16.24731","5.678435","0","5.678435","11.47516","11.47516","0","1.075",
