"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
"01.01.2002 21:00:00","0","0.4917716","-5.778066","38.10347","-1.706708","12.54471","0","0","0","0","12.54471","0","17","15.89638","16.44819","0","0","0","14.75849","14.75849","0","10.5125",
"01.01.2002 22:00:00","0","0.5088574","-6.253508","38.13504","-1.710459","13.29978","0","0","0","0","13.29978","0","17","15.85525","16.42762","0","0","0","15.6468","15.6468","0","10.2125",
"01.01.2002 23:00:00","0","0.5299269","-6.798297","37.43819","-1.71737","14.17405","0","0","0","0","14.17405","0","17","15.81056","16.40528","0","0","0","16.67535","16.67535","0","9.9125",
"02.01.2002","0","0.5425854","-7.25224","35.99005","-1.728364","14.92194","0","0","0","0","14.92194","0","17","15.77023","16.38511","0","0","0","17.55523","17.55523","0","9.6125",
"02.01.2002 01:00:00","0","0.5589019","-7.898871","34.9999","-1.737956","15.04599","0","1.032071","0","0","15.04599","0","17","15.73125","16.36563","1.032072","0","1.032072","17.70116","17.70116","0","9.1875",
"02.01.2002 02:00:00","0","0.582486","-8.756345","34.2612","-1.747065","16.30243","0","1.032071","0","0","16.30243","0","17","15.68142","16.34071","1.032072","0","1.032072","19.17933","19.17933","0","8.6875",
"02.01.2002 03:00:00","0","0.6037928","-9.619219","33.6062","-1.756252","17.56502","0","1.032071","0","0","17.56502","0","17","15.6312","16.3156","1.032072","0","1.032072","20.66472","20.66472","0","8.1875",
"02.01.2002 04:00:00","0","0.6195433","-10.28644","33.29972","-1.762945","18.59101","0","1.032071","0","0","18.59101","0","17","15.58553","16.29277","1.032072","0","1.032072","21.87178","21.87178","0","7.8125",
"02.01.2002 05:00:00","0","0.6312094","-10.81952","33.25928","-1.767988","19.45602","0","1.032071","0","0","19.45602","0","17","15.5431","16.27155","1.032072","0","1.032072","22.88943","22.88943","0","7.5125",
"02.01.2002 06:00:00","-0.014358","0.7972342","-19.52725","26.2092","-1.342515","62.72148","0","1.032071","0","0","60.68642","0","20.95746","15.93406","18.44576","1.032072","0","1.032072","73.78998","73.78998","0","7.2125",
"02.01.2002 07:00:00","0","0.8121776","-20.28456","26.35898","-1.164563","59.57392","0","1.032071","0","0","59.57392","0","21","16.32723","18.66362","1.032072","0","1.032072","70.08696","70.08696","0","6.975",
"02.01.2002 08:00:00","0","0.9596126","-20.81517","26.5546","-1.122752","48.44704","23.44276","2.064142","1.718974","0","44.96252","0","21","16.71241","18.8562","2.064141","23.44276","28.16542","56.99653","56.99653","2.658522","6.775",
"02.01.2002 09:00:00","0","1.103215","-21.06774","26.5587","-1.096853","46.87817","23.44276","4.128284","3.437948","1.00878","39.87679","0","21","16.95636","18.97818","4.128285","23.44276","32.88809","55.15079","55.15079","5.317047","6.7",
"02.01.2002 10:00:00","0","1.231727","-20.55294","26.6684","-1.067784","44.17743","23.44276","6.192426","5.156921","5.160898","33.80752","0","21","17.23436","19.11718","6.192426","23.44276","37.61075","51.97346","51.97346","7.975569","6.8875",
"02.01.2002 11:00:00","0","1.355393","-19.66944","27.79861","-1.031821","40.82926","23.44276","8.256568","6.875895","8.853751","27.3534","0","21","17.51871","19.25935","8.256567","23.44276","42.33342","48.03442","48.03442","10.63409","7.25",
"02.01.2002 12:00:00","0","1.345841","-19.03646","28.88819","-1.002102","37.96636","23.44276","8.256568","6.875895","10.04801","24.75739","0","21","17.72265","19.36133","8.256567","23.44276","42.33342","44.66631","44.66631","10.63409","7.525",
"02.01.2002 13:00:00","0","1.069473","-18.91184","29.27813","-0.9929494","36.38938","23.44276","4.128284","3.437948","8.201593","29.82358","0","21","17.76566","19.38283","4.128285","23.44276","32.88809","42.81104","42.81104","5.317047","7.6",
"02.01.2002 14:00:00","0","1.207992","-18.9275","29.09381","-0.988413","36.28819","23.44276","6.192426","5.156921","7.509768","26.4408","0","21","17.81937","19.40969","6.192426","23.44276","37.61075","42.69199","42.69199","7.975569","7.6",
"02.01.2002 15:00:00","0","1.345959","-19.02377","29.4922","-0.9819799","36.36545","23.44276","8.256568","6.875895","6.251448","23.16677","0","21","17.86874","19.43437","8.256567","23.44276","42.33342","42.78288","42.78288","10.63409","7.5375",
"02.01.2002 16:00:00","0","1.350415","-19.27879","30.40919","-0.9786307","36.82192","23.44276","8.256568","6.875895","3.386607","23.52337","0","21","17.84722","19.42361","8.256567","23.44276","42.33342","43.3199","43.3199","10.63409","7.4375",
"02.01.2002 17:00:00","0","1.083763","-19.83156","30.61305","-0.9858341","37.28619","23.44276","4.128284","3.437948","0.3933859","30.52698","0","21","17.75375","19.37688","4.128285","23.44276","32.88809","43.8661","43.8661","5.317047","7.2125",
"02.01.2002 18:00:00","0","0.9540987","-20.56685","30.71007","-0.9901546","37.8802","23.44276","2.064142","1.718974","0","34.40735","0","21","17.71595","19.35797","2.064141","23.44276","28.16542","44.56494","44.56494","2.658522","6.85",
"02.01.2002 19:00:00","0","0.8337681","-21.70276","31.27982","-1.00884","39.82405","23.44276","1.032071","0","0","39.82405","0","21","17.51398","19.25699","1.032072","23.44276","24.47483","46.85181","46.85181","0","6.3875",
"02.01.2002 20:00:00","-0.887612","0.7276711","-14.69187","38.46807","-1.36486","9.991452","0","1.032071","0","0","10.00506","0","17.69126","16.96509","17.32818","1.032072","0","1.032072","11.75465","11.75465","0","6.2",
"02.01.2002 21:00:00","0","0.6910196","-13.72018","40.02981","-1.62256","16.79661","0","1.032071","0","0","16.79661","0","17","16.60072","16.80036","1.032072","0","1.032072","19.76072","19.76072","0","6.0125",
"02.01.2002 22:00:00","0","0.6985788","-14.25403","41.55718","-1.638963","18.38363","0","1.032071","0","0","18.38363","0","17","16.39543","16.69772","1.032072","0","1.032072","21.6278","21.6278","0","5.7125",
"02.01.2002 23:00:00","0","0.7167227","-15.01772","43.22741","-1.645311","20.03176","0","1.032071","0","0","20.03176","0","17","16.25144","16.62572","1.032072","0","1.032072","23.56678","23.56678","0","5.4125",
"03.01.2002","0","0.7322034","-15.74261","43.65675","-1.65423","21.47656","0","1.032071","0","0","21.47656","0","17","16.13548","16.56774","1.032072","0","1.032072","25.26654","25.26654","0","5.1125",
"03.01.2002 01:00:00","0","0.7394052","-16.13512","43.6514","-1.664116","22.43421","0","1.032071","0","0","22.43421","0","17","16.04014","16.52007","1.032072","0","1.032072","26.39319","26.39319","0","4.9375",
"03.01.2002 02:00:00","0","0.7408839","-16.22187","43.53793","-1.673058","22.96985","0","1.032071","0","0","22.96985","0","17","15.96047","16.48024","1.032072","0","1.032072","27.02336","27.02336","0","4.9",
"03.01.2002 03:00:00","0","0.7434956","-16.3674","43.4178","-1.681308","23.54218","0","1.032071","0","0","23.54218","0","17","15.88784","16.44392","1.032072","0","1.032072","27.69668","27.69668","0","4.8375",
"03.01.2002 04:00:00","0","0.7448723","-16.45246","43.26528","-1.689715","24.01093","0","1.032071","0","0","24.01093","0","17","15.82112","16.41056","1.032072","0","1.032072","28.24816","28.24816","0","4.8",
"03.01.2002 05:00:00","0","0.7445149","-16.44898","43.16014","-1.696677","24.36041","0","1.032071","0","0","24.36041","0","17","15.76079","16.3804","1.032072","0","1.032072","28.65931","28.65931","0","4.8",
"03.01.2002 06:00:00","-0.01928","0.8862785","-25.48575","33.71404","-1.27555","66.16599","0","1.032071","0","0","64.11067","0","20.95709","16.12757","18.54233","1.032072","0","1.032072","77.84234","77.84234","0","4.8625",
"03.01.2002 07:00:00","0","0.8897154","-25.59749","33.64107","-1.100329","63.10292","0","1.032071","0","0","63.10292","0","21","16.49844","18.74922","1.032072","0","1.032072","74.23873","74.23873","0","4.9",
"03.01.2002 08:00:00","0","1.028643","-25.64668","33.703","-1.061623","52.16466","23.44276","2.064142","1.718974","0","48.21262","0","21","16.86986","18.93493","2.064141","23.44276","28.16542","61.3702","61.3702","2.658522","4.9",
"03.01.2002 09:00:00","0","1.157768","-25.02211","33.78064","-1.033006","49.82926","23.44276","4.128284","3.437948","2.182021","42.04964","0","21","17.13979","19.06989","4.128285","23.44276","32.88809","58.62265","58.62265","5.317047","5.15",
"03.01.2002 10:00:00","0","1.23783","-21.17953","34.02081","-0.9863675","41.79493","23.44276","6.192426","5.156921","9.113977","31.24944","0","21","17.56467","19.28234","6.192426","23.44276","37.61075","49.1705","49.1705","7.975569","6.675",
"03.01.2002 11:00:00","0","1.306294","-16.85698","33.98845","-0.9277464","30.91204","23.44276","8.256568","6.875895","11.87453","18.71363","0","21","18.09495","19.54747","8.256567","23.44276","42.33342","36.36711","36.36711","10.63409","8.5625",
"03.01.2002 12:00:00","0","1.245759","-13.63279","33.02546","-0.8894557","22.96923","23.44276","8.256568","6.875895","13.39761","12.25595","0","21","18.49614","19.74807","8.256567","23.44276","42.33342","27.02263","27.02263","10.63409","10.075",
"03.01.2002 13:00:00","0","0.9235874","-11.4381","32.13039","-0.8414453","15.61249","23.44276","4.128284","3.437948","15.8294","10.80863","-1.829045E-02","21","18.99189","19.99594","4.128285","23.44276","32.88809","18.36763","18.36763","5.317047","11.1625",
"03.01.2002 14:00:00","-0.100609","1.028758","-10.11481","31.65321","-0.7523784","5.120481","23.44276","6.192426","5.146565","12.65497","2.747477","-4.406931","21.08533","19.79457","20.43995","6.192426","23.44276","37.61075","6.024096","6.024096","7.975569","11.875",
"03.01.2002 15:00:00","-0.327805","1.16568","-9.834039","31.89953","-0.7042593","4.002798","23.44276","8.256568","6.800287","10.59148","1.112992","-6.023773","21.24314","19.98504","20.61409","8.256567","23.44276","42.33342","4.709174","4.709174","10.63409","12.1625",
"03.01.2002 16:00:00","-0.072732","1.1766","-10.26296","31.85382","-0.7872545","9.67545","23.44276","8.256568","6.841232","6.45305","5.257313","-4.568297","21.04985","19.37303","20.21144","8.256567","23.44276","42.33342","11.38288","11.38288","10.63409","11.8875",
"03.01.2002 17:00:00","-0.000001","0.9351003","-11.90319","30.31668","-0.8953714","19.80854","23.44276","4.128284","3.437943","1.208537","14.88981","0","21","18.58704","19.79352","4.128285","23.44276","32.88809","23.30417","23.30417","5.317047","10.95",
"03.01.2002 18:00:00","0","0.8303888","-13.58365","29.04086","-0.9260498","23.67688","23.44276","2.064142","1.718974","0","20.99845","0","21","18.38925","19.69462","2.064141","23.44276","28.16542","27.85515","27.85515","2.658522","10.0625",
"03.01.2002 19:00:00","0","0.7152321","-14.82839","28.28196","-0.9391028","24.81666","23.44276","1.032071","0","0","24.81666","0","21","18.31959","19.65979","1.032072","23.44276","24.47483","29.19607","29.19607","0","9.425",
"03.01.2002 20:00:00","-1.19231","0.6467808","-10.51121","33.23323","-1.243182","3.050845","0","1.032071","0","0","3.05727","0","18.24056","17.7769","18.00873","1.032072","0","1.032072","3.589229","3.589229","0","8.7625",
"03.01.2002 21:00:00","-0.195377","0.6139467","-9.976645","35.20378","-1.545204","8.620631","0","1.032071","0","0","8.622976","0","17.08839","17.26473","17.17656","1.032072","0","1.032072","10.14192","10.14192","0","8.0625",
"03.01.2002 22:00:00","0","0.6365166","-11.14509","35.0704","-1.6022","11.61905","0","1.032071","0","0","11.61905","0","17","17.01086","17.00543","1.032072","0","1.032072","13.66947","13.66947","0","7.3625",
"03.01.2002 23:00:00","0","0.6665303","-12.51827","34.93904","-1.62069","14.08412","0","1.032071","0","0","14.08412","0","17","16.84482","16.92241","1.032072","0","1.032072","16.56956","16.56956","0","6.6625",
"04.01.2002","0","0.6967732","-13.97257","34.76658","-1.635579","16.43223","0","1.032071","0","0","16.43223","0","17","16.71173","16.85586","1.032072","0","1.032072","19.33204","19.33204","0","5.9625",
"04.01.2002 01:00:00","0","0.7338423","-15.81786","34.17234","-1.651068","19.15998","0","1.032071","0","0","19.15998","0","17","16.58607","16.79304","1.032072","0","1.032072","22.54114","22.54114","0","5.1375",
"04.01.2002 02:00:00","0","0.7765216","-18.18468","32.82619","-1.670316","22.44393","0","1.032071","0","0","22.44393","0","17","16.45946","16.72973","1.032072","0","1.032072","26.40462","26.40462","0","4.1125",
"04.01.2002 03:00:00","0","0.8177198","-20.68875","31.14098","-1.691708","25.87756","0","1.032071","0","0","25.87756","0","17","16.33245","16.66622","1.032072","0","1.032072","30.44418","30.44418","0","3.075",
"04.01.2002 04:00:00","0","0.8454554","-22.53854","29.44792","-1.712551","28.5419","0","1.032071","0","0","28.5419","0","17","16.21618","16.60809","1.032072","0","1.032072","33.5787","33.5787","0","2.325",
"04.01.2002 05:00:00","0","0.8656159","-24.02035","28.39027","-1.729817","30.70044","0","1.032071","0","0","30.70044","0","17","16.11122","16.55561","1.032072","0","1.032072","36.11816","36.11816","0","1.725",
"04.01.2002 06:00:00","-0.035862","1.021878","-36.30825","21.86","-1.31836","74.28435","0","1.032071","0","0","72.17995","0","20.95506","16.40828","18.68167","1.032072","0","1.032072","87.39335","87.39335","0","1.125",
"04.01.2002 07:00:00","0","1.043307","-38.04432","21.384","-1.15305","73.29685","0","1.032071","0","0","73.29685","0","21","16.71573","18.85787","1.032072","0","1.032072","86.23158","86.23158","0","0.65",
"04.01.2002 08:00:00","0","1.193778","-39.31187","21.04387","-1.122467","65.32488","23.44276","2.064142","1.718974","0","60.25108","0","21","17.03725","19.01863","2.064141","23.44276","28.16542","76.8528","76.8528","2.658522","0.25",
"04.01.2002 09:00:00","0","1.332871","-39.57578","21.03753","-1.099297","65.67316","23.44276","4.128284","3.437948","2.244291","55.48192","0","21","17.26488","19.13244","4.128285","23.44276","32.88809","77.26254","77.26254","5.317047","0.1625",
"04.01.2002 10:00:00","0","1.431636","-36.28136","21.6662","-1.053836","60.04868","23.44276","6.192426","5.156921","9.029552","45.51697","0","21","17.66016","19.33008","6.192426","23.44276","37.61075","70.64551","70.64551","7.975569","1.2",
"04.01.2002 11:00:00","0","1.512153","-31.52282","22.92722","-0.9856738","49.59727","23.44276","8.256568","6.875895","10.81212","31.78386","0","21","18.22294","19.61147","8.256567","23.44276","42.33342","58.34974","58.34974","10.63409","2.8",
"04.01.2002 12:00:00","0","1.461079","-27.43707","23.81049","-0.9340197","40.87835","23.44276","8.256568","6.875895","12.20578","25.4922","-0.9825342","21","18.63727","19.81863","8.256567","23.44276","42.33342","48.09217","48.09217","10.63409","4.275",
"04.01.2002 13:00:00","-0.057676","1.147452","-24.51921","23.84183","-0.8423522","25.44368","23.44276","4.128284","3.437686","15.25526","19.83005","-2.047842","21.01472","19.46643","20.24057","4.128285","23.44276","32.88809","29.93374","29.93374","5.317047","5.3625",
"04.01.2002 14:00:00","-0.611498","1.264232","-23.04711","24.03863","-0.7147943","14.3856","23.44276","6.192426","5.127069","15.21806","10.25468","-7.039735","21.1582","20.48287","20.82054","6.192426","23.44276","37.61075","16.92424","16.92424","7.975569","5.95",
"04.01.2002 15:00:00","-0.766813","1.403916","-22.9757","24.79714","-0.6736494","14.09204","23.44276","8.256568","6.805353","12.99484","8.85402","-9.613834","21.20162","20.69876","20.95019","8.256567","23.44276","42.33342","16.57887","16.57887","10.63409","6.0375",
"04.01.2002 16:00:00","-0.092862","1.418905","-24.1093","25.03055","-0.7983108","26.43198","23.44276","8.256568","6.855425","8.276032","16.55261","-5.259339","21.02353","19.72795","20.37574","8.256567","23.44276","42.33342","31.09645","31.09645","10.63409","5.5625",
"04.01.2002 17:00:00","0","1.184197","-26.93158","24.24171","-0.9275659","38.02977","23.44276","4.128284","3.437947","2.038941","29.95455","0","21","18.6467","19.82335","4.128285","23.44276","32.88809","44.7409","44.7409","5.317047","4.4875",
"04.01.2002 18:00:00","0","1.070518","-28.82645","23.23364","-0.9671417","41.26398","23.44276","2.064142","1.718974","0","37.04365","0","21","18.34874","19.67437","2.064141","23.44276","28.16542","48.54587","48.54587","2.658522","3.75",
"04.01.2002 19:00:00","0","0.9452772","-29.95541","23.164","-0.980741","41.05949","23.44276","1.032071","0","0","41.05949","0","21","18.24117","19.62058","1.032072","23.44276","24.47483","48.30528","48.30528","0","3.2875",
"04.01.2002 20:00:00","-1.64977","0.8594531","-22.63081","28.91413","-1.3334","14.91477","0","1.032071","0","0","14.93619","0","17.80199","17.6311","17.71654","1.032072","0","1.032072","17.54679","17.54679","0","2.7875",
"04.01.2002 21:00:00","-0.092303","0.8401443","-22.30634","30.6744","-1.604554","22.61231","0","1.032071","0","0","22.61254","0","17.02314","17.10819","17.06566","1.032072","0","1.032072","26.60272","26.60272","0","2.35",
"04.01.2002 22:00:00","0","0.8578717","-23.48972","31.12088","-1.638238","25.81499","0","1.032071","0","0","25.81499","0","17","16.85774","16.92887","1.032072","0","1.032072","30.37057","30.37057","0","1.8875",
"04.01.2002 23:00:00","0","0.8761866","-24.6741","30.94258","-1.657264","28.11193","0","1.032071","0","0","28.11193","0","17","16.68135","16.84067","1.032072","0","1.032072","33.07287","33.07287","0","1.45",
"05.01.2002","0","0.8919293","-25.85358","30.68843","-1.673952","30.21078","0","1.032071","0","0","30.21078","0","17","16.53959","16.7698","1.032072","0","1.032072","35.54209","35.54209","0","0.9875",
"05.01.2002 01:00:00","0","0.9029725","-26.46783","30.45289","-1.687785","31.65692","0","1.032071","0","0","31.65692","0","17","16.41355","16.70678","1.032072","0","1.032072","37.24343","37.24343","0","0.8",
"05.01.2002 02:00:00","0","0.907471","-26.6897","29.05167","-1.705202","32.59106","0","1.032071","0","0","32.59106","0","17","16.3027","16.65135","1.032072","0","1.032072","38.34242","38.34242","0","0.7375",
"05.01.2002 03:00:00","0","0.9062642","-26.70376","27.68841","-1.722786","33.19603","0","1.032071","0","0","33.19603","0","17","16.20555","16.60278","1.032072","0","1.032072","39.05415","39.05415","0","0.7",
"05.01.2002 04:00:00","0","0.9050702","-26.65743","27.01413","-1.736324","33.67939","0","1.032071","0","0","33.67939","0","17","16.11512","16.55756","1.032072","0","1.032072","39.62282","39.62282","0","0.7",
"05.01.2002 05:00:00","0","0.9049784","-26.64342","26.58354","-1.748347","34.20296","0","1.032071","0","0","34.20296","0","17","16.02331","16.51166","1.032072","0","1.032072","40.23877","40.23877","0","0.7",
"05.01.2002 06:00:00","-0.037097","1.035482","-37.34192","20.85988","-1.332505","76.22169","0","1.032071","0","0","74.1132","0","20.95356","16.3455","18.64953","1.032072","0","1.032072","89.67259","89.67259","0","0.7",
"05.01.2002 07:00:00","0","1.040699","-37.60603","21.31446","-1.160011","73.42922","0","1.032071","0","0","73.42922","0","21","16.66738","18.83369","1.032072","0","1.032072","86.38733","86.38733","0","0.7",
"05.01.2002 08:00:00","0","1.178597","-37.48664","21.65105","-1.122796","63.74727","23.44276","2.064142","1.718974","0","58.79644","0","21","17.00465","19.00233","2.064141","23.44276","28.16542","74.99679","74.99679","2.658522","0.7625",
"05.01.2002 09:00:00","0","1.313905","-37.20045","21.87964","-1.100479","63.55191","23.44276","4.128284","3.437948","0.8095735","53.70069","0","21","17.20512","19.10256","4.128285","23.44276","32.88809","74.76695","74.76695","5.317047","0.8625",
"05.01.2002 10:00:00","0","1.438162","-35.94936","22.12493","-1.076307","62.05935","23.44276","6.192426","5.156921","3.996618","47.58701","0","21","17.41791","19.20895","6.192426","23.44276","37.61075","73.011","73.011","7.975569","1.275",
"05.01.2002 11:00:00","0","1.555245","-34.13222","22.46362","-1.050108","59.56997","23.44276","8.256568","6.875895","6.932314","40.86027","0","21","17.6375","19.31875","8.256567","23.44276","42.33342","70.08231","70.08231","10.63409","1.875",
"05.01.2002 12:00:00","0","1.536839","-32.54271","22.84329","-1.028162","55.78786","23.44276","8.256568","6.875895","8.939133","37.6031","0","21","17.8169","19.40845","8.256567","23.44276","42.33342","65.63277","65.63277","10.63409","2.4125",
"05.01.2002 13:00:00","0","1.24936","-31.48745","22.61304","-1.018687","50.31866","23.44276","4.128284","3.437948","9.641581","41.41281","0","21","17.90507","19.45253","4.128285","23.44276","32.88809","59.19842","59.19842","5.317047","2.7875",
"05.01.2002 14:00:00","0","1.377442","-30.76504","22.16179","-1.01614","50.49191","23.44276","6.192426","5.156921","8.824663","37.30589","0","21","17.96162","19.48081","6.192426","23.44276","37.61075","59.40225","59.40225","7.975569","3.025",
"05.01.2002 15:00:00","0","1.510458","-30.38775","22.33008","-1.015108","51.43565","23.44276","8.256568","6.875895","6.637996","33.98895","0","21","17.96711","19.48355","8.256567","23.44276","42.33342","60.51254","60.51254","10.63409","3.1625",
"05.01.2002 16:00:00","0","1.514087","-30.66487","22.36108","-1.021573","52.33783","23.44276","8.256568","6.875895","3.38565","34.80756","0","21","17.90069","19.45034","8.256567","23.44276","42.33342","61.57391","61.57391","10.63409","3.075",
"05.01.2002 17:00:00","0","1.24905","-31.46729","21.83232","-1.037657","51.34143","23.44276","4.128284","3.437948","0.3420955","42.45154","0","21","17.76828","19.38414","4.128285","23.44276","32.88809","60.40168","60.40168","5.317047","2.8125",
"05.01.2002 18:00:00","0","1.115924","-32.14772","21.2564","-1.049817","51.10006","23.44276","2.064142","1.718974","0","46.57658","0","21","17.70037","19.35019","2.064141","23.44276","28.16542","60.11772","60.11772","2.658522","2.5125",
"05.01.2002 19:00:00","0","0.9870368","-32.97377","21.73846","-1.051489","49.75947","23.44276","1.032071","0","0","49.75947","0","21","17.66396","19.33198","1.032072","23.44276","24.47483","58.54056","58.54056","0","2.2125",
"05.01.2002 20:00:00","-0.920138","0.8877479","-24.73011","27.4889","-1.469393","21.75648","0","1.032071","0","0","21.78781","0","17.5079","16.75239","17.13014","1.032072","0","1.032072","25.59586","25.59586","0","1.7875",
"05.01.2002 21:00:00","-0.00004","0.8670774","-23.98817","28.69766","-1.704553","30.05998","0","1.032071","0","0","30.06","0","17","16.34165","16.67082","1.032072","0","1.032072","35.36469","35.36469","0","1.6625",
"05.01.2002 22:00:00","0","0.8714738","-24.25394","28.96148","-1.712288","30.44397","0","1.032071","0","0","30.44397","0","17","16.25942","16.62971","1.032072","0","1.032072","35.81644","35.81644","0","1.575",
"05.01.2002 23:00:00","0","0.8826239","-24.98864","28.87987","-1.728421","32.23052","0","1.032071","0","0","32.23052","0","17","16.10709","16.55354","1.032072","0","1.032072","37.91826","37.91826","0","1.3125",
"06.01.2002","0","0.8917828","-25.63599","28.52719","-1.744073","33.74203","0","1.032071","0","0","33.74203","0","17","15.97773","16.48886","1.032072","0","1.032072","39.69651","39.69651","0","1.075",
"06.01.2002 01:00:00","0","0.906989","-26.71494","28.03388","-1.759734","35.64539","0","1.032071","0","0","35.64539","0","17","15.85185","16.42593","1.032072","0","1.032072","41.93575","41.93575","0","0.6875",
"06.01.2002 02:00:00","0","0.9265608","-28.13396","27.32027","-1.776109","37.92069","0","1.032071","0","0","37.92069","0","17","15.72714","16.36357","1.032072","0","1.032072","44.61258","44.61258","0","0.1875",
"06.01.2002 03:00:00","0","0.9452543","-29.56153","26.44132","-1.792624","40.16855","0","1.032071","0","0","40.16855","0","17","15.60948","16.30474","1.032072","0","1.032072","47.25712","47.25712","0","-0.3125",
"06.01.2002 04:00:00","0","0.9586348","-30.63523","25.51701","-1.808385","41.97401","0","1.032071","0","0","41.97401","0","17","15.50292","16.25146","1.032072","0","1.032072","49.38119","49.38119","0","-0.6875",
