"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
"01.01.2002 21:00:00","-1.115868","0.6597429","-15.10713","30.87397","-0.411323","8.676124","29.20765","3.107196","3.997139","0","7.010213","-3.515092","21.37735","21.03124","21.20429","3.107196","29.20765","42.76278","10.2072","10.2072","10.44793","10.5125",
"01.01.2002 22:00:00","-0.989979","0.7076205","-15.70938","31.04926","-0.4223928","9.384998","29.20765","3.107196","5.023968","0","7.244063","-4.465166","21.29663","21.04656","21.1716","3.107196","29.20765","45.37476","11.04117","11.04117","13.05991","10.2125",
"01.01.2002 23:00:00","-0.127236","0.7116382","-16.24819","30.91418","-0.4626288","18.90577","0","3.107196","5.079367","0","13.47983","-1.192046","21.03214","20.92217","20.97715","3.107196","0","16.16711","22.24208","22.24208","13.05991","9.9125",
"02.01.2002","-1.99621","0.6923266","-13.45566","32.25038","-0.59646","0","0","0.6214393","5.339103","0","0","-6.070811","19.79925","20.71938","20.25932","0.621438","0","13.68135","0","0","13.05991","9.6125",
"02.01.2002 01:00:00","-2.252136","0.68148","-12.66914","32.64044","-0.7533665","1.29539","0","0.6214393","5.53191","0","9.233708E-03","-4.617896","19.09781","20.47823","19.78802","0.621438","0","13.68135","1.523988","1.523988","13.05991","9.1875",
"02.01.2002 02:00:00","-2.075824","0.6916109","-13.59703","32.0746","-0.7963572","2.948773","0","0.6214393","5.564035","0","1.101804","-4.278846","18.97382","20.28817","19.631","0.621438","0","13.68135","3.469145","3.469145","13.05991","8.6875",
"02.01.2002 03:00:00","-1.878789","0.7010985","-14.52981","31.63643","-0.8344277","4.594159","0","0.6214393","5.594125","0","2.648278","-4.398467","18.84284","20.11386","19.47835","0.621438","0","13.68135","5.404893","5.404893","13.05991","8.1875",
"02.01.2002 04:00:00","-1.673723","0.7062146","-15.17704","31.59686","-0.8681219","5.875468","0","0.6214393","5.621538","0","3.855218","-4.475676","18.72348","19.94931","19.3364","0.621438","0","13.68135","6.912315","6.912315","13.05991","7.8125",
"02.01.2002 05:00:00","-1.474618","0.7097964","-15.68144","31.7922","-0.8980948","6.960898","0","0.6214393","5.645994","0","4.880513","-4.529617","18.61442","19.79288","19.20365","0.621438","0","13.68135","8.189292","8.189292","13.05991","7.5125",
"02.01.2002 06:00:00","-0.000436","0.7776698","-22.74234","27.77651","-0.6925033","43.71227","0","0.6214393","5.241702","0","35.39746","-1.128881","20.95541","19.77976","20.36759","0.621438","0","13.68135","51.42619","51.42619","13.05991","7.2125",
"02.01.2002 07:00:00","0","0.7477233","-23.6344","28.00151","-0.5951979","25.30452","29.20765","3.107196","4.081629","0","19.20739","-0.5810891","21","19.94235","20.47117","3.107196","29.20765","42.76278","29.77003","29.77003","10.44793","6.975",
"02.01.2002 08:00:00","0","0.7129051","-24.22755","27.81656","-0.5924908","27.89992","14.60382","6.214393","3.061222","0","22.82192","0","21","19.97206","20.48603","6.214392","14.60382","28.65416","32.82344","32.82344","7.835949","6.775",
"02.01.2002 09:00:00","0","0.6746252","-24.47002","27.15125","-0.594154","29.50134","14.60382","3.107196","2.040814","0.9145727","26.10024","0","21","19.98763","20.49382","3.107196","14.60382","22.93498","34.70745","34.70745","5.223966","6.7",
"02.01.2002 10:00:00","0","0.6663114","-23.80502","26.52302","-0.5928031","28.06281","14.60382","3.107196","2.040814","4.840534","24.70382","0","21","20.04457","20.52229","3.107196","14.60382","22.93498","33.01507","33.01507","5.223966","6.8875",
"02.01.2002 11:00:00","0","0.6544666","-22.71788","26.72945","-0.5839638","25.80038","14.60382","3.107196","2.040814","8.326752","22.52571","0","21","20.12923","20.56462","3.107196","14.60382","22.93498","30.35339","30.35339","5.223966","7.25",
"02.01.2002 12:00:00","0","0.6870084","-21.91844","27.42054","-0.5715193","22.24005","14.60382","6.214393","3.061222","9.234536","18.1128","-0.6879239","21","20.21782","20.60891","6.214392","14.60382","28.65416","26.16476","26.16476","7.835949","7.525",
"02.01.2002 13:00:00","0","0.7279453","-21.77663","28.33714","-0.5600926","22.28642","14.60382","6.214393","4.081629","7.454813","17.19201","-1.28896","21","20.27509","20.63755","6.214392","14.60382","31.26615","26.21931","26.21931","10.44793","7.6",
"02.01.2002 14:00:00","0","0.6893488","-21.882","28.63917","-0.5533603","23.59019","14.60382","3.107196","3.061222","6.826434","19.22707","-0.4233557","21","20.31255","20.65627","3.107196","14.60382","25.54697","27.75316","27.75316","7.835949","7.6",
"02.01.2002 15:00:00","0","0.6482052","-21.99585","28.65128","-0.551171","22.64403","14.60382","3.107196","2.040814","5.673729","19.69703","-0.260365","21","20.33363","20.66681","3.107196","14.60382","22.93498","26.64003","26.64003","5.223966","7.5375",
"02.01.2002 16:00:00","0","0.6500365","-22.238","28.9868","-0.5503373","23.05044","14.60382","3.107196","2.040814","3.073555","19.99555","-0.1770955","21","20.32716","20.66358","3.107196","14.60382","22.93498","27.11817","27.11817","5.223966","7.4375",
"02.01.2002 17:00:00","0","0.6978044","-22.87407","29.51887","-0.5500205","22.54219","14.60382","6.214393","3.061222","0.356185","18.64422","-1.030512","21","20.30199","20.651","6.214392","14.60382","28.65416","26.52022","26.52022","7.835949","7.2125",
"02.01.2002 18:00:00","0","0.7462097","-23.77563","30.4717","-0.5475384","24.83166","14.60382","6.214393","4.081629","0","19.12548","-1.043391","21","20.28187","20.64093","6.214392","14.60382","31.26615","29.21372","29.21372","10.44793","6.85",
"02.01.2002 19:00:00","-0.087519","0.7605082","-25.16515","31.86478","-0.537455","21.71656","29.20765","6.214393","4.078501","0","17.07007","-2.332341","21.01933","20.27733","20.64833","6.214392","29.20765","45.86997","25.5489","25.5489","10.44793","6.3875",
"02.01.2002 20:00:00","-0.120806","0.7689281","-25.85385","32.33946","-0.5282584","22.079","29.20765","6.214393","4.077973","0","17.37583","-2.366292","21.02624","20.31947","20.67285","6.214392","29.20765","45.86997","25.97529","25.97529","10.44793","6.2",
"02.01.2002 21:00:00","-0.040969","0.7703792","-26.2534","32.57153","-0.5215821","23.54375","29.20765","3.107196","4.077616","0","18.76381","-2.375867","21.00887","20.37851","20.69369","3.107196","29.20765","42.76278","27.69853","27.69853","10.44793","6.0125",
"02.01.2002 22:00:00","0","0.8165357","-27.00561","34.07885","-0.5149499","25.35554","29.20765","3.107196","5.102036","0","18.89111","-2.659758","21","20.39891","20.69946","3.107196","29.20765","45.37476","29.83005","29.83005","13.05991","5.7125",
"02.01.2002 23:00:00","0","0.8285488","-28.08573","35.49879","-0.5160916","39.39184","0","3.107196","5.102036","0","30.09283","0","21","20.29288","20.64644","3.107196","0","16.16711","46.34335","46.34335","13.05991","5.4125",
"03.01.2002","-2.384809","0.7966826","-23.06311","40.13214","-0.6906031","8.22812","0","0.6214393","5.46277","0","6.224672","-6.352751","19.11613","20.08023","19.59818","0.621438","0","13.68135","9.680141","9.680141","13.05991","5.1125",
"03.01.2002 01:00:00","-1.327196","0.7766173","-21.99734","41.61747","-0.8659544","11.97328","0","0.6214393","5.683537","0","9.376512","-5.457902","18.43415","19.82392","19.12904","0.621438","0","13.68135","14.08621","14.08621","13.05991","4.9375",
"03.01.2002 02:00:00","-1.122751","0.7743238","-21.9478","41.59282","-0.8996974","12.86267","0","0.6214393","5.703115","0","10.25842","-5.422053","18.34974","19.63049","18.99011","0.621438","0","13.68135","15.13255","15.13255","13.05991","4.9",
"03.01.2002 03:00:00","-0.873595","0.7722541","-21.94","41.69344","-0.9318502","13.59046","0","0.6214393","5.72612","0","10.97394","-5.384016","18.24487","19.45286","18.84887","0.621438","0","13.68135","15.98878","15.98878","13.05991","4.8375",
"03.01.2002 04:00:00","-0.639583","0.7696748","-21.87757","41.7652","-0.9618651","14.32704","0","0.6214393","5.747237","0","11.54843","-5.188006","18.15114","19.28642","18.71878","0.621438","0","13.68135","16.85534","16.85534","13.05991","4.8",
"03.01.2002 05:00:00","-0.438441","0.7675346","-21.79994","41.79383","-0.9855292","15.49062","0","0.6214393","5.759891","0","12.02248","-4.467862","18.10057","19.13187","18.61622","0.621438","0","13.68135","18.22426","18.22426","13.05991","4.8",
"03.01.2002 06:00:00","0.091422","0.8374287","-29.49454","35.15967","-0.7320437","68.78056","0","0.6214393","5.267869","0","57.79627","-0.4815363","20.91825","19.15666","20.03745","0.621438","0","13.68135","80.9183","80.9183","13.05991","4.8625",
"03.01.2002 07:00:00","0","0.8013698","-29.74351","35.10012","-0.6111513","40.51786","29.20765","3.107196","4.081629","0","32.8373","0","21","19.37216","20.18608","3.107196","29.20765","42.76278","47.66807","47.66807","10.44793","4.9",
"03.01.2002 08:00:00","0","0.7608626","-29.78308","34.83732","-0.6051328","41.50543","14.60382","6.214393","3.061222","0","35.74662","0","21","19.4407","20.22035","6.214392","14.60382","28.65416","48.82992","48.82992","7.835949","4.9",
"03.01.2002 09:00:00","0","0.7127345","-29.00895","34.28438","-0.5932456","39.72649","14.60382","3.107196","2.040814","4.205172","35.94717","0","21","19.58685","20.29343","3.107196","14.60382","22.93498","46.73706","46.73706","5.223966","5.15",
"03.01.2002 10:00:00","0","0.6705672","-24.5019","33.83289","-0.5551335","27.92647","14.60382","3.107196","2.040814","7.121736","24.51034","0","21","19.98961","20.4948","3.107196","14.60382","22.93498","32.85466","32.85466","5.223966","6.675",
"03.01.2002 11:00:00","0","0.6203791","-19.45837","33.3621","-0.5396294","19.77557","14.60382","3.107196","2.040814","8.520014","17.38137","-0.5704836","21","20.16355","20.58177","3.107196","14.60382","22.93498","23.26538","23.26538","5.223966","8.5625",
"03.01.2002 12:00:00","-0.192462","0.6195444","-15.76505","32.40073","-0.5296746","13.86462","14.60382","6.214393","3.056334","9.217051","11.26228","-1.321843","21.05115","20.26929","20.66022","6.214392","14.60382","28.65416","16.31132","16.31132","7.835949","10.075",
"03.01.2002 13:00:00","-0.28696","0.6285347","-13.27829","31.79279","-0.5218697","11.47653","14.60382","6.214393","4.067195","16.86984","8.418789","-1.670749","21.08098","20.33596","20.70847","6.214392","14.60382","31.26615","13.5018","13.5018","10.44793","11.1625",
"03.01.2002 14:00:00","-0.521674","0.5654715","-11.73288","31.37767","-0.4864891","8.464042","14.60382","3.107196","3.041114","10.30887","6.692288","-1.54674","21.15402","20.62709","20.89056","3.107196","14.60382","25.54697","9.957697","9.957697","7.835949","11.875",
"03.01.2002 15:00:00","-0.818834","0.5189973","-11.24067","31.05311","-0.451152","6.016832","14.60382","3.107196","2.016441","9.190354","5.314966","-1.469719","21.27064","20.84822","21.05943","3.107196","14.60382","22.93498","7.078626","7.078626","5.223966","12.1625",
"03.01.2002 16:00:00","-0.76937","0.5313551","-11.90462","30.59517","-0.46471","9.324512","14.60382","3.107196","2.014933","6.246545","8.158773","-1.058896","21.2262","20.72196","20.97408","3.107196","14.60382","22.93498","10.97002","10.97002","5.223966","11.8875",
"03.01.2002 17:00:00","-0.558538","0.5979487","-13.88166","29.72678","-0.4959813","10.98942","14.60382","6.214393","3.036772","0.5620716","8.646564","-1.302706","21.15314","20.5849","20.86902","6.214392","14.60382","28.65416","12.92873","12.92873","7.835949","10.95",
"03.01.2002 18:00:00","-0.382005","0.6621312","-15.83954","29.16542","-0.5112993","13.61106","14.60382","6.214393","4.058507","0","10.13872","-1.786156","21.10007","20.537","20.81854","6.214392","14.60382","31.26615","16.01301","16.01301","10.44793","10.0625",
"03.01.2002 19:00:00","-0.693298","0.6797809","-17.35714","28.8776","-0.5066516","11.14882","29.20765","6.214393","4.052213","0","9.084046","-3.534426","21.17472","20.56157","20.86814","6.214392","29.20765","45.86997","13.11626","13.11626","10.44793","9.425",
"03.01.2002 20:00:00","-0.732678","0.7005557","-19.09219","28.91288","-0.4991546","12.91762","29.20765","6.214393","4.045033","0","10.36244","-3.359998","21.17762","20.5886","20.88311","6.214392","29.20765","45.86997","15.19719","15.19719","10.44793","8.7625",
"03.01.2002 21:00:00","-0.512353","0.7189332","-20.87801","28.74669","-0.5048304","16.51318","29.20765","3.107196","4.054111","0","12.60012","-2.30758","21.12031","20.59928","20.85979","3.107196","29.20765","42.76278","19.42727","19.42727","10.44793","8.0625",
"03.01.2002 22:00:00","-0.34924","0.7775289","-22.70905","28.77709","-0.5108483","19.12021","29.20765","3.107196","5.079969","0","13.82403","-2.872348","21.07959","20.6055","20.84254","3.107196","29.20765","45.37476","22.49437","22.49437","13.05991","7.3625",
"03.01.2002 23:00:00","-0.001357","0.794912","-24.60391","28.95423","-0.5318723","33.01265","0","3.107196","5.097677","0","24.69577","-0.2168361","21.0003","20.48197","20.74113","3.107196","0","16.16711","38.83842","38.83842","13.05991","6.6625",
"04.01.2002","-2.492001","0.7757127","-21.06692","32.13089","-0.7014902","6.179667","0","0.6214393","5.440664","0","4.63708","-6.366874","19.24615","20.25687","19.75151","0.621438","0","13.68135","7.270196","7.270196","13.05991","5.9625",
"04.01.2002 01:00:00","-1.657678","0.7761085","-21.82961","32.64593","-0.8748554","11.38484","0","0.6214393","5.653247","0","8.83561","-5.4415","18.55981","19.99056","19.27518","0.621438","0","13.68135","13.39392","13.39392","13.05991","5.1375",
"04.01.2002 02:00:00","-1.386288","0.7994941","-24.44739","31.48473","-0.9246212","14.76006","0","0.6214393","5.687523","0","12.00874","-5.752707","18.40186","19.77415","19.088","0.621438","0","13.68135","17.36477","17.36477","13.05991","4.1125",
"04.01.2002 03:00:00","-1.014548","0.8214647","-27.1588","30.1573","-0.9769609","18.2858","0","0.6214393","5.727349","0","15.05996","-5.786893","18.22589","19.56353","18.89471","0.621438","0","13.68135","21.51271","21.51271","13.05991","3.075",
"04.01.2002 04:00:00","-0.666484","0.8370003","-29.22867","28.70817","-1.01953","22.18901","0","0.6214393","5.751308","0","17.45734","-4.66938","18.13508","19.36324","18.74916","0.621438","0","13.68135","26.10472","26.10472","13.05991","2.325",
"04.01.2002 05:00:00","-0.375149","0.8490249","-30.92922","27.86232","-1.051739","25.69555","0","0.6214393","5.764375","0","19.52293","-3.548167","18.07475","19.17767","18.62621","0.621438","0","13.68135","30.23006","30.23006","13.05991","1.725",
"04.01.2002 06:00:00","0.123087","0.9323284","-41.99461","23.16077","-0.8029694","84.09772","0","0.6214393","5.269608","0","70.55868","-0.2249203","20.90605","19.17367","20.03986","0.621438","0","13.68135","98.93849","98.93849","13.05991","1.125",
"04.01.2002 07:00:00","-0.000003","0.9092692","-44.15289","22.64003","-0.6848738","57.62084","29.20765","3.107196","4.08163","0","47.95104","0","21","19.36389","20.18194","3.107196","29.20765","42.76278","67.78923","67.78923","10.44793","0.65",
"04.01.2002 08:00:00","0","0.8780272","-45.60748","22.00072","-0.6840553","60.09856","14.60382","6.214393","3.061222","0","52.7043","0","21","19.40719","20.2036","6.214392","14.60382","28.65416","70.7042","70.7042","7.835949","0.25",
"04.01.2002 09:00:00","0","0.8379071","-45.8492","21.42213","-0.6738897","59.00229","14.60382","3.107196","2.040814","4.64831","54.05107","0","21","19.54313","20.27156","3.107196","14.60382","22.93498","69.41446","69.41446","5.223966","0.1625",
"04.01.2002 10:00:00","0","0.809737","-41.96389","21.32372","-0.6295856","46.7539","14.60382","3.107196","2.040814","7.910542","42.04662","0","21","19.99232","20.49616","3.107196","14.60382","22.93498","55.00459","55.00459","5.223966","1.2",
"04.01.2002 11:00:00","-0.000248","0.7681982","-36.37813","21.83147","-0.6050386","36.82414","14.60382","3.107196","2.040814","9.168547","33.53817","-1.042138","21.00005","20.20909","20.60457","3.107196","14.60382","22.93498","43.32252","43.32252","5.223966","2.8",
"04.01.2002 12:00:00","-0.195611","0.7723897","-31.64493","22.45418","-0.5910551","30.88776","14.60382","6.214393","3.057565","9.372098","26.91063","-2.002784","21.03949","20.27815","20.65882","6.214392","14.60382","28.65416","36.33855","36.33855","7.835949","4.275",
"04.01.2002 13:00:00","-0.314327","0.7860624","-28.34686","23.0557","-0.5780841","28.2868","14.60382","6.214393","4.069839","12.05882","23.32846","-2.511153","21.06589","20.32662","20.69625","6.214392","14.60382","31.26615","33.27859","33.27859","10.44793","5.3625",
"04.01.2002 14:00:00","-0.616259","0.7304688","-26.62506","23.55315","-0.5366496","24.35385","14.60382","3.107196","3.044469","10.47862","20.77356","-1.837507","21.13213","20.632","20.88207","3.107196","14.60382","25.54697","28.65159","28.65159","7.835949","5.95",
"04.01.2002 15:00:00","-1.168699","0.6913162","-26.53186","23.74306","-0.4897479","20.29622","14.60382","3.107196","2.01822","10.232","17.92378","-1.246026","21.24897","20.92828","21.08862","3.107196","14.60382","22.93498","23.8779","23.8779","5.223966","6.0375",
"04.01.2002 16:00:00","-0.884799","0.7050619","-27.98126","23.7006","-0.5124776","26.97577","14.60382","3.107196","2.018567","7.794922","24.52872","-1.268488","21.18471","20.71373","20.94922","3.107196","14.60382","22.93498","31.7362","31.7362","5.223966","5.5625",
"04.01.2002 17:00:00","-0.281102","0.772093","-31.17666","23.54062","-0.5528364","30.86992","14.60382","6.214393","3.049499","1.018415","26.94534","-1.984879","21.05666","20.50657","20.78161","6.214392","14.60382","28.65416","36.31755","36.31755","7.835949","4.4875",
"04.01.2002 18:00:00","-0.010967","0.8292554","-33.35747","23.32653","-0.5723722","34.83847","14.60382","6.214393","4.079433","0","28.83809","-2.205566","21.00216","20.41899","20.71057","6.214392","14.60382","31.26615","40.98645","40.98645","10.44793","3.75",
"04.01.2002 19:00:00","-0.238","0.839317","-34.75146","23.82878","-0.5681528","31.71292","29.20765","6.214393","4.074879","0","26.09257","-2.831532","21.04598","20.41377","20.72988","6.214392","29.20765","45.86997","37.30933","37.30933","10.44793","3.2875",
"04.01.2002 20:00:00","-0.159175","0.8538449","-36.48248","24.82727","-0.5622938","33.48836","29.20765","6.214393","4.074357","0","27.71039","-2.903892","21.03018","20.40993","20.72005","6.214392","29.20765","45.86997","39.39807","39.39807","10.44793","2.7875",
"04.01.2002 21:00:00","-0.000402","0.8652748","-37.95754","25.33126","-0.5639142","37.38543","29.20765","3.107196","4.080515","0","30.81222","-2.30307","21.00007","20.3982","20.69914","3.107196","29.20765","42.76278","43.98286","43.98286","10.44793","2.35",
"04.01.2002 22:00:00","0","0.9191338","-39.5905","25.65883","-0.5633448","41.04961","29.20765","3.107196","5.102036","0","31.96624","-2.285601","21","20.3894","20.6947","3.107196","29.20765","45.37476","48.29366","48.29366","13.05991","1.8875",
"04.01.2002 23:00:00","0","0.9314859","-41.17449","25.57127","-0.5765538","55.9409","0","3.107196","5.102036","0","44.31746","0","21","20.25919","20.6296","3.107196","0","16.16711","65.81282","65.81282","13.05991","1.45",
"05.01.2002","-2.511757","0.8941172","-34.91184","29.07588","-0.7845212","19.24446","0","0.6214393","5.513625","0","16.32142","-7.672173","18.82774","20.00892","19.41833","0.621438","0","13.68135","22.64053","22.64053","13.05991","0.9875",
"05.01.2002 01:00:00","-1.033907","0.8794949","-34.0438","29.75455","-0.9691224","24.05166","0","0.6214393","5.736868","0","19.86989","-6.165859","18.19718","19.7086","18.95289","0.621438","0","13.68135","28.29608","28.29608","13.05991","0.8",
"05.01.2002 02:00:00","-0.699088","0.8811529","-34.23426","28.31565","-1.009587","26.51059","0","0.6214393","5.751786","0","20.94038","-4.771775","18.13312","19.47973","18.80642","0.621438","0","13.68135","31.18893","31.18893","13.05991","0.7375",
"05.01.2002 03:00:00","-0.40178","0.878534","-34.16146","27.12604","-1.044848","28.22501","0","0.6214393","5.764248","0","21.64717","-3.751534","18.07693","19.27551","18.67622","0.621438","0","13.68135","33.20589","33.20589","13.05991","0.7",
"05.01.2002 04:00:00","-0.135351","0.8765477","-34.04567","26.61757","-1.073746","29.65766","0","0.6214393","5.775105","0","22.80519","-3.444797","18.02604","19.0891","18.55757","0.621438","0","13.68135","34.89136","34.89136","13.05991","0.7",
"05.01.2002 05:00:00","-0.00017","0.8757608","-33.98896","26.26258","-1.097938","31.46466","0","0.6214393","5.782663","0","24.14042","-2.956191","18.00003","18.91614","18.45808","0.621438","0","13.68135","37.01725","37.01725","13.05991","0.7",
"05.01.2002 06:00:00","0.149442","0.9429216","-43.17248","22.11017","-0.8365151","88.72872","0","0.6214393","5.272348","0","74.74419","-0.1118908","20.89985","18.93812","19.91898","0.621438","0","13.68135","104.3867","104.3867","13.05991","0.7",
"05.01.2002 07:00:00","-0.000003","0.9086557","-43.65344","22.63511","-0.7074903","60.27547","29.20765","3.107196","4.08163","0","50.62249","0","21","19.1563","20.07815","3.107196","29.20765","42.76278","70.91232","70.91232","10.44793","0.7",
"05.01.2002 08:00:00","0","0.8673558","-43.48929","22.64561","-0.6995424","60.45687","14.60382","6.214393","3.061222","0","53.24195","0","21","19.22419","20.1121","6.214392","14.60382","28.65416","71.12573","71.12573","7.835949","0.7625",
"05.01.2002 09:00:00","0","0.8237492","-43.11289","22.27272","-0.6966547","60.10897","14.60382","3.107196","2.040814","0.7333408","55.32298","0","21","19.27111","20.13555","3.107196","14.60382","22.93498","70.71644","70.71644","5.223966","0.8625",
"05.01.2002 10:00:00","0","0.8128458","-41.59172","21.91471","-0.6915591","57.36097","14.60382","3.107196","2.040814","3.627722","52.67297","0","21","19.34378","20.17189","3.107196","14.60382","22.93498","67.48349","67.48349","5.223966","1.275",
"05.01.2002 11:00:00","0","0.7969144","-39.42942","21.72073","-0.6837844","53.64793","14.60382","3.107196","2.040814","6.319543","49.10198","0","21","19.43437","20.21719","3.107196","14.60382","22.93498","63.11521","63.11521","5.223966","1.875",
"05.01.2002 12:00:00","0","0.8241546","-37.55342","21.84431","-0.6730555","49.08687","14.60382","6.214393","3.061222","8.162275","42.45881","0","21","19.53769","20.26884","6.214392","14.60382","28.65416","57.74926","57.74926","7.835949","2.4125",
"05.01.2002 13:00:00","0","0.857381","-36.3554","22.06029","-0.6619473","47.81114","14.60382","6.214393","4.081629","8.666555","39.1552","0","21","19.63221","20.3161","6.214392","14.60382","31.26615","56.2484","56.2484","10.44793","2.7875",
