"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"02.01.2002 03:00:00","-0.373812","0","0.217695","-27.06805","0","34.86493","-1.588274","28.59207","0","8.069477","0","0","28.59207","0","17.08313","17.03303","17.05808","8.069478","0","8.069478","33.63773","33.63773","0","0","8.1875",
"02.01.2002 04:00:00","-0.324248","0","0.222854","-28.87628","0","34.36513","-1.597057","31.35804","0","8.069477","0","0","31.35804","0","17.0699","16.99269","17.0313","8.069478","0","8.069478","36.89182","36.89182","0","0","7.8125",
"02.01.2002 05:00:00","-0.27462","0","0.2265463","-30.30383","0","33.99653","-1.604921","33.63873","0","8.069477","0","0","33.63873","0","17.05774","16.95427","17.00601","8.069478","0","8.069478","39.57497","39.57497","0","0","7.5125",
"02.01.2002 06:00:00","0.087949","0","0.2827352","-53.77052","0","26.72935","-1.20915","310.0385","0","8.069477","0","0","295.1842","0","20.85267","17.28339","19.06803","8.069478","0","8.069478","364.7512","364.7512","0","0","7.2125",
"02.01.2002 07:00:00","0","0","0.2902895","-56.5564","0","26.41361","-1.026123","228.8683","0","8.069477","0","0","228.8683","0","21","17.63057","19.31529","8.069478","0","8.069478","269.2568","269.2568","0","0","6.975",
"02.01.2002 08:00:00","0","0","0.4318712","-58.02902","0","26.61518","-0.9784336","143.3682","183.2924","16.13895","13.44018","0","116.1238","0","21","18.06357","19.53178","16.13895","183.2924","220.2176","168.6685","168.6685","0","20.78626","6.775",
"02.01.2002 09:00:00","0","0","0.5725053","-58.79761","0","27.00817","-0.9452337","132.3244","183.2924","32.27791","26.88036","4.704577","77.79138","-0.2150283","21","18.34587","19.67293","32.27791","183.2924","257.1428","155.6757","155.6757","0","41.57251","6.7",
"02.01.2002 10:00:00","0","0","0.707846","-57.42893","0","27.5465","-0.912168","118.7871","183.2924","48.41686","40.32054","24.76636","48.55246","-10.85798","21","18.62726","19.81363","48.41686","183.2924","294.0681","139.7495","139.7495","0","62.35878","6.8875",
"02.01.2002 11:00:00","0","0","0.8413956","-54.99412","0","28.76135","-0.8743953","102.3741","183.2924","64.55582","53.76072","43.8212","28.34362","-31.36304","21","18.91398","19.95699","64.55582","183.2924","330.9932","120.4401","120.4401","0","83.145","7.25",
"02.01.2002 12:00:00","0","0","0.8380749","-53.20885","0","29.90973","-0.8444017","87.00961","183.2924","64.55582","53.76072","48.65063","22.27847","-38.58941","21","19.12196","20.06098","64.55582","183.2924","330.9932","102.3643","102.3643","0","83.145","7.525",
"02.01.2002 13:00:00","0","0","0.5613122","-52.88419","0","30.45512","-0.8333867","75.59732","183.2924","32.27791","26.88036","38.38194","37.51371","-13.2787","21","19.1776","20.0888","32.27791","183.2924","257.1428","88.93803","88.93803","0","41.57251","7.6",
"02.01.2002 14:00:00","0","0","0.7001676","-52.97203","0","30.45531","-0.8245174","74.37948","183.2924","48.41686","40.32054","35.06997","26.34608","-29.02082","21","19.25888","20.12944","48.41686","183.2924","294.0681","87.50526","87.50526","0","62.35878","7.6",
"02.01.2002 15:00:00","0","0","0.8386663","-53.26486","0","30.86084","-0.8136384","73.75573","183.2924","64.55582","53.76072","29.15292","16.10011","-45.60396","21","19.34444","20.17222","64.55582","183.2924","330.9932","86.77145","86.77145","0","83.145","7.5375",
"02.01.2002 16:00:00","0","0","0.8401135","-53.95462","0","31.66766","-0.8058627","73.33528","183.2924","64.55582","53.76072","15.80239","15.59604","-46.30758","21","19.37079","20.1854","64.55582","183.2924","330.9932","86.27681","86.27681","0","83.145","7.4375",
"02.01.2002 17:00:00","0","0","0.5666351","-55.50994","0","31.93537","-0.8084183","70.08418","183.2924","32.27791","26.88036","1.833379","33.85233","-16.64499","21","19.32087","20.16044","32.27791","183.2924","257.1428","82.45197","82.45197","0","41.57251","7.2125",
"02.01.2002 18:00:00","-0.017539","0","0.4312135","-57.56933","0","31.93025","-0.8098058","68.97743","183.2924","16.13895","13.43914","0","49.91513","-8.091749","21.00239","19.30852","20.15545","16.13895","183.2924","220.2176","81.14993","81.14993","0","20.78626","6.85",
"02.01.2002 19:00:00","-0.172209","0","0.2990954","-60.73065","0","31.95216","-0.8123165","66.60903","183.2924","8.069477","0","0","66.60903","0","21.02807","19.25286","20.14047","8.069478","183.2924","191.3619","78.36358","78.36358","0","0","6.3875",
"02.01.2002 20:00:00","-5.494627","0","0.2774769","-46.52277","0","36.21395","-1.047269","0","0","8.069477","0","0","0","0","18.91599","18.80426","18.86013","8.069478","0","8.069478","0","0","0","0","6.2",
"02.01.2002 21:00:00","-5.62945","0","0.2634321","-41.22248","0","38.44557","-1.284657","11.66955","0","8.069477","0","0","11.67415","0","17.90769","18.43731","18.1725","8.069478","0","8.069478","13.72888","13.72888","0","0","6.0125",
"02.01.2002 22:00:00","-3.865386","0","0.2590778","-41.40742","0","39.72252","-1.361363","18.23612","0","8.069477","0","0","18.23612","0","17.59474","18.2172","17.90597","8.069478","0","8.069478","21.45426","21.45426","0","0","5.7125",
