"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
"01.01.2002 10:00:00","-0.004286","0.6044297","-16.22398","28.59627","-0.5466233","14.91881","13.13726","2.795162","1.835865","6.667147","12.99305","-0.6221564","21.00123","20.38102","20.69112","2.795163","13.13726","20.63178","17.55155","17.55155","4.699359","9.1125",
"01.01.2002 11:00:00","-0.151405","0.5714064","-13.61481","28.59556","-0.5275424","11.18845","13.13726","2.795162","1.83345","9.591698","9.66789","-0.7707441","21.04547","20.52783","20.78665","2.795163","13.13726","20.63178","13.16288","13.16288","4.699359","10.35",
"01.01.2002 12:00:00","-0.534549","0.5825325","-11.4196","28.17366","-0.4981023","6.977219","13.13726","5.590324","2.735011","10.71059","5.871029","-2.007115","21.17398","20.69226","20.93312","5.590323","13.13726","25.77662","8.208493","8.208493","7.049037","11.4875",
"01.01.2002 13:00:00","-0.651575","0.5996814","-9.864485","28.1378","-0.4784357","5.724771","13.13726","5.590324","3.631333","18.30084","4.488128","-2.577901","21.23818","20.78433","21.01126","5.590323","13.13726","28.1263","6.735025","6.735025","9.398718","12.3375",
"01.01.2002 14:00:00","-0.762441","0.5474843","-9.120205","28.10994","-0.4462947","5.022428","13.13726","2.795162","2.714965","12.45851","4.143216","-1.856351","21.29824","21.01535","21.1568","2.795163","13.13726","22.98146","5.908739","5.908739","7.049037","12.7875",
"01.01.2002 15:00:00","-0.777216","0.5027446","-8.919747","27.97573","-0.4401955","4.897256","13.13726","2.795162","1.807059","14.45711","4.318955","-1.224531","21.31257","21.04198","21.17727","2.795163","13.13726","20.63178","5.761477","5.761477","4.699359","12.9",
"01.01.2002 16:00:00","-0.767741","0.5093867","-9.392552","28.14455","-0.443734","5.789794","13.13726","2.795162","1.80897","8.492703","5.146233","-1.21974","21.28015","21.03226","21.15621","2.795163","13.13726","20.63178","6.811522","6.811522","4.699359","12.5875",
"01.01.2002 17:00:00","-0.767151","0.5671867","-10.48353","28.85449","-0.4523132","6.264273","13.13726","5.590324","2.717518","0.4254058","5.295249","-2.025183","21.27296","20.95255","21.11275","5.590323","13.13726","25.77662","7.369733","7.369733","7.049037","11.9625",
"01.01.2002 18:00:00","-0.672434","0.6244736","-11.46122","29.99487","-0.4546189","7.402313","13.13726","5.590324","3.629499","0","5.923853","-2.709024","21.21419","20.91164","21.06292","5.590323","13.13726","28.1263","8.708604","8.708604","9.398718","11.45",
"01.01.2002 19:00:00","-0.989859","0.6425862","-12.41064","30.34812","-0.4313066","6.173659","26.27452","5.590324","3.607784","0","4.760935","-3.011762","21.42867","20.9461","21.18739","5.590323","26.27452","41.26357","7.263128","7.263128","9.398718","11.1125",
"01.01.2002 20:00:00","-1.134282","0.6570439","-13.18114","30.50203","-0.4078313","6.721994","26.27452","5.590324","3.582266","0","5.266311","-3.122978","21.48671","20.99003","21.23837","5.590323","26.27452","41.26357","7.908228","7.908228","9.398718","10.8125",
"01.01.2002 21:00:00","-0.987811","0.6624339","-13.65998","30.88872","-0.4146367","7.889581","26.27452","2.795162","3.597974","0","6.390963","-3.1569","21.36526","21.01388","21.18957","2.795163","26.27452","38.46841","9.28186","9.28186","9.398718","10.5125",
"01.01.2002 22:00:00","-0.873551","0.7103603","-14.20515","31.06282","-0.4257306","8.530729","26.27452","2.795162","4.522171","0","6.604789","-4.010346","21.2847","21.02877","21.15673","2.795163","26.27452","40.81808","10.03615","10.03615","11.7484","10.2125",
"01.01.2002 23:00:00","-0.108419","0.7147802","-14.70738","30.90575","-0.4650676","17.22444","0","2.795162","4.570302","0","12.31084","-1.038614","21.03029","20.90487","20.96758","2.795163","0","14.54356","20.26405","20.26405","11.7484","9.9125",
"02.01.2002","-1.806167","0.6951185","-12.16095","32.25655","-0.5991791","0","0","0.5590324","4.804848","0","0","-5.455289","19.78834","20.70251","20.24542","0.559032","0","12.30743","0","0","11.7484","9.6125",
"02.01.2002 01:00:00","-2.020408","0.6840878","-11.45613","32.64401","-0.7565358","1.241654","0","0.5590324","4.978694","0","2.541253E-02","-4.089492","19.08781","20.46156","19.77468","0.559032","0","12.30743","1.460769","1.460769","11.7484","9.1875",
"02.01.2002 02:00:00","-1.861785","0.6943348","-12.29714","32.0781","-0.7992177","2.72232","0","0.5590324","5.007169","0","1.060861","-3.844187","18.9646","20.27207","19.61833","0.559032","0","12.30743","3.202729","3.202729","11.7484","8.6875",
"02.01.2002 03:00:00","-1.683372","0.7038772","-13.14102","31.64091","-0.8372329","4.206319","0","0.5590324","5.034184","0","2.455868","-3.951883","18.83378","20.09802","19.4659","0.559032","0","12.30743","4.948611","4.948611","11.7484","8.1875",
"02.01.2002 04:00:00","-1.498064","0.7090791","-13.728","31.60286","-0.8708762","5.364506","0","0.5590324","5.058796","0","3.547131","-4.021429","18.71458","19.93368","19.32413","0.559032","0","12.30743","6.311183","6.311183","11.7484","7.8125",
"02.01.2002 05:00:00","-1.318185","0.7127116","-14.1852","31.79949","-0.9007894","6.344625","0","0.5590324","5.080739","0","4.473154","-4.070051","18.60569","19.77749","19.19159","0.559032","0","12.30743","7.464265","7.464265","11.7484","7.5125",
"02.01.2002 06:00:00","-0.007881","0.7814044","-20.59193","27.76586","-0.6940681","39.66849","0","0.5590324","4.71574","0","32.26459","-1.103912","20.9572","19.76535","20.36128","0.559032","0","12.30743","46.66881","46.66881","11.7484","7.2125",
"02.01.2002 07:00:00","0","0.7514768","-21.3979","27.99437","-0.5966507","23.10021","26.27452","2.795162","3.671739","0","17.53912","-0.4464397","21","19.92856","20.46428","2.795163","26.27452","38.46841","27.17672","27.17672","9.398718","6.975",
"02.01.2002 08:00:00","0","0.7167065","-21.93515","27.80896","-0.5939061","25.42978","13.13726","5.590324","2.753804","0","20.86177","0","21","19.95866","20.47933","5.590323","13.13726","25.77662","29.91738","29.91738","7.049037","6.775",
"02.01.2002 09:00:00","0","0.6784179","-22.15368","27.14297","-0.5955423","26.86323","13.13726","2.795162","1.83587","0.7919489","23.80368","0","21","19.97454","20.48727","2.795163","13.13726","20.63178","31.60379","31.60379","4.699359","6.7",
"02.01.2002 10:00:00","0","0.6700661","-21.55217","26.51517","-0.5943671","25.58064","13.13726","2.795162","1.83587","4.190305","22.55897","0","21","20.02977","20.51489","2.795163","13.13726","20.63178","30.09488","30.09488","4.699359","6.8875",
"02.01.2002 11:00:00","0","0.6581382","-20.56768","26.72413","-0.5857741","23.55603","13.13726","2.795162","1.83587","7.202985","20.61021","0","21","20.11191","20.55596","2.795163","13.13726","20.63178","27.71298","27.71298","4.699359","7.25",
"02.01.2002 12:00:00","0","0.6906409","-19.84449","27.41718","-0.5735632","20.36231","13.13726","5.590324","2.753804","7.979965","16.57078","-0.5400945","21","20.19811","20.59905","5.590323","13.13726","25.77662","23.95566","23.95566","7.049037","7.525",
"02.01.2002 13:00:00","0","0.7316006","-19.71699","28.33396","-0.5622455","20.40562","13.13726","5.590324","3.671739","6.446589","15.74312","-1.079793","21","20.25429","20.62714","5.590323","13.13726","28.1263","24.00661","24.00661","9.398718","7.6",
"02.01.2002 14:00:00","0","0.6929836","-19.81105","28.63431","-0.5556251","21.58117","13.13726","2.795162","2.753804","5.904179","17.57526","-0.2998616","21","20.29074","20.64537","2.795163","13.13726","22.98146","25.38961","25.38961","7.049037","7.6",
"02.01.2002 15:00:00","0","0.6518269","-19.91367","28.64569","-0.5534955","20.73086","13.13726","2.795162","1.83587","4.909089","17.99822","-0.1526162","21","20.31132","20.65566","2.795163","13.13726","20.63178","24.38924","24.38924","4.699359","7.5375",
"02.01.2002 16:00:00","0","0.653671","-20.13292","28.9825","-0.5526032","21.09217","13.13726","2.795162","1.83587","2.660224","18.26331","-0.0785571","21","20.30536","20.65268","2.795163","13.13726","20.63178","24.81432","24.81432","4.699359","7.4375",
"02.01.2002 17:00:00","0","0.7014903","-20.70912","29.51534","-0.5521536","20.63031","13.13726","5.590324","2.753804","0.3086068","17.04474","-0.8479767","21","20.28141","20.64071","5.590323","13.13726","25.77662","24.27095","24.27095","7.049037","7.2125",
"02.01.2002 18:00:00","0","0.7499546","-21.52583","30.46829","-0.5496067","22.69572","13.13726","5.590324","3.671739","0","17.48308","-0.8591483","21","20.26192","20.63096","5.590323","13.13726","28.1263","26.70084","26.70084","9.398718","6.85",
"02.01.2002 19:00:00","-0.057572","0.7642691","-22.78106","31.87219","-0.5401585","19.84112","26.27452","5.590324","3.669566","0","15.66124","-2.095865","21.01408","20.25539","20.63474","5.590323","26.27452","41.26357","23.34249","23.34249","9.398718","6.3875",
"02.01.2002 20:00:00","-0.082727","0.7726744","-23.40194","32.34738","-0.5313547","20.15735","26.27452","5.590324","3.669612","0","15.92654","-2.125926","21.01987","20.29723","20.65855","5.590323","26.27452","41.26357","23.71453","23.71453","9.398718","6.2",
"02.01.2002 21:00:00","-0.024331","0.774158","-23.76446","32.57111","-0.5243809","21.51084","26.27452","2.795162","3.668946","0","17.15875","-2.083815","21.00583","20.35703","20.68143","2.795163","26.27452","38.46841","25.30687","25.30687","9.398718","6.0125",
"02.01.2002 22:00:00","0","0.8204711","-24.45029","34.07474","-0.5171704","23.18933","26.27452","2.795162","4.589674","0","17.28171","-2.300371","21","20.37758","20.68879","2.795163","26.27452","40.81808","27.28157","27.28157","11.7484","5.7125",
"02.01.2002 23:00:00","0","0.8325688","-25.42848","35.49516","-0.5182387","35.82767","0","2.795162","4.589674","0","27.46251","0","21","20.27215","20.63607","2.795163","0","14.54356","42.1502","42.1502","11.7484","5.4125",
"03.01.2002","-2.141083","0.8000154","-20.85673","40.15324","-0.6937741","7.517758","0","0.5590324","4.916218","0","5.673374","-5.669044","19.10487","20.05942","19.58215","0.559032","0","12.30743","8.844421","8.844421","11.7484","5.1125",
"03.01.2002 01:00:00","-1.218784","0.7800967","-19.91981","41.56802","-0.8661082","10.97204","0","0.5590324","5.110297","0","8.636028","-4.918387","18.45022","19.80471","19.12746","0.559032","0","12.30743","12.90828","12.90828","11.7484","4.9375",
"03.01.2002 02:00:00","-0.992445","0.7775921","-19.85264","41.62096","-0.9030622","11.70324","0","0.5590324","5.132582","0","9.360517","-4.871344","18.33819","19.61126","18.97473","0.559032","0","12.30743","13.76852","13.76852","11.7484","4.9",
"03.01.2002 03:00:00","-0.769366","0.7755556","-19.84743","41.71605","-0.9351003","12.35878","0","0.5590324","5.153066","0","10.00502","-4.837666","18.23432","19.4336","18.83396","0.559032","0","12.30743","14.53974","14.53974","11.7484","4.8375",
"03.01.2002 04:00:00","-0.556942","0.7730071","-19.79474","41.77818","-0.9649847","13.07571","0","0.5590324","5.171834","0","10.52306","-4.609695","18.14331","19.2672","18.70526","0.559032","0","12.30743","15.38319","15.38319","11.7484","4.8",
"03.01.2002 05:00:00","-0.378928","0.7710299","-19.73244","41.7973","-0.9880342","14.16425","0","0.5590324","5.182337","0","10.95383","-3.926206","18.09614","19.11319","18.60467","0.559032","0","12.30743","16.66383","16.66383","11.7484","4.8",
"03.01.2002 06:00:00","0.06747","0.841652","-26.71007","35.14415","-0.7335164","62.42694","0","0.5590324","4.739061","0","52.52037","-0.414459","20.92207","19.13933","20.0307","0.559032","0","12.30743","73.44346","73.44346","11.7484","4.8625",
"03.01.2002 07:00:00","0","0.8054738","-26.92906","35.0928","-0.6128723","36.92187","26.27452","2.795162","3.671739","0","30.0126","0","21","19.35566","20.17783","2.795163","26.27452","38.46841","43.4375","43.4375","9.398718","4.9",
"03.01.2002 08:00:00","0","0.7649734","-26.96497","34.82973","-0.6068128","37.79608","13.13726","5.590324","2.753804","0","32.61557","0","21","19.42464","20.21232","5.590323","13.13726","25.77662","44.46597","44.46597","7.049037","4.9",
"03.01.2002 09:00:00","0","0.7167965","-26.26391","34.27686","-0.5950198","36.19269","13.13726","2.795162","1.83587","3.686336","32.7929","0","21","19.56989","20.28495","2.795163","13.13726","20.63178","42.57963","42.57963","4.699359","5.15",
"03.01.2002 10:00:00","0","0.6743445","-22.18287","33.82617","-0.5581756","25.66252","13.13726","2.795162","1.83587","6.096123","22.58945","0","21","19.9603","20.48015","2.795163","13.13726","20.63178","30.19119","30.19119","4.699359","6.675",
"03.01.2002 11:00:00","0","0.6238204","-17.61622","33.35571","-0.5433914","18.36497","13.13726","2.795162","1.83587","7.038141","16.17706","-0.4790227","21","20.12722","20.56361","2.795163","13.13726","20.63178","21.60585","21.60585","4.699359","8.5625",
"03.01.2002 12:00:00","-0.166157","0.6226566","-14.27089","32.39791","-0.5340616","13.08286","13.13726","5.590324","2.749614","7.547058","10.74216","-1.188354","21.04884","20.22875","20.63879","5.590323","13.13726","25.77662","15.39161","15.39161","7.049037","10.075",
"03.01.2002 13:00:00","-0.250404","0.6313821","-12.01815","31.78924","-0.5260619","10.80979","13.13726","5.590324","3.659312","14.57228","7.998742","-1.441184","21.07818","20.29929","20.68874","5.590323","13.13726","28.1263","12.7174","12.7174","9.398718","11.1625",
"03.01.2002 14:00:00","-0.473678","0.5682553","-10.62106","31.36711","-0.4900147","8.066137","13.13726","2.795162","2.735764","9.145116","6.329223","-1.248426","21.15468","20.5938","20.87424","2.795163","13.13726","22.98146","9.489572","9.489572","7.049037","11.875",
"03.01.2002 15:00:00","-0.74823","0.5216699","-10.17247","31.04404","-0.4532479","5.414023","13.13726","2.795162","1.814039","8.309646","4.782639","-1.322215","21.27108","20.82973","21.0504","2.795163","13.13726","20.63178","6.369439","6.369439","4.699359","12.1625",
"03.01.2002 16:00:00","-0.771194","0.535331","-10.81008","30.52191","-0.4587983","8.209968","13.13726","2.795162","1.809725","5.281404","7.230286","-1.028743","21.25967","20.74307","21.00137","2.795163","13.13726","20.63178","9.658786","9.658786","4.699359","11.8875",
"03.01.2002 17:00:00","-0.504356","0.6010869","-12.56998","29.71418","-0.497103","10.07432","13.13726","5.590324","2.731214","0.4787256","7.954451","-1.159447","21.15288","20.56962","20.86125","5.590323","13.13726","25.77662","11.85214","11.85214","7.049037","10.95",
"03.01.2002 18:00:00","-0.341318","0.6652564","-14.33833","29.15454","-0.5131488","12.45321","13.13726","5.590324","3.65113","0","9.329608","-1.60627","21.09889","20.52103","20.80996","5.590323","13.13726","28.1263","14.65083","14.65083","9.398718","10.0625",
"03.01.2002 19:00:00","-0.618043","0.6830038","-15.71171","28.87107","-0.5086839","10.23662","26.27452","5.590324","3.645665","0","8.305226","-3.10443","21.17227","20.54499","20.85863","5.590323","26.27452","41.26357","12.04309","12.04309","9.398718","9.425",
"03.01.2002 20:00:00","-0.650021","0.7038941","-17.28185","28.90954","-0.5013503","11.82678","26.27452","5.590324","3.6394","0","9.456734","-2.949642","21.1743","20.57155","20.87293","5.590323","26.27452","41.26357","13.91386","13.91386","9.398718","8.7625",
"03.01.2002 21:00:00","-0.449069","0.7223865","-18.89834","28.74395","-0.5071214","15.06455","26.27452","2.795162","3.647644","0","11.47391","-2.00369","21.11664","20.58182","20.84923","2.795163","26.27452","38.46841","17.72299","17.72299","9.398718","8.0625",
"03.01.2002 22:00:00","-0.300511","0.7810888","-20.55566","28.77475","-0.5131933","17.41385","26.27452","2.795162","4.570679","0","12.59865","-2.53092","21.07575","20.58772","20.83173","2.795163","26.27452","40.81808","20.48688","20.48688","11.7484","7.3625",
"03.01.2002 23:00:00","-0.001155","0.7986873","-22.27477","28.94514","-0.5338398","30.00067","0","2.795162","4.585976","0","22.48968","-0.1657037","21.00029","20.46453","20.73241","2.795163","0","14.54356","35.29491","35.29491","11.7484","6.6625",
"04.01.2002","-2.246442","0.7791653","-19.0601","32.13584","-0.7039331","5.655073","0","0.5590324","4.89542","0","4.235142","-5.691206","19.23844","20.23992","19.73918","0.559032","0","12.30743","6.653027","6.653027","11.7484","5.9625",
"04.01.2002 01:00:00","-1.482825","0.779464","-19.74864","32.65269","-0.8777909","10.36939","0","0.5590324","5.087381","0","8.076159","-4.890081","18.55057","19.97366","19.26212","0.559032","0","12.30743","12.19928","12.19928","11.7484","5.1375",
"04.01.2002 02:00:00","-1.237265","0.8030238","-22.11857","31.489","-0.9274788","13.41457","0","0.5590324","5.118099","0","10.93955","-5.170192","18.39292","19.75753","19.07522","0.559032","0","12.30743","15.78185","15.78185","11.7484","4.1125",
"04.01.2002 03:00:00","-0.899833","0.8251929","-24.57676","30.15564","-0.979681","16.64966","0","0.5590324","5.153687","0","13.69874","-5.153175","18.21937","19.54694","18.88315","0.559032","0","12.30743","19.58783","19.58783","11.7484","3.075",
"04.01.2002 04:00:00","-0.588967","0.8410206","-26.46019","28.69999","-1.021633","20.22096","0","0.5590324","5.174365","0","15.87104","-4.105327","18.13202","19.34721","18.73962","0.559032","0","12.30743","23.78936","23.78936","11.7484","2.325",
"04.01.2002 05:00:00","-0.325715","0.8531595","-28.00125","27.85579","-1.053755","23.38122","0","0.5590324","5.186066","0","17.76864","-3.130378","18.07178","19.1621","18.61694","0.559032","0","12.30743","27.50731","27.50731","11.7484","1.725",
"04.01.2002 06:00:00","0.10302","0.9371336","-38.02672","23.14902","-0.8043478","76.21539","0","0.5590324","4.740555","0","64.1149","-0.2918089","20.90796","19.15923","20.0336","0.559032","0","12.30743","89.66516","89.66516","11.7484","1.125",
"04.01.2002 07:00:00","-0.000002","0.9141206","-39.97733","22.63169","-0.6863381","52.35623","26.27452","2.795162","3.67174","0","43.65749","0","21","19.34999","20.17499","2.795163","26.27452","38.46841","61.59557","61.59557","9.398718","0.65",
"04.01.2002 08:00:00","0","0.882941","-41.29433","21.99261","-0.6854969","54.58562","13.13726","5.590324","2.753804","0","47.93391","0","21","19.39351","20.19675","5.590323","13.13726","25.77662","64.21838","64.21838","7.049037","0.25",
"04.01.2002 09:00:00","0","0.8428332","-41.51359","21.415","-0.6754494","53.61273","13.13726","2.795162","1.83587","4.083787","49.15873","0","21","19.52826","20.26413","2.795163","13.13726","20.63178","63.0738","63.0738","4.699359","0.1625",
"04.01.2002 10:00:00","0","0.8144698","-37.99517","21.31842","-0.6326891","42.71107","13.13726","2.795162","1.83587","6.791762","38.47649","0","21","19.96236","20.48118","2.795163","13.13726","20.63178","50.24831","50.24831","4.699359","1.2",
"04.01.2002 11:00:00","-0.00093","0.7726503","-32.93718","21.82742","-0.6094021","33.92952","13.13726","2.795162","1.83587","7.822427","30.982","-0.9459788","21.0002","20.16679","20.58349","2.795163","13.13726","20.63178","39.91709","39.91709","4.699359","2.8",
"04.01.2002 12:00:00","-0.186366","0.7766303","-28.65279","22.4467","-0.5955853","28.74569","13.13726","5.590324","2.750322","7.833116","25.16795","-1.802331","21.0416","20.23254","20.63707","5.590323","13.13726","25.77662","33.81845","33.81845","7.049037","4.275",
"04.01.2002 13:00:00","-0.290186","0.7900908","-25.66515","23.04728","-0.5834258","26.42361","13.13726","5.590324","3.661148","11.63249","21.96321","-2.259583","21.06732","20.27499","20.67116","5.590323","13.13726","28.1263","31.0866","31.0866","9.398718","5.3625",
"04.01.2002 14:00:00","-0.604793","0.7346674","-24.11659","23.53099","-0.5378041","22.56825","13.13726","2.795162","2.73732","9.513921","19.34749","-1.656553","21.14327","20.60891","20.87609","2.795163","13.13726","22.98146","26.55088","26.55088","7.049037","5.95",
"04.01.2002 15:00:00","-1.118059","0.6955829","-24.0344","23.71807","-0.4882094","18.09837","13.13726","2.795162","1.814348","9.382599","15.96416","-1.123927","21.26314","20.92826","21.0957","2.795163","13.13726","20.63178","21.29219","21.29219","4.699359","6.0375",
"04.01.2002 16:00:00","-0.974504","0.7100357","-25.37192","23.6375","-0.5027677","23.76384","13.13726","2.795162","1.812397","6.686067","21.56252","-1.149597","21.2244","20.76418","20.99429","2.795163","13.13726","20.63178","27.95746","27.95746","4.699359","5.5625",
"04.01.2002 17:00:00","-0.27332","0.7765435","-28.23777","23.52736","-0.552103","28.06094","13.13726","5.590324","2.741896","0.8711998","24.53048","-1.786903","21.06088","20.50225","20.78156","5.590323","13.13726","25.77662","33.01287","33.01287","7.049037","4.4875",
"04.01.2002 18:00:00","-0.013929","0.8335916","-30.20312","23.31739","-0.5728436","31.60271","13.13726","5.590324","3.669475","0","26.23586","-2.015428","21.00303","20.41294","20.70798","5.590323","13.13726","28.1263","37.17966","37.17966","9.398718","3.75",
"04.01.2002 19:00:00","-0.219926","0.8437085","-31.46487","23.82118","-0.5688809","28.82545","26.27452","5.590324","3.665523","0","23.76951","-2.547599","21.04698","20.40614","20.72656","5.590323","26.27452","41.26357","33.9123","33.9123","9.398718","3.2875",
"04.01.2002 20:00:00","-0.144348","0.8583195","-33.03169","24.82274","-0.5631787","30.42821","26.27452","5.590324","3.665136","0","25.23048","-2.612303","21.03026","20.40119","20.71572","5.590323","26.27452","41.26357","35.79789","35.79789","9.398718","2.7875",
"04.01.2002 21:00:00","-0.000359","0.8698215","-34.36713","25.32622","-0.5649325","33.95236","26.27452","2.795162","3.670748","0","28.02698","-2.059508","21.00007","20.38865","20.69436","2.795163","26.27452","38.46841","39.94396","39.94396","9.398718","2.35",
"04.01.2002 22:00:00","0","0.9237541","-35.8452","25.65273","-0.5644259","37.26504","26.27452","2.795162","4.589674","0","29.07336","-2.035577","21","20.37922","20.68961","2.795163","26.27452","40.81808","43.84122","43.84122","11.7484","1.8875",
"04.01.2002 23:00:00","0","0.9362057","-37.28033","25.56367","-0.5776432","50.6867","0","2.795162","4.589674","0","40.23052","0","21","20.249","20.6245","2.795163","0","14.54356","59.63141","59.63141","11.7484","1.45",
"05.01.2002","-2.266329","0.8984326","-31.59756","29.07642","-0.7861817","17.49836","0","0.5590324","4.960817","0","14.84243","-6.872985","18.82232","19.99837","19.41034","0.559032","0","12.30743","20.5863","20.5863","11.7484","0.9875",
"05.01.2002 01:00:00","-0.931161","0.8838621","-30.82287","29.74653","-0.9704463","21.87894","0","0.5590324","5.160974","0","18.055","-5.484043","18.19636","19.6982","18.94728","0.559032","0","12.30743","25.73993","25.73993","11.7484","0.8",
"05.01.2002 02:00:00","-0.628711","0.885527","-30.99514","28.30523","-1.010749","24.1003","0","0.5590324","5.174313","0","19.01665","-4.219289","18.13237","19.4698","18.80109","0.559032","0","12.30743","28.3533","28.3533","11.7484","0.7375",
"05.01.2002 03:00:00","-0.359797","0.8828914","-30.92926","27.11526","-1.045982","25.64159","0","0.5590324","5.185526","0","19.67005","-3.320071","18.07617","19.26591","18.67104","0.559032","0","12.30743","30.16658","30.16658","11.7484","0.7",
"05.01.2002 04:00:00","-0.118804","0.8809","-30.82477","26.60882","-1.074838","26.92932","0","0.5590324","5.195295","0","20.76503","-3.098436","18.02527","19.07983","18.55255","0.559032","0","12.30743","31.68155","31.68155","11.7484","0.7",
"05.01.2002 05:00:00","-0.000138","0.8801157","-30.77375","26.2538","-1.098924","28.57012","0","0.5590324","5.201986","0","21.96678","-2.644671","18.00003","18.90714","18.45358","0.559032","0","12.30743","33.6119","33.6119","11.7484","0.7",
"05.01.2002 06:00:00","0.126809","0.9477873","-39.09326","22.10089","-0.8371743","80.30185","0","0.5590324","4.742884","0","67.65079","-3.123765E-02","20.90178","18.9297","19.91574","0.559032","0","12.30743","94.47277","94.47277","11.7484","0.7",
"05.01.2002 07:00:00","-0.000003","0.9134934","-39.52498","22.62967","-0.7083905","54.6879","26.27452","2.795162","3.67174","0","46.00429","0","21","19.14777","20.07388","2.795163","26.27452","38.46841","64.3387","64.3387","9.398718","0.7",
"05.01.2002 08:00:00","0","0.8721965","-39.37659","22.63984","-0.700463","54.8464","13.13726","5.590324","2.753804","0","48.35601","0","21","19.21547","20.10773","5.590323","13.13726","25.77662","64.52518","64.52518","7.049037","0.7625",
"05.01.2002 09:00:00","0","0.8285664","-39.03537","22.26665","-0.6976241","54.5331","13.13726","2.795162","1.83587","0.6352579","50.22771","0","21","19.26193","20.13096","2.795163","13.13726","20.63178","64.15659","64.15659","4.699359","0.8625",
"05.01.2002 10:00:00","0","0.8175906","-37.658","21.9091","-0.6926798","52.06402","13.13726","2.795162","1.83587","3.139658","47.84681","0","21","19.3331","20.16655","2.795163","13.13726","20.63178","61.25179","61.25179","4.699359","1.275",
"05.01.2002 11:00:00","0","0.8015547","-35.70018","21.71577","-0.6851194","48.72906","13.13726","2.795162","1.83587","5.466153","44.63962","0","21","19.42157","20.21078","2.795163","13.13726","20.63178","57.3283","57.3283","4.699359","1.875",
"05.01.2002 12:00:00","0","0.8286992","-34.0014","21.83984","-0.674639","44.63526","13.13726","5.590324","2.753804","7.056278","38.67281","0","21","19.52242","20.26121","5.590323","13.13726","25.77662","52.51208","52.51208","7.049037","2.4125",
"05.01.2002 13:00:00","0","0.8618702","-32.91655","22.05516","-0.6637458","43.49503","13.13726","5.590324","3.671739","7.49791","35.70836","0","21","19.61486","20.30743","5.590323","13.13726","28.1263","51.17063","51.17063","9.398718","2.7875",
