"Date/Time","Internal Natural vent.","Mech Vent + Nat Vent + Infiltration","External Infiltration","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Miscellaneous","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","ac/h","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","°C",
"01.01.2002 20:00:00","-3.148764","0.6716185","-20.60255","30.01428","-0.3334773","10.11459","40.34365","8.583756","5.4305","0","7.180092","-4.254837","21.728","21.43333","21.58066","8.583756","40.34365","63.35883","11.89951","11.89951","14.43142","10.8125",
"01.01.2002 21:00:00","-2.904734","0.6789494","-21.50853","30.28119","-0.3356006","12.71003","40.34365","4.291878","5.444225","0","9.257863","-3.889924","21.65983","21.45722","21.55853","4.291878","40.34365","59.06694","14.95298","14.95298","14.43142","10.5125",
"01.01.2002 22:00:00","-2.747309","0.7289135","-22.48735","30.37858","-0.3404916","14.05474","40.34365","4.291878","6.826746","0","9.617682","-4.949583","21.61542","21.47443","21.54493","4.291878","40.34365","62.6748","16.53498","16.53498","18.03927","10.2125",
"01.01.2002 23:00:00","-0.871884","0.7282497","-23.08761","30.53827","-0.3911971","23.54695","0","4.291878","6.943267","0","18.99334","-4.720914","21.18755","21.35735","21.27245","4.291878","0","22.33115","27.70229","27.70229","18.03927","9.9125",
"02.01.2002","-3.719637","0.7093928","-19.11917","31.68542","-0.531047","0.068229","0","0.8583756","7.306381","0","0","-8.509631","20.03325","21.15733","20.59529","0.858376","0","18.89765","0.080269","0.080269","18.03927","9.6125",
"02.01.2002 01:00:00","-4.345911","0.7026702","-18.30842","31.83042","-0.6659757","2.107045","0","0.8583756","7.529779","0","0.459618","-6.796253","19.44871","20.93015","20.18943","0.858376","0","18.89765","2.478876","2.478876","18.03927","9.1875",
"02.01.2002 02:00:00","-4.173289","0.7126442","-19.55993","31.33259","-0.709355","3.960791","0","0.8583756","7.578195","0","2.047753","-6.821718","19.30594","20.74514","20.02554","0.858376","0","18.89765","4.659754","4.659754","18.03927","8.6875",
"02.01.2002 03:00:00","-3.984481","0.7215536","-20.7965","30.95931","-0.7494796","5.822263","0","0.8583756","7.626507","0","3.806493","-7.004423","19.15471","20.57118","19.86295","0.858376","0","18.89765","6.849721","6.849721","18.03927","8.1875",
"02.01.2002 04:00:00","-3.759634","0.726692","-21.66201","30.95864","-0.7856781","7.292815","0","0.8583756","7.67143","0","5.19981","-7.120501","19.01566","20.40485","19.71025","0.858376","0","18.89765","8.579782","8.579782","18.03927","7.8125",
"02.01.2002 05:00:00","-3.530301","0.7302096","-22.32815","31.18333","-0.8182069","8.529234","0","0.8583756","7.711172","0","6.373948","-7.200982","18.88889","20.24485","19.56687","0.858376","0","18.89765","10.03439","10.03439","18.03927","7.5125",
"02.01.2002 06:00:00","-0.141982","0.7921034","-32.09397","27.6096","-0.636736","63.24755","0","0.8583756","7.217793","0","51.5685","-1.34463","20.99279","20.20579","20.59929","0.858376","0","18.89765","74.40887","74.40887","18.03927","7.2125",
"02.01.2002 07:00:00","-0.30202","0.7629204","-33.37909","27.72705","-0.5485238","31.69534","40.34365","4.291878","5.620804","0","27.08328","-4.676938","21.09407","20.3313","20.71268","4.291878","40.34365","59.06694","37.28864","37.28864","14.43142","6.975",
"02.01.2002 08:00:00","-0.17941","0.7288823","-34.25898","27.63156","-0.5446908","34.1682","20.17183","8.583756","4.211407","0","30.50203","-3.382053","21.06142","20.3462","20.70381","8.583756","20.17183","39.57915","40.19788","40.19788","10.82356","6.775",
"02.01.2002 09:00:00","-0.059502","0.688864","-34.50594","27.05727","-0.5539335","36.11872","20.17183","4.291878","2.814476","1.285251","32.81322","-1.404366","21.02635","20.34492","20.68564","4.291878","20.17183","31.67941","42.49261","42.49261","7.215708","6.7",
"02.01.2002 10:00:00","-0.05723","0.6805237","-33.57787","26.43586","-0.5552077","34.59333","20.17183","4.291878","2.815625","6.920637","31.37551","-1.431841","21.02568","20.38515","20.70541","4.291878","20.17183","31.67941","40.69803","40.69803","7.215708","6.8875",
"02.01.2002 11:00:00","-0.075857","0.668116","-32.02932","26.59126","-0.5469138","31.9202","20.17183","4.291878","2.814511","12.22506","29.19468","-1.809075","21.03467","20.45653","20.7456","4.291878","20.17183","31.67941","37.55317","37.55317","7.215708","7.25",
"02.01.2002 12:00:00","-0.3225","0.7023986","-30.9987","27.17519","-0.5308023","28.74662","20.17183","8.583756","4.2135","13.53965","25.42084","-3.369333","21.09056","20.53444","20.8125","8.583756","20.17183","39.57915","33.81955","33.81955","10.82356","7.525",
"02.01.2002 13:00:00","-0.383421","0.7444146","-30.84941","28.07739","-0.516907","28.97339","20.17183","8.583756","5.610197","10.52165","24.56519","-4.472645","21.09606","20.58223","20.83914","8.583756","20.17183","43.187","34.08635","34.08635","14.43142","7.6",
"02.01.2002 14:00:00","-0.195445","0.7042739","-30.92007","28.47295","-0.5149035","30.0072","20.17183","4.291878","4.21443","9.597285","26.70187","-3.335091","21.05507","20.61119","20.83313","4.291878","20.17183","35.28727","35.30259","35.30259","10.82356","7.6",
"02.01.2002 15:00:00","-0.269397","0.6623088","-31.04357","28.46728","-0.5139326","29.48859","20.17183","4.291878","2.810214","7.974292","27.27344","-2.239484","21.07243","20.62424","20.84834","4.291878","20.17183","31.67941","34.69246","34.69246","7.215708","7.5375",
"02.01.2002 16:00:00","-0.267739","0.664634","-31.40908","28.78654","-0.5121008","29.96027","20.17183","4.291878","2.808584","4.31998","27.72808","-2.255699","21.07176","20.6143","20.84303","4.291878","20.17183","31.67941","35.24737","35.24737","7.215708","7.4375",
"02.01.2002 17:00:00","-0.384359","0.7134453","-32.34824","29.26519","-0.5103953","30.01902","20.17183","8.583756","4.21007","0.5004452","26.61533","-3.452486","21.09806","20.58721","20.84263","8.583756","20.17183","39.57915","35.3165","35.3165","10.82356","7.2125",
"02.01.2002 18:00:00","-0.19239","0.7623245","-33.63262","30.26793","-0.5097774","32.11982","20.17183","8.583756","5.61716","0","27.4562","-4.697776","21.06073","20.5653","20.81302","8.583756","20.17183","43.187","37.78802","37.78802","14.43142","6.85",
"02.01.2002 19:00:00","-0.797851","0.7790673","-35.71598","31.4264","-0.4941505","30.83916","40.34365","8.583756","5.598665","0","26.02555","-4.932518","21.18132","20.55717","20.86924","8.583756","40.34365","63.35883","36.28137","36.28137","14.43142","6.3875",
"02.01.2002 20:00:00","-1.007764","0.7895051","-36.79513","31.88959","-0.4772199","31.65181","40.34365","8.583756","5.581467","0","26.78017","-5.017513","21.21383","20.60274","20.90829","8.583756","40.34365","63.35883","37.23742","37.23742","14.43142","6.2",
"02.01.2002 21:00:00","-0.89959","0.7909189","-37.35855","32.15249","-0.4698766","33.3877","40.34365","4.291878","5.580595","0","28.44829","-5.064192","21.18995","20.664","20.92697","4.291878","40.34365","59.06694","39.27964","39.27964","14.43142","6.0125",
"02.01.2002 22:00:00","-0.653499","0.8361837","-38.35782","33.64428","-0.4674357","35.17082","40.34365","4.291878","6.99416","0","28.86739","-6.417287","21.14443","20.68583","20.91512","4.291878","40.34365","62.6748","41.37743","41.37743","18.03927","5.7125",
"02.01.2002 23:00:00","-0.018802","0.8436536","-39.59476","35.08194","-0.4841161","51.5044","0","4.291878","7.035667","0","39.73298","-1.078135","21.00431","20.57983","20.79207","4.291878","0","22.33115","60.59341","60.59341","18.03927","5.4125",
"03.01.2002","-4.286423","0.8119745","-32.32415","39.57926","-0.6543192","11.17517","0","0.8583756","7.522938","0","8.612473","-9.059148","19.22296","20.36966","19.79631","0.858376","0","18.89765","13.14727","13.14727","18.03927","5.1125",
"03.01.2002 01:00:00","-3.08525","0.7951379","-31.07907","40.98446","-0.8140428","16.39921","0","0.8583756","7.793502","0","11.80458","-6.6874","18.62413","20.12458","19.37436","0.858376","0","18.89765","19.29318","19.29318","18.03927","4.9375",
"03.01.2002 02:00:00","-2.768378","0.7941209","-31.12777","40.94619","-0.8438762","18.33099","0","0.8583756","7.814906","0","13.0028","-5.936376","18.5662","19.93676","19.25148","0.858376","0","18.89765","21.56586","21.56586","18.03927","4.9",
"03.01.2002 03:00:00","-2.417313","0.7937862","-31.27231","40.96471","-0.8704732","20.23618","0","0.8583756","7.835821","0","14.81427","-5.837966","18.49918","19.76602","19.1326","0.858376","0","18.89765","23.80727","23.80727","18.03927","4.8375",
"03.01.2002 04:00:00","-2.085356","0.7927211","-31.31841","40.96493","-0.8953541","21.79922","0","0.8583756","7.855392","0","16.3622","-5.800866","18.43575","19.60765","19.0217","0.858376","0","18.89765","25.64614","25.64614","18.03927","4.8",
"03.01.2002 05:00:00","-1.772159","0.7905791","-31.21812","41.0165","-0.9183581","23.01969","0","0.8583756","7.87349","0","17.58278","-5.751681","18.37638","19.45992","18.91815","0.858376","0","18.89765","27.08198","27.08198","18.03927","4.8",
"03.01.2002 06:00:00","-0.111487","0.856401","-41.81781","34.94359","-0.6852806","79.4029","0","0.8583756","7.252182","0","66.30273","-2.312122","20.98179","19.46376","20.22277","0.858376","0","18.89765","93.41518","93.41518","18.03927","4.8625",
"03.01.2002 07:00:00","0","0.8165842","-41.92199","35.0102","-0.5844883","51.28168","40.34365","4.291878","5.637831","0","41.81963","-1.149244","21","19.63924","20.31962","4.291878","40.34365","59.06694","60.33139","60.33139","14.43142","4.9",
"03.01.2002 08:00:00","0","0.7760217","-41.98061","34.76539","-0.5803602","53.26561","20.17183","8.583756","4.228374","0","45.31004","0","21","19.68832","20.34416","8.583756","20.17183","39.57915","62.66543","62.66543","10.82356","4.9",
"03.01.2002 09:00:00","0","0.72755","-40.88537","34.22981","-0.5695298","50.93455","20.17183","4.291878","2.818916","6.465433","45.84871","-0.1347636","21","19.82262","20.41131","4.291878","20.17183","31.67941","59.92299","59.92299","7.215708","5.15",
"03.01.2002 10:00:00","-0.095415","0.6844319","-34.53329","33.70851","-0.5229906","32.55567","20.17183","4.291878","2.816998","11.7143","29.64136","-1.817371","21.03416","20.28975","20.66195","4.291878","20.17183","31.67941","38.30079","38.30079","7.215708","6.675",
"03.01.2002 11:00:00","-0.868566","0.6375808","-27.64517","32.88861","-0.4746203","20.96733","20.17183","4.291878","2.797085","15.46265","18.92058","-2.11729","21.2043","20.61288","20.90859","4.291878","20.17183","31.67941","24.66745","24.66745","7.215708","8.5625",
"03.01.2002 12:00:00","-1.64188","0.6399242","-22.58782","31.70164","-0.4337758","13.52444","20.17183","8.583756","4.157381","15.85411","10.82865","-2.886621","21.37623","20.84253","21.10938","8.583756","20.17183","39.57915","15.91111","15.91111","10.82356","10.075",
"03.01.2002 13:00:00","-1.787487","0.6486511","-19.06091","31.0621","-0.4161869","10.77987","20.17183","8.583756","5.523628","15.63939","7.54248","-3.517909","21.41899","20.97063","21.19481","8.583756","20.17183","43.187","12.6822","12.6822","14.43142","11.1625",
"03.01.2002 14:00:00","-1.987757","0.5852839","-16.87419","30.66319","-0.3930465","8.850832","20.17183","4.291878","4.129641","13.87919","6.597836","-2.492094","21.47996","21.14434","21.31215","4.291878","20.17183","35.28727","10.41274","10.41274","10.82356","11.875",
"03.01.2002 15:00:00","-2.080757","0.5359996","-16.05659","30.51571","-0.3856274","8.890575","20.17183","4.291878","2.74791","12.28528","7.436318","-1.622069","21.50488","21.18012","21.3425","4.291878","20.17183","31.67941","10.4595","10.4595","7.215708","12.1625",
"03.01.2002 16:00:00","-1.874416","0.5465886","-16.94558","30.11867","-0.4008693","12.00818","20.17183","4.291878","2.75367","9.184767","10.51065","-1.645246","21.43816","21.10136","21.26976","4.291878","20.17183","31.67941","14.12726","14.12726","7.215708","11.8875",
"03.01.2002 17:00:00","-1.673636","0.6140148","-19.75438","29.2633","-0.4307163","15.3664","20.17183","8.583756","4.148276","1.542479","12.88908","-2.66807","21.37545","20.96314","21.1693","8.583756","20.17183","39.57915","18.07812","18.07812","10.82356","10.95",
"03.01.2002 18:00:00","-1.442424","0.6791102","-22.53962","28.70791","-0.4459226","18.91662","20.17183","8.583756","5.544844","0","15.32024","-3.809954","21.31651","20.91831","21.11741","8.583756","20.17183","43.187","22.25485","22.25485","14.43142","10.0625",
"03.01.2002 19:00:00","-2.052727","0.6992368","-24.7871","28.29913","-0.4363968","17.12726","40.34365","8.583756","5.525099","0","13.31963","-4.108811","21.45268","20.94673","21.19971","8.583756","40.34365","63.35883","20.14973","20.14973","14.43142","9.425",
"03.01.2002 20:00:00","-2.271964","0.7221918","-27.33177","28.29261","-0.4226728","19.77592","40.34365","8.583756","5.502007","0","15.75206","-4.344525","21.47967","20.98135","21.23051","8.583756","40.34365","63.35883","23.26578","23.26578","14.43142","8.7625",
"03.01.2002 21:00:00","-1.946856","0.7403796","-29.84133","28.186","-0.42933","24.17653","40.34365","4.291878","5.519028","0","19.92237","-4.522085","21.39944","20.99836","21.1989","4.291878","40.34365","59.06694","28.44297","28.44297","14.43142","8.0625",
"03.01.2002 22:00:00","-1.666775","0.7988139","-32.40493","28.24942","-0.4379653","27.53362","40.34365","4.291878","6.925292","0","21.92753","-5.888699","21.33667","21.00875","21.17271","4.291878","40.34365","62.6748","32.3925","32.3925","18.03927","7.3625",
"03.01.2002 23:00:00","-0.182404","0.8097365","-34.71296","28.80113","-0.4788438","41.89357","0","4.291878","7.013731","0","32.87621","-2.802482","21.0343","20.88782","20.96106","4.291878","0","22.33115","49.28656","49.28656","18.03927","6.6625",
"04.01.2002","-4.533158","0.7929533","-29.71643","31.68917","-0.6455833","8.202518","0","0.8583756","7.467963","0","6.289716","-9.156359","19.42044","20.66521","20.04282","0.858376","0","18.89765","9.650022","9.650022","18.03927","5.9625",
"04.01.2002 01:00:00","-3.920231","0.7956594","-30.82776","32.13883","-0.806205","13.91816","0","0.8583756","7.739711","0","10.80074","-8.099111","18.77638","20.40504","19.59071","0.858376","0","18.89765","16.3743","16.3743","18.03927","5.1375",
"04.01.2002 02:00:00","-3.528061","0.821233","-34.73016","30.91176","-0.8516909","20.56828","0","0.8583756","7.778874","0","15.07269","-6.473375","18.67342","20.19092","19.43217","0.858376","0","18.89765","24.19797","24.19797","18.03927","4.1125",
"04.01.2002 03:00:00","-3.08332","0.8470145","-38.88922","29.47392","-0.8933158","27.23668","0","0.8583756","7.811421","0","21.11239","-6.60498","18.56958","19.98899","19.27929","0.858376","0","18.89765","32.04316","32.04316","18.03927","3.075",
"04.01.2002 04:00:00","-2.601222","0.8636927","-41.90689","28.05977","-0.93324","32.36074","0","0.8583756","7.841557","0","25.92943","-6.831864","18.47414","19.79839","19.13626","0.858376","0","18.89765","38.07145","38.07145","18.03927","2.325",
"04.01.2002 05:00:00","-2.125894","0.8758581","-44.32256","27.26131","-0.968213","36.62139","0","0.8583756","7.868122","0","29.94159","-7.004481","18.38735","19.61805","19.0027","0.858376","0","18.89765","43.08399","43.08399","18.03927","1.725",
"04.01.2002 06:00:00","-0.142505","0.9551983","-59.62053","22.95912","-0.7436034","99.26294","0","0.8583756","7.252311","0","83.29968","-2.524096","20.97454","19.58949","20.28201","0.858376","0","18.89765","116.7799","116.7799","18.03927","1.125",
