"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Interior Windows","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"17.01.2002 21:00:00","-4.052151","0","0.2829325","-63.16949","0","21.6163","-1.420813","30.80446","0","7.473166","0","0","0","30.80765","0","17.60975","18.32256","17.96615","7.473166","0","7.473166","36.24054","36.24054","0","0","1.4125",
"17.01.2002 22:00:00","-2.251801","0","0.282126","-64.132","0","21.30623","-1.498314","39.1011","0","7.473166","0","0","0","39.1011","0","17.38674","18.06553","17.72613","7.473166","0","7.473166","46.00129","46.00129","0","0","1.1125",
"17.01.2002 23:00:00","-1.467243","0","0.2834486","-65.6254","0","21.07649","-1.531024","44.48647","0","7.473166","0","0","0","44.48654","0","17.29446","17.90927","17.60187","7.473166","0","7.473166","52.33703","52.33703","0","0","0.8125",
"18.01.2002","-1.214775","0","0.285396","-67.28437","0","21.05663","-1.550907","49.77052","0","7.473166","0","0","0","49.77052","0","17.25068","17.79461","17.52265","7.473166","0","7.473166","58.55356","58.55356","0","0","0.5125",
"18.01.2002 01:00:00","-1.085284","0","0.2876935","-69.04604","0","21.10752","-1.565296","54.41326","0","7.473166","0","0","0","54.41327","0","17.21987","17.70037","17.46012","7.473166","0","7.473166","64.0156","64.0156","0","0","0.2125",
"18.01.2002 02:00:00","-0.967943","0","0.2902326","-70.88775","0","21.3093","-1.577363","58.71177","0","7.473166","0","0","0","58.71177","0","17.19199","17.61626","17.40413","7.473166","0","7.473166","69.07267","69.07267","0","0","-0.0875",
"18.01.2002 03:00:00","-0.856875","0","0.292489","-72.6818","0","21.64276","-1.587728","62.62777","0","7.473166","0","0","0","62.62777","0","17.16619","17.54053","17.35336","7.473166","0","7.473166","73.67973","73.67973","0","0","-0.3875",
"18.01.2002 04:00:00","-0.7604","0","0.2928656","-73.49926","0","22.25705","-1.595174","65.25471","0","7.473166","0","0","0","65.25472","0","17.14465","17.47518","17.30992","7.473166","0","7.473166","76.77026","76.77026","0","0","-0.5625",
"18.01.2002 05:00:00","-0.674325","0","0.2940805","-74.48051","0","22.9822","-1.601048","67.92483","0","7.473166","0","0","0","67.92483","0","17.12528","17.41221","17.26875","7.473166","0","7.473166","79.91156","79.91156","0","0","-0.725",
"18.01.2002 06:00:00","0.228427","0","0.3255215","-99.56968","0","18.70043","-1.217502","320.5262","0","7.473166","0","0","0","305.3369","0","20.80202","17.70839","19.25521","7.473166","0","7.473166","377.0897","377.0897","0","0","-0.8625",
"18.01.2002 07:00:00","0.000238","0","0.3352991","-103.7213","0","18.95525","-1.0294","239.2967","0","7.473166","0","0","0","239.2612","0","20.99998","18.03421","19.5171","7.473166","0","7.473166","281.5255","281.5255","0","0","-0.9625",
"18.01.2002 08:00:00","0","0","0.5023799","-117.3474","0","19.47954","-0.9805529","188.3669","169.7476","14.94633","12.44699","0","0","149.2018","0","21","18.45652","19.72826","14.94633","169.7476","203.9442","221.6081","221.6081","0","19.25021","-1.125",
"18.01.2002 09:00:00","0","0","0.6291394","-117.6865","0","20.03309","-0.9447939","191.7778","169.7476","29.89266","24.89397","0.371981","11.18273","118.2302","-4.805596","21","18.75491","19.87745","29.89266","169.7476","238.1407","225.621","225.621","0","38.50042","-1.1375",
"18.01.2002 10:00:00","0","0","0.7438481","-109.1954","0","20.5506","-0.8922589","174.7728","169.7476","44.83899","37.34096","1.955361","58.84597","80.76913","-18.36348","21","19.2094","20.1047","44.83899","169.7476","272.3372","205.6151","205.6151","0","57.75063","-0.1625",
"18.01.2002 11:00:00","0","0","0.8551199","-98.31469","0","21.10316","-0.8472415","153.8165","169.7476","59.78532","49.78795","2.435577","71.4937","49.02323","-35.74697","21","19.59039","20.29519","59.78532","169.7476","306.5338","180.9606","180.9606","0","77.00083","1.15",
"18.01.2002 12:00:00","0","0","0.8405327","-87.94938","0","21.34789","-0.8148355","122.0043","169.7476","59.78532","49.78795","2.805778","80.77748","33.96324","-43.12988","21","19.86906","20.43453","59.78532","169.7476","306.5338","143.5345","143.5345","0","77.00083","2.475",
"18.01.2002 13:00:00","-0.261608","0","0.5742039","-78.65369","0","21.17868","-0.7879965","78.97543","169.7476","29.89266","24.85939","3.208146","91.3648","39.92795","-22.4272","21.05014","20.07979","20.56496","29.89266","169.7476","238.1407","92.91226","92.91226","0","38.50042","3.6875",
"18.01.2002 14:00:00","-0.471059","0","0.6851616","-69.69232","0","21.10093","-0.7558247","65.63525","169.7476","44.83899","37.18537","3.42197","90.82168","20.73388","-41.06033","21.09573","20.31103","20.70338","44.83899","169.7476","272.3372","77.21796","77.21796","0","57.75063","4.9125",
"18.01.2002 15:00:00","-0.555586","0","0.8025051","-64.32462","0","21.1962","-0.7379475","57.71437","169.7476","59.78532","49.51243","2.988631","73.88795","7.742508","-59.14577","21.11817","20.4334","20.77578","59.78532","169.7476","306.5338","67.89925","67.89925","0","77.00083","5.7125",
"18.01.2002 16:00:00","-0.647541","0","0.8010131","-63.18582","0","21.27778","-0.7301928","54.20478","169.7476","59.78532","49.45716","2.453006","53.44545","6.163317","-59.92807","21.1423","20.47137","20.80683","59.78532","169.7476","306.5338","63.77032","63.77032","0","77.00083","5.9",
"18.01.2002 17:00:00","-0.694313","0","0.5601607","-69.09683","0","21.15505","-0.7628502","62.38414","169.7476","29.89266","24.71509","0.408865","10.34271","28.13261","-22.60223","21.14663","20.15823","20.65243","29.89266","169.7476","238.1407","73.39311","73.39311","0","38.50042","5.0875",
"18.01.2002 18:00:00","-0.691587","0","0.4409322","-73.2988","0","20.59495","-0.7865761","66.33893","169.7476","14.94633","12.36529","0","0","47.20425","-10.36342","21.14252","19.98696","20.56474","14.94633","169.7476","203.9442","78.04579","78.04579","0","19.25021","4.475",
"18.01.2002 19:00:00","-0.924913","0","0.2856262","-67.31188","0","19.95052","-0.7875809","50.20598","169.7476","7.473166","0","0","0","50.20598","0","21.20868","19.94804","20.57836","7.473166","169.7476","177.2208","59.06586","59.06586","0","0","4.275",
"18.01.2002 20:00:00","-6.012579","0","0.2752559","-55.80791","0","21.92857","-1.012375","0","0","7.473166","0","0","0","0","0","19.27236","19.45463","19.36349","7.473166","0","7.473166","0","0","0","0","4.075",
"18.01.2002 21:00:00","-5.795009","0","0.2633816","-50.05799","0","23.018","-1.271821","8.549205","0","7.473166","0","0","0","8.561604","0","18.08898","18.98019","18.53459","7.473166","0","7.473166","10.05789","10.05789","0","0","3.875",
"18.01.2002 22:00:00","-4.424182","0","0.260998","-50.01979","0","23.06228","-1.3608","14.75775","0","7.473166","0","0","0","14.75775","0","17.80651","18.71466","18.26059","7.473166","0","7.473166","17.36206","17.36206","0","0","3.675",
"18.01.2002 23:00:00","-3.819162","0","0.2617366","-50.98796","0","23.04386","-1.398717","18.80108","0","7.473166","0","0","0","18.80108","0","17.67707","18.54917","18.11312","7.473166","0","7.473166","22.11892","22.11892","0","0","3.4125",
"19.01.2002","-3.395779","0","0.2617914","-51.7809","0","23.27775","-1.424606","21.86963","0","7.473166","0","0","0","21.86965","0","17.58884","18.42677","18.00781","7.473166","0","7.473166","25.72898","25.72898","0","0","3.175",
"19.01.2002 01:00:00","-3.036692","0","0.2650789","-52.92318","0","23.75196","-1.441883","25.42108","0","7.473166","0","0","0","25.42108","0","17.53213","18.32464","17.92839","7.473166","0","7.473166","29.90715","29.90715","0","0","3.0375",
"19.01.2002 02:00:00","-2.710831","0","0.2661465","-53.72897","0","23.98888","-1.456685","28.36274","0","7.473166","0","0","0","28.36274","0","17.48618","18.23575","17.86097","7.473166","0","7.473166","33.36793","33.36793","0","0","2.875",
"19.01.2002 03:00:00","-2.427462","0","0.2642183","-53.83955","0","24.19792","-1.468927","30.22564","0","7.473166","0","0","0","30.22564","0","17.45124","18.1603","17.80577","7.473166","0","7.473166","35.55957","35.55957","0","0","2.7375",
"19.01.2002 04:00:00","-2.179723","0","0.2635584","-53.83043","0","24.5419","-1.479316","31.79926","0","7.473166","0","0","0","31.79926","0","17.41926","18.08968","17.75447","7.473166","0","7.473166","37.4109","37.4109","0","0","2.7",
"19.01.2002 05:00:00","-1.938663","0","0.2646551","-54.2748","0","24.74819","-1.490034","33.77174","0","7.473166","0","0","0","33.77174","0","17.38688","18.01989","17.70339","7.473166","0","7.473166","39.73146","39.73146","0","0","2.6375",
"19.01.2002 06:00:00","0.087343","0","0.2937037","-75.38897","0","20.06055","-1.133935","260.1322","0","7.473166","0","0","0","247.0836","0","20.84276","18.27626","19.55951","7.473166","0","7.473166","306.0379","306.0379","0","0","2.6",
"19.01.2002 07:00:00","0.006884","0","0.300591","-77.96823","0","20.09946","-0.9652646","182.7732","0","7.473166","0","0","0","182.7453","0","20.99953","18.56147","19.7805","7.473166","0","7.473166","215.0273","215.0273","0","0","2.5375",
"19.01.2002 08:00:00","0","0","0.4632775","-87.58651","0","20.86864","-0.9166835","122.3637","169.7476","14.94633","12.44699","0","0","94.36195","-4.77957","21","18.97281","19.98641","14.94633","169.7476","203.9442","143.9572","143.9572","0","19.25021","2.5",
"19.01.2002 09:00:00","0","0","0.5904755","-87.19883","0","22.0529","-0.8812853","121.1179","169.7476","29.89266","24.89397","0.112942","3.271038","70.82079","-14.80997","21","19.23353","20.11677","29.89266","169.7476","238.1407","142.4917","142.4917","0","38.50042","2.625",
"19.01.2002 10:00:00","0","0","0.7162287","-85.76371","0","22.95354","-0.853012","120.952","169.7476","44.83899","37.34096","0.360277","10.43393","49.58624","-24.87085","21","19.43347","20.21674","44.83899","169.7476","272.3372","142.2964","142.2964","0","57.75063","2.8875",
"19.01.2002 11:00:00","0","0","0.8406568","-84.11256","0","23.20041","-0.8315747","121.1597","169.7476","59.78532","49.78795","0.565554","16.37851","34.18228","-39.65714","21","19.61001","20.305","59.78532","169.7476","306.5338","142.5408","142.5408","0","77.00083","3.125",
"19.01.2002 12:00:00","0","0","0.8417664","-83.1132","0","23.44498","-0.8134376","111.6713","169.7476","59.78532","49.78795","0.817854","23.68446","30.77939","-43.91458","21","19.76509","20.38255","59.78532","169.7476","306.5338","131.378","131.378","0","77.00083","3.3875",
"19.01.2002 13:00:00","-0.204552","0","0.5887286","-81.92131","0","23.55426","-0.7934673","84.65036","169.7476","29.89266","24.87454","1.473696","42.02861","45.27842","-22.30395","21.03065","19.91389","20.47227","29.89266","169.7476","238.1407","99.58866","99.58866","0","38.50042","3.625",
"19.01.2002 14:00:00","-0.536656","0","0.6984059","-72.47897","0","23.60104","-0.7353057","65.93706","169.7476","44.83899","37.19395","3.08227","84.64632","22.02001","-42.64028","21.10651","20.36312","20.73481","44.83899","169.7476","272.3372","77.57301","77.57301","0","57.75063","4.825",
"19.01.2002 15:00:00","-0.817358","0","0.8091241","-63.28594","0","24.04893","-0.6949346","49.49813","169.7476","59.78532","49.38287","2.818254","73.27621","6.443852","-63.71313","21.18264","20.6029","20.89277","59.78532","169.7476","306.5338","58.2331","58.2331","0","77.00083","6.125",
"19.01.2002 16:00:00","-0.99642","0","0.8040568","-59.82219","0","24.68304","-0.6771457","41.35817","169.7476","59.78532","49.25538","2.20208","46.63638","4.078136","-65.85338","21.22983","20.65956","20.9447","59.78532","169.7476","306.5338","48.65667","48.65667","0","77.00083","6.6875",
"19.01.2002 17:00:00","-1.226579","0","0.5538393","-61.01401","0","24.63367","-0.6829734","39.72367","169.7476","29.89266","24.57081","1.110496","26.50192","16.69313","-29.18875","21.27944","20.53906","20.90925","29.89266","169.7476","238.1407","46.73373","46.73373","0","38.50042","6.55",
"19.01.2002 18:00:00","-1.248853","0","0.431605","-64.13649","0","24.34083","-0.7079089","46.31764","169.7476","14.94633","12.27878","0","0","30.28268","-11.00073","21.2771","20.31598","20.79654","14.94633","169.7476","203.9442","54.49134","54.49134","0","19.25021","6.025",
"19.01.2002 19:00:00","-1.351127","0","0.2773857","-59.49487","0","23.96363","-0.7117963","34.25147","169.7476","7.473166","0","0","0","34.25147","0","21.32991","20.25702","20.79347","7.473166","169.7476","177.2208","40.29585","40.29585","0","0","5.7375",
"19.01.2002 20:00:00","-5.64677","0","0.2689884","-49.92719","0","26.42149","-0.9142449","0","0","7.473166","0","0","0","0","0","19.60739","19.78305","19.69522","7.473166","0","7.473166","0","0","0","0","5.575",
"19.01.2002 21:00:00","-6.089489","0","0.258571","-44.17046","0","28.32318","-1.157379","1.178642","0","7.473166","0","0","0","1.178708","0","18.42626","19.33335","18.87981","7.473166","0","7.473166","1.386638","1.386638","0","0","5.4375",
"19.01.2002 22:00:00","-5.223126","0","0.2553667","-43.46233","0","28.67941","-1.254353","4.999619","0","7.473166","0","0","0","4.999804","0","18.08842","19.06533","18.57688","7.473166","0","7.473166","5.881905","5.881905","0","0","5.275",
"19.01.2002 23:00:00","-4.705211","0","0.256989","-44.05085","0","28.95849","-1.292125","9.024631","0","7.473166","0","0","0","9.024631","0","17.95855","18.90152","18.43003","7.473166","0","7.473166","10.61721","10.61721","0","0","5.1375",
"20.01.2002","-4.232725","0","0.26179","-45.47078","0","29.29911","-1.317979","11.98153","0","7.473166","0","0","0","11.98153","0","17.8575","18.77885","18.31818","7.473166","0","7.473166","14.09592","14.09592","0","0","4.975",
"20.01.2002 01:00:00","-3.907469","0","0.2584603","-45.70973","0","29.56821","-1.339249","14.43214","0","7.473166","0","0","0","14.43214","0","17.78703","18.67583","18.23143","7.473166","0","7.473166","16.97899","16.97899","0","0","4.7125",
"20.01.2002 02:00:00","-3.707995","0","0.2595298","-47.68581","0","30.37988","-1.363833","19.57488","0","7.473166","0","0","0","19.57488","0","17.69672","18.51285","18.10478","7.473166","0","7.473166","23.02928","23.02928","0","0","4.1625",
"20.01.2002 03:00:00","-3.418843","0","0.2604291","-48.24789","0","31.19725","-1.381196","21.02275","0","7.473166","0","0","0","21.02275","0","17.61811","18.43834","18.02822","7.473166","0","7.473166","24.73265","24.73265","0","0","4.025",
"20.01.2002 04:00:00","-3.401272","0","0.2592659","-48.16545","0","31.59064","-1.385114","21.51655","0","7.473166","0","0","0","21.51655","0","17.60592","18.39975","18.00283","7.473166","0","7.473166","25.31359","25.31359","0","0","3.975",
"20.01.2002 05:00:00","-3.277007","0","0.2559766","-47.96961","0","31.94254","-1.394463","22.85449","0","7.473166","0","0","0","22.8545","0","17.57543","18.33533","17.95538","7.473166","0","7.473166","26.88764","26.88764","0","0","3.8375",
"20.01.2002 06:00:00","-0.056385","0","0.2832384","-67.91168","0","26.25759","-1.054762","232.7713","0","7.473166","0","0","0","221.0382","0","20.8655","18.57185","19.71868","7.473166","0","7.473166","273.8486","273.8486","0","0","3.7375",
"20.01.2002 07:00:00","0.000001","0","0.2902249","-70.75963","0","26.53321","-0.8963388","159.1289","0","7.473166","0","0","0","159.1289","0","21","18.83215","19.91607","7.473166","0","7.473166","187.2104","187.2104","0","0","3.575",
"20.01.2002 08:00:00","-0.042567","0","0.4564878","-81.22872","0","27.5689","-0.8467397","100.9075","169.7476","14.94633","12.44565","0","0","78.87906","-9.271332","21.00572","19.23041","20.11806","14.94633","169.7476","203.9442","118.7147","118.7147","0","19.25021","3.375",
"20.01.2002 09:00:00","-0.028357","0","0.5873592","-82.1835","0","28.55254","-0.8127687","100.7658","169.7476","29.89266","24.88671","0.096739","2.801791","57.32159","-19.18067","21.00383","19.48165","20.24274","29.89266","169.7476","238.1407","118.548","118.548","0","38.50042","3.3625",
"20.01.2002 10:00:00","-0.000327","0","0.7150987","-82.10611","0","29.64819","-0.7866405","103.0856","169.7476","44.83899","37.33892","0.287155","8.316346","41.73615","-32.38066","21.00004","19.66423","20.33214","44.83899","169.7476","272.3372","121.2772","121.2772","0","57.75063","3.4",
"20.01.2002 11:00:00","0","0","0.8421509","-81.71501","0","30.64919","-0.7627063","106.0434","169.7476","59.78532","49.78795","0.486743","14.09621","29.99415","-48.52652","21","19.83089","20.41545","59.78532","169.7476","306.5338","124.757","124.757","0","77.00083","3.4625",
"20.01.2002 12:00:00","0","0","0.8399928","-80.93307","0","31.92969","-0.7404348","99.77116","169.7476","59.78532","49.78795","0.610811","17.68893","27.63394","-52.222","21","19.96252","20.48126","59.78532","169.7476","306.5338","117.3778","117.3778","0","77.00083","3.5",
"20.01.2002 13:00:00","-0.384513","0","0.587443","-81.39999","0","32.37973","-0.7222522","81.19283","169.7476","29.89266","24.83723","0.659974","19.11254","43.91597","-25.15755","21.07131","20.02283","20.54707","29.89266","169.7476","238.1407","95.52098","95.52098","0","38.50042","3.5",
"20.01.2002 14:00:00","-0.277503","0","0.7195829","-82.85482","0","32.62648","-0.7124761","87.82598","169.7476","44.83899","37.23687","0.606724","17.57055","33.70934","-39.72364","21.04257","20.09094","20.56676","44.83899","169.7476","272.3372","103.3247","103.3247","0","57.75063","3.4375",
"20.01.2002 15:00:00","-0.045164","0","0.8491499","-83.90143","0","32.90826","-0.7102168","96.65436","169.7476","59.78532","49.75571","0.469088","13.58493","26.93857","-55.84801","21.00617","20.14922","20.57769","59.78532","169.7476","306.5338","113.711","113.711","0","77.00083","3.3375",
"20.01.2002 16:00:00","-0.001144","0","0.8535753","-85.51597","0","32.7037","-0.7150066","100.7993","169.7476","59.78532","49.78757","0.273622","7.924452","28.50484","-53.92073","21.00015","20.12872","20.56443","59.78532","169.7476","306.5338","118.5875","118.5875","0","77.00083","3.2375",
"20.01.2002 17:00:00","-0.377004","0","0.6047957","-86.86868","0","31.91656","-0.7124044","82.14058","169.7476","29.89266","24.84952","0.083267","2.411608","45.02472","-26.06935","21.05431","20.13717","20.59574","29.89266","169.7476","238.1407","96.63598","96.63598","0","38.50042","3.2625",
"20.01.2002 18:00:00","-0.714344","0","0.4766158","-86.82661","0","30.69293","-0.7118535","74.91767","169.7476","14.94633","12.38513","0","0","55.07192","-11.90907","21.12561","20.12491","20.62526","14.94633","169.7476","203.9442","88.13843","88.13843","0","19.25021","3.2375",
"20.01.2002 19:00:00","-1.114589","0","0.3094419","-77.14207","0","29.58227","-0.7021159","53.09174","169.7476","7.473166","0","0","0","53.09174","0","21.24582","20.13789","20.69185","7.473166","169.7476","177.2208","62.46087","62.46087","0","0","3.2",
"20.01.2002 20:00:00","-8.118451","0","0.2947638","-63.10993","0","32.91602","-0.9283071","2.406886","0","7.473166","0","0","0","2.414796","0","19.27801","19.64115","19.45958","7.473166","0","7.473166","2.831631","2.831631","0","0","3.0125",
"20.01.2002 21:00:00","-7.258405","0","0.2833547","-58.59225","0","34.97005","-1.187578","16.25732","0","7.473166","0","0","0","16.2606","0","18.14468","19.13515","18.63991","7.473166","0","7.473166","19.12625","19.12625","0","0","2.5875",
"20.01.2002 22:00:00","-5.909607","0","0.2877446","-61.96027","0","35.11768","-1.277091","24.91176","0","7.473166","0","0","0","24.91176","0","17.84937","18.8517","18.35053","7.473166","0","7.473166","29.30795","29.30795","0","0","1.9",
"20.01.2002 23:00:00","-5.01662","0","0.2786959","-58.38549","0","34.93399","-1.317517","25.37259","0","7.473166","0","0","0","25.37265","0","17.72507","18.69144","18.20826","7.473166","0","7.473166","29.8501","29.8501","0","0","2.2875",
"21.01.2002","-4.477351","0","0.2696301","-54.64747","0","35.02392","-1.33541","24.35412","0","7.473166","0","0","0","24.35413","0","17.68283","18.59119","18.13701","7.473166","0","7.473166","28.65191","28.65191","0","0","2.7625",
"21.01.2002 01:00:00","-3.83963","0","0.264318","-52.48516","0","35.36111","-1.348356","26.27805","0","0","0","0","0","26.27805","0","17.61379","18.53884","18.07631","0","0","0","30.91535","30.91535","0","0","3.05",
"21.01.2002 02:00:00","-3.513332","0","0.261537","-51.14405","0","35.79973","-1.358619","26.23533","0","0","0","0","0","26.23533","0","17.58192","18.47929","18.03061","0","0","0","30.86511","30.86511","0","0","3.2625",
"21.01.2002 03:00:00","-3.243998","0","0.2619119","-50.62907","0","36.30381","-1.368262","27.11869","0","0","0","0","0","27.11869","0","17.54793","18.40946","17.97869","0","0","0","31.90434","31.90434","0","0","3.425",
"21.01.2002 04:00:00","-2.966261","0","0.2605022","-49.85483","0","36.84256","-1.377684","27.76147","0","0","0","0","0","27.76147","0","17.51462","18.34226","17.92844","0","0","0","32.66055","32.66055","0","0","3.5625",
"21.01.2002 05:00:00","-2.74044","0","0.2617774","-49.97291","0","37.34919","-1.386977","29.09528","0","0","0","0","0","29.09528","0","17.48029","18.27493","17.87761","0","0","0","34.22974","34.22974","0","0","3.6",
"21.01.2002 06:00:00","-2.443943","0","0.2619385","-49.79167","0","37.79829","-1.397407","29.97903","0","0","0","0","0","29.97903","0","17.44067","18.20937","17.82502","0","0","0","35.26945","35.26945","0","0","3.6625",
"21.01.2002 07:00:00","-2.238934","0","0.2610404","-49.23976","0","38.16224","-1.406117","30.73728","0","0","0","0","0","30.73728","0","17.41348","18.14845","17.78097","0","0","0","36.16151","36.16151","0","0","3.7625",
"21.01.2002 08:00:00","-1.942135","0","0.2645352","-49.57403","0","38.50447","-1.416075","31.36742","0","0","0","0","0","31.36742","0","17.3721","18.08794","17.73002","0","0","0","36.90284","36.90284","0","0","3.8625",
"21.01.2002 09:00:00","-1.692347","0","0.2677119","-49.56271","0","38.90218","-1.424737","31.44427","0","0","0","0.1852","5.360186","31.44427","0","17.3318","18.05037","17.69109","0","0","0","36.99326","36.99326","0","0","4.025",
"21.01.2002 10:00:00","-1.612602","0","0.2645235","-47.12637","0","39.3538","-1.421879","27.84788","0","0","0","0.786287","22.75463","27.84788","0","17.32529","18.07568","17.70049","0","0","0","32.7622","32.7622","0","0","4.5375",
"21.01.2002 11:00:00","-1.79149","0","0.2570813","-42.42306","0","39.74512","-1.404468","20.95109","0","0","0","1.378243","39.87138","20.95109","0","17.37118","18.17607","17.77363","0","0","0","24.64833","24.64833","0","0","5.4875",
"21.01.2002 12:00:00","-2.098314","0","0.2501242","-38.17678","0","39.55926","-1.380162","15.51061","0","0","0","1.786597","51.6738","15.51061","0","17.46184","18.2971","17.87947","0","0","0","18.24777","18.24777","0","0","6.4",
"21.01.2002 13:00:00","-1.956676","0","0.285565","-41.24896","0","39.42668","-1.363932","12.85526","0","0","0","1.96857","56.92846","12.85526","0","17.48272","18.37223","17.92747","0","0","0","15.12383","15.12383","0","0","7.075",
"21.01.2002 14:00:00","-1.189864","0","0.3043605","-42.26358","0","39.39325","-1.378943","12.01863","0","0","0","1.757627","50.83633","12.01863","0","17.40075","18.3515","17.87613","0","0","0","14.13956","14.13956","0","0","7.4875",
"21.01.2002 15:00:00","-1.507879","0","0.2682979","-36.46819","0","38.36516","-1.38733","11.39617","0","0","0","1.358797","39.31038","11.39617","0","17.4413","18.28672","17.86401","0","0","0","13.40726","13.40726","0","0","7.6625",
"21.01.2002 16:00:00","-1.503204","0","0.2639994","-36.35601","0","37.74925","-1.403089","13.2484","0","0","0","0.72288","20.92068","13.2484","0","17.41111","18.16401","17.78756","0","0","0","15.58635","15.58635","0","0","7.5125",
"21.01.2002 17:00:00","-1.084041","0","0.2596977","-36.82354","0","37.24121","-1.439034","16.71688","0","0","0","0.234041","6.773704","16.71689","0","17.29973","18.00658","17.65315","0","0","0","19.66693","19.66693","0","0","7.15",
"21.01.2002 18:00:00","-0.749797","0","0.2669683","-39.74618","0","36.7716","-1.467409","21.6618","0","0","0","0","0","21.66283","0","17.21725","17.87214","17.54469","0","0","0","25.48448","25.48448","0","0","6.625",
"21.01.2002 19:00:00","-0.516415","0","0.2583911","-38.98449","0","37.04796","-1.485009","23.65672","0","0","0","0","0","23.65672","0","17.17382","17.78934","17.48158","0","0","0","27.83143","27.83143","0","0","6.4625",
"21.01.2002 20:00:00","-0.471851","0","0.2567464","-38.57158","0","37.67799","-1.489504","24.5571","0","0","0","0","0","24.5571","0","17.16078","17.73317","17.44697","0","0","0","28.89071","28.89071","0","0","6.5",
"21.01.2002 21:00:00","-0.389336","0","0.2563795","-38.23671","0","38.37832","-1.495516","25.13529","0","0","0","0","0","25.13529","0","17.13308","17.68273","17.40791","0","0","0","29.57093","29.57093","0","0","6.5625",
"21.01.2002 22:00:00","-0.342742","0","0.2617648","-38.89419","0","39.05719","-1.500331","26.89281","0","0","0","0","0","26.89281","0","17.11279","17.63549","17.37414","0","0","0","31.6386","31.6386","0","0","6.6",
"21.01.2002 23:00:00","-0.250919","0","0.2800492","-41.57204","0","39.68299","-1.505907","29.1566","0","0","0","0","0","29.1566","0","17.0776","17.58817","17.33288","0","0","0","34.30188","34.30188","0","0","6.6",
"22.01.2002","-0.119863","0","0.302274","-44.53867","0","40.31245","-1.516057","32.42432","0","0","0","0","0","32.42434","0","17.02748","17.53824","17.28286","0","0","0","38.14626","38.14626","0","0","6.6625",
"22.01.2002 01:00:00","-0.063034","0","0.3442343","-53.62846","0","40.84133","-1.529021","46.0932","0","0","0","0","0","46.09346","0","17.00672","17.42733","17.21702","0","0","0","54.2273","54.2273","0","0","6.075",
"22.01.2002 02:00:00","-0.053531","0","0.329967","-51.06516","0","41.04811","-1.533066","45.30696","0","0","0","0","0","45.30696","0","17.00564","17.38063","17.19314","0","0","0","53.30231","53.30231","0","0","6.1375",
"22.01.2002 03:00:00","-0.055158","0","0.3502798","-53.18535","0","40.96622","-1.532965","46.51299","0","0","0","0","0","46.51299","0","17.00521","17.38447","17.19484","0","0","0","54.72116","54.72116","0","0","6.3375",
"22.01.2002 04:00:00","-0.048261","0","0.3316179","-50.79309","0","40.92956","-1.537223","45.42571","0","0","0","0","0","45.42571","0","17.00484","17.34741","17.17613","0","0","0","53.442","53.442","0","0","6.2375",
"22.01.2002 05:00:00","-0.040014","0","0.2980705","-45.79425","0","40.94465","-1.541237","41.66298","0","0","0","0","0","41.66298","0","17.00453","17.31147","17.158","0","0","0","49.01527","49.01527","0","0","6.2",
"22.01.2002 06:00:00","-0.033687","0","0.2726708","-42.58055","0","41.13972","-1.545829","40.45173","0","0","0","0","0","40.45173","0","17.00422","17.26122","17.13272","0","0","0","47.59027","47.59027","0","0","6.0125",
"22.01.2002 07:00:00","-0.028022","0","0.2537718","-40.46751","0","41.31326","-1.553652","41.89322","0","0","0","0","0","41.89322","0","17.00401","17.18105","17.09253","0","0","0","49.28613","49.28613","0","0","5.775",
"22.01.2002 08:00:00","-0.026527","0","0.2454391","-38.74047","0","41.4856","-1.556024","41.04343","0","0","0","0","0","41.04343","0","17.00438","17.14917","17.07678","0","0","0","48.28639","48.28639","0","0","5.8875",
"22.01.2002 09:00:00","-0.062045","0","0.239999","-37.28428","0","41.46976","-1.55311","38.54549","0","0","0","0.082168","2.378355","38.54549","0","17.01312","17.16954","17.09133","0","0","0","45.34765","45.34765","0","0","6.0625",
"22.01.2002 10:00:00","-0.091981","0","0.2335334","-35.73957","0","41.58715","-1.550264","36.42769","0","0","0","0.247562","7.165282","36.42769","0","17.02051","17.17715","17.09883","0","0","0","42.85611","42.85611","0","0","6.225",
"22.01.2002 11:00:00","-0.064576","0","0.2286252","-34.53796","0","41.74767","-1.549482","34.76749","0","0","0","0.401875","11.6312","34.76749","0","17.01434","17.18523","17.09978","0","0","0","40.90292","40.90292","0","0","6.3625",
"22.01.2002 12:00:00","-0.14204","0","0.2210368","-33.06814","0","41.37086","-1.547809","33.80948","0","0","0","0.515626","14.92312","33.80948","0","17.03399","17.19357","17.11378","0","0","0","39.77585","39.77585","0","0","6.4625",
