"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","Task Lighting","General Lighting","Miscellaneous","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"01.01.2002 01:00:00","0.126305","0","5.975446E-02","-0.917693","0","38.52958","-0.4139712","0","0","0","0.287784","0","0","0","0","0","20.7575","21.0137","20.8856","0.287784","0","0.287784","0","0","0","0","9.0625",
"01.01.2002 02:00:00","0.110479","0","6.025041E-02","-0.929294","0","38.5815","-0.4722061","0","0","0","0.287784","0","0","0","0","0","20.49425","20.81628","20.65526","0.287784","0","0.287784","0","0","0","0","8.675",
"01.01.2002 03:00:00","0.101616","0","6.058329E-02","-0.932374","0","38.43076","-0.5139931","0","0","0","0.287784","0","0","0","0","0","20.31075","20.64713","20.47894","0.287784","0","0.287784","0","0","0","0","8.475",
"01.01.2002 04:00:00","0.093802","0","6.071489E-02","-0.929398","0","38.20348","-0.5526305","0","0","0","0.287784","0","0","0","0","0","20.14383","20.49257","20.3182","0.287784","0","0.287784","0","0","0","0","8.3375",
"01.01.2002 05:00:00","0.086988","0","0.0607122","-0.923396","0","37.92668","-0.5875713","0","0","0","0.287784","0","0","0","0","0","19.99585","20.35069","20.17327","0.287784","0","0.287784","0","0","0","0","8.2375",
"01.01.2002 06:00:00","0.08088","0","6.065908E-02","-0.917461","0","37.63832","-0.6208355","0","0","0","0.287784","0","0","0","0","0","19.85544","20.2161","20.03577","0.287784","0","0.287784","0","0","0","0","8.1375",
"01.01.2002 07:00:00","0.07536","0","6.035994E-02","-0.904517","0","37.35576","-0.6514875","0","0","0","0.287784","0","0","0","0","0","19.72837","20.09172","19.91005","0.287784","0","0.287784","0","0","0","0","8.1",
"01.01.2002 08:00:00","0.187616","0","0.3545509","-1.010318","0","35.74302","-0.5747148","0","10.36023","4.282227","2.877841","0","3.115567","0","0","-4.932675","20.54898","20.33867","20.44382","2.877841","14.64245","18.80448","0","0","0","1.284182","8.1",
"01.01.2002 09:00:00","0.218567","0","0.6509056","-1.023643","0","36.27502","-0.4796785","0","10.36023","4.282227","2.877841","0","5.982938","1.816723","0","-10.13042","20.83521","20.60788","20.72154","2.877841","14.64245","20.08866","0","0","0","2.568364","8.225",
"01.01.2002 10:00:00","0.216272","0","0.6497216","-0.950512","0","36.51058","-0.3876777","0","10.36023","4.282227","2.877841","0","5.908751","9.004865","0","-9.842136","21.27119","21.13687","21.20403","2.877841","14.64245","20.08866","0","0","0","2.568364","9.1125",
"01.01.2002 11:00:00","0.218097","0","0.6499867","-0.893768","0","35.50935","-0.2218601","0","10.36023","4.282227","2.877841","0","5.608892","15.17571","0","-9.569059","22.06086","21.82747","21.94416","2.877841","14.64245","20.08866","0","0","0","2.568364","10.35",
"01.01.2002 12:00:00","0.142577","0","0.9458665","-0.830046","0","34.38008","-2.498841E-02","0","10.36023","4.282227","2.877841","0","8.225151","26.32841","0","-13.27225","22.69396","22.94224","22.8181","2.877841","14.64245","21.37284","0","0","0","3.852545","11.4875",
"01.01.2002 13:00:00","0.074862","0","0.9503538","-0.831548","0","32.89388","0.1771351","0","10.36023","4.282227","2.877841","0","8.05772","27.48583","0","-12.7685","23.53681","23.77828","23.65754","2.877841","14.64245","21.37284","0","0","0","3.852545","12.3375",
"01.01.2002 14:00:00","0.060632","0","0.9539623","-0.841776","0","32.28469","0.2819007","0","10.36023","4.282227","2.877841","0","7.823685","22.87086","0","-12.73847","24.04855","24.07686","24.0627","2.877841","14.64245","21.37284","0","0","0","3.852545","12.7875",
"01.01.2002 15:00:00","0.123538","0","0.656242","-0.870146","0","32.02483","0.3017634","0","10.36023","4.282227","2.877841","0","5.000191","16.2636","0","-8.893343","24.32474","23.95958","24.14216","2.877841","14.64245","20.08866","0","0","0","2.568364","12.9",
"01.01.2002 16:00:00","0.16535","0","0.6565913","-0.89115","0","32.92588","0.275109","0","10.36023","4.282227","2.877841","0","4.879691","10.44096","0","-9.207905","24.17773","23.72804","23.95289","2.877841","14.64245","20.08866","0","0","0","2.568364","12.5875",
"01.01.2002 17:00:00","0.164789","0","0.9500031","-0.846648","0","35.57578","0.1151697","0","10.36023","4.282227","2.877841","0","7.754302","0.4606012","0","-13.48058","23.22256","23.04612","23.13434","2.877841","14.64245","21.37284","0","0","0","3.852545","11.9625",
"01.01.2002 18:00:00","0.151881","0","1.244545","-0.80856","0","37.83694","-3.036941E-02","0","10.36023","4.282227","2.877841","0","11.04154","0","0","-17.36207","22.35952","22.69286","22.52619","2.877841","14.64245","22.65702","0","0","0","5.136727","11.45",
"01.01.2002 19:00:00","0.200791","0","0.9490191","-0.851852","0","37.8152","-7.882579E-02","0","10.36023","5.352783","2.877841","0","8.253157","0","0","-13.7796","22.39284","22.4974","22.44512","2.877841","15.71301","22.4434","0","0","0","3.852545","11.1125",
"01.01.2002 20:00:00","0.202156","0","5.552484E-02","-0.856589","0","38.29379","-0.1357757","0","1.036023","0.535278","0.287784","0","0","0","0","0","22.12007","22.07295","22.09651","0.287784","1.571301","1.859085","0","0","0","0","10.8125",
"01.01.2002 21:00:00","0.182946","0","5.581959E-02","-0.848438","0","38.7122","-0.2139283","0","1.036023","0.535278","0.287784","0","0","0","0","0","21.74489","21.77687","21.76088","0.287784","1.571301","1.859085","0","0","0","0","10.5125",
"01.01.2002 22:00:00","0.170797","0","5.661485E-02","-0.856779","0","38.85706","-0.2735638","0","1.036023","0.535278","0.287784","0","0","0","0","0","21.46994","21.54459","21.50727","0.287784","1.571301","1.859085","0","0","0","0","10.2125",
"01.01.2002 23:00:00","0.162134","0","5.766044E-02","-0.872873","0","38.81048","-0.3256913","0","1.036023","0.535278","0.287784","0","0","0","0","0","21.23306","21.33715","21.2851","0.287784","1.571301","1.859085","0","0","0","0","9.9125",
"02.01.2002","0.153908","0","5.835055E-02","-0.886059","0","38.57878","-0.3725258","0","1.036023","0.535278","0.287784","0","0","0","0","0","21.02242","21.15417","21.0883","0.287784","1.571301","1.859085","0","0","0","0","9.6125",
"02.01.2002 01:00:00","0.122805","0","5.962687E-02","-0.903085","0","38.44801","-0.4243608","0","0","0","0.287784","0.3022027","0","0","0","0","20.74778","20.95492","20.85135","0.589987","0","0.589987","0","0","0","0","9.1875",
"02.01.2002 02:00:00","0.104188","0","6.158889E-02","-0.943339","0","38.22371","-0.4782872","0","0","0","0.287784","0.3022027","0","0","0","0","20.50172","20.75871","20.63021","0.589987","0","0.589987","0","0","0","0","8.6875",
"02.01.2002 03:00:00","0.094366","0","6.312677E-02","-0.984881","0","37.87919","-0.524817","0","0","0","0.287784","0.3022027","0","0","0","0","20.29333","20.57746","20.43539","0.589987","0","0.589987","0","0","0","0","8.1875",
"02.01.2002 04:00:00","0.085446","0","6.390245E-02","-1.008066","0","37.50069","-0.5682469","0","0","0","0.287784","0.3022027","0","0","0","0","20.10529","20.40986","20.25758","0.589987","0","0.589987","0","0","0","0","7.8125",
"02.01.2002 05:00:00","0.077384","0","6.432395E-02","-1.021946","0","37.10847","-0.6079437","0","0","0","0.287784","0.3022027","0","0","0","0","19.93592","20.25461","20.09527","0.589987","0","0.589987","0","0","0","0","7.5125",
"02.01.2002 06:00:00","-0.096261","0","7.025276E-02","-1.126444","0","34.91345","-0.550074","3.03649","0","0","0.287784","0.3022027","0","0","2.878382","0","20.634","20.1842","20.4091","0.589987","0","0.589987","3.572341","3.572341","0","0","7.2125",
"02.01.2002 07:00:00","-0.086742","0","7.074392E-02","-1.142273","0","34.78724","-0.5622117","2.727157","0","0","0.287784","0.3022027","0","0","2.72724","0","20.43076","20.11287","20.27181","0.589987","0","0.589987","3.208421","3.208421","0","0","6.975",
"02.01.2002 08:00:00","0.054381","0","0.4260305","-1.333731","0","32.60821","-0.4440925","0","10.36023","11.14655","2.877841","0.6044053","3.622346","0","0","-6.509028","21.52627","20.53279","21.02953","3.482246","21.50677","27.26395","0","0","0","2.274933","6.775",
"02.01.2002 09:00:00","0.020649","0","0.7812845","-1.334124","0","33.25275","-0.3545465","0","10.36023","11.14655","2.877841","1.208811","7.102673","0.8735365","0","-12.94972","21.46816","20.85971","21.16394","4.086652","21.50677","30.14329","0","0","0","4.549866","6.7",
"02.01.2002 10:00:00","0.00979","0","0.8402959","-1.310551","0","33.16484","-0.3327245","0","10.36023","11.14655","2.877841","1.813216","7.676242","4.454546","0","-13.90174","21.57116","21.1916","21.38138","4.691057","21.50677","31.73845","0","0","0","5.540617","6.8875",
"02.01.2002 11:00:00","0.020085","0","0.8994187","-1.298533","0","33.20928","-0.2504035","0","10.36023","11.14655","2.877841","2.417621","8.017369","7.54768","0","-14.94259","21.90243","21.59066","21.74655","5.295462","21.50677","33.3336","0","0","0","6.531368","7.25",
"02.01.2002 12:00:00","-0.039555","0","1.194765","-1.231594","0","34.28923","-0.2083841","0","10.36023","11.14655","2.877841","2.417621","11.12467","8.901105","0","-19.5724","21.77865","21.91532","21.84698","5.295462","21.50677","34.61778","0","0","0","7.815549","7.525",
"02.01.2002 13:00:00","-0.063391","0","1.07979","-1.241604","0","34.6805","-0.187163","0","10.36023","11.14655","2.877841","1.208811","10.20241","7.111342","0","-17.48444","21.93169","21.9957","21.96369","4.086652","21.50677","31.42747","0","0","0","5.834047","7.6",
"02.01.2002 14:00:00","-0.059453","0","1.139173","-1.258401","0","34.67956","-0.1702716","0","10.36023","11.14655","2.877841","1.813216","10.63893","6.494086","0","-18.59897","21.95988","22.0675","22.01369","4.691057","21.50677","33.02262","0","0","0","6.824798","7.6",
"02.01.2002 15:00:00","0.014767","0","0.901176","-1.327134","0","34.05143","-0.1355593","0","10.36023","11.14655","2.877841","2.417621","7.842352","5.405952","0","-15.11367","22.35792","22.10732","22.23262","5.295462","21.50677","33.3336","0","0","0","6.531368","7.5375",
"02.01.2002 16:00:00","0.029566","0","0.9024808","-1.348102","0","34.78554","-0.1164598","0","10.36023","11.14655","2.877841","2.417621","7.745814","2.931018","0","-15.26927","22.38279","22.06896","22.22587","5.295462","21.50677","33.3336","0","0","0","6.531368","7.4375",
"02.01.2002 17:00:00","-0.0512","0","1.079419","-1.30245","0","36.39682","-0.1732607","0","10.36023","11.14655","2.877841","1.208811","10.0842","0.3408709","0","-17.96273","21.87616","21.89953","21.88785","4.086652","21.50677","31.42747","0","0","0","5.834047","7.2125",
"02.01.2002 18:00:00","-0.12566","0","1.315044","-1.272031","0","38.16422","-0.2420953","0","10.36023","11.14655","2.877841","0.6044053","13.23067","0","0","-21.48716","21.38891","21.76349","21.5762","3.482246","21.50677","31.1165","0","0","0","6.127478","6.85",
"02.01.2002 19:00:00","-0.104283","0","0.9632114","-1.368275","0","38.32812","-0.2607117","0","10.36023","12.2171","2.877841","0.3022027","9.544543","0","0","-16.1142","21.56472","21.5312","21.54796","3.180044","22.57733","29.60992","0","0","0","3.852545","6.3875",
"02.01.2002 20:00:00","0.019797","0","7.272224E-02","-1.340469","0","39.44003","-0.3570673","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","21.03804","20.99569","21.01686","0.589987","1.571301","2.161288","0","0","0","0","6.2",
"02.01.2002 21:00:00","0.077725","0","7.058001E-02","-1.305638","0","40.14499","-0.4442663","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","20.60491","20.74888","20.67689","0.589987","1.571301","2.161288","0","0","0","0","6.0125",
"02.01.2002 22:00:00","0.087833","0","6.941642E-02","-1.289048","0","40.65903","-0.5158488","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","20.28926","20.49875","20.394","0.589987","1.571301","2.161288","0","0","0","0","5.7125",
"02.01.2002 23:00:00","0.085534","0","6.981569E-02","-1.302421","0","41.02011","-0.5660557","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","20.05585","20.28811","20.17198","0.589987","1.571301","2.161288","0","0","0","0","5.4125",
"03.01.2002","0.081552","0","7.032389E-02","-1.319301","0","41.23794","-0.6116606","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","19.84817","20.10023","19.9742","0.589987","1.571301","2.161288","0","0","0","0","5.1125",
"03.01.2002 01:00:00","0.057981","0","7.033712E-02","-1.299928","0","41.70173","-0.6642035","0","0","0","0.287784","0.3022027","0","0","0","0","19.53855","19.89847","19.71851","0.589987","0","0.589987","0","0","0","0","4.9375",
"03.01.2002 02:00:00","0.04443","0","6.995071E-02","-1.27237","0","41.9507","-0.714685","0","0","0","0.287784","0.3022027","0","0","0","0","19.31278","19.71494","19.51386","0.589987","0","0.589987","0","0","0","0","4.9",
"03.01.2002 03:00:00","0.037169","0","6.974431E-02","-1.257911","0","42.04459","-0.7515624","0","0","0","0.287784","0.3022027","0","0","0","0","19.14856","19.5562","19.35238","0.589987","0","0.589987","0","0","0","0","4.8375",
"03.01.2002 04:00:00","0.030705","0","6.945689E-02","-1.241298","0","42.10411","-0.7859179","0","0","0","0.287784","0.3022027","0","0","0","0","18.99744","19.40938","19.20341","0.589987","0","0.589987","0","0","0","0","4.8",
"03.01.2002 05:00:00","0.025171","0","6.905017E-02","-1.221132","0","42.13383","-0.8169277","0","0","0","0.287784","0.3022027","0","0","0","0","18.86263","19.27501","19.06882","0.589987","0","0.589987","0","0","0","0","4.8",
"03.01.2002 06:00:00","-0.206525","0","7.528663E-02","-1.311545","0","39.63876","-0.7350006","4.281475","0","0","0.287784","0.3022027","0","0","4.085148","0","19.76499","19.25096","19.50798","0.589987","0","0.589987","5.037029","5.037029","0","0","4.8625",
"03.01.2002 07:00:00","-0.075503","0","7.572968E-02","-1.438521","0","37.56021","-0.6349502","7.036851","0","0","0.287784","0.3022027","0","0","6.906897","0","20.54003","19.30665","19.92334","0.589987","0","0.589987","8.278648","8.278648","0","0","4.9",
"03.01.2002 08:00:00","-0.004024","0","0.4281899","-1.512771","0","37.35282","-0.5406301","0.542659","10.36023","11.14655","2.877841","0.6044053","3.733974","0","0","-6.476678","20.97478","19.76501","20.36989","3.482246","21.50677","27.26395","0.638422","0.638422","0","2.274933","4.9",
"03.01.2002 09:00:00","-0.050592","0","0.7790723","-1.429577","0","39.66727","-0.4911542","0.297794","10.36023","11.14655","2.877841","1.208811","7.481417","1.851926","0","-13.16716","20.6902","20.11843","20.40432","4.086652","21.50677","30.14329","0.350346","0.350346","0","4.549866","5.15",
"03.01.2002 10:00:00","-0.025544","0","0.8345624","-1.248835","0","39.86134","-0.4270475","0","10.36023","11.14655","2.877841","1.813216","7.971485","7.539311","0","-13.56379","21.05668","20.64479","20.85074","4.691057","21.50677","31.73845","0","0","0","5.540617","6.675",
"03.01.2002 11:00:00","0.0078","0","0.8909543","-1.098695","0","38.25708","-0.272009","0","10.36023","11.14655","2.877841","2.417621","8.090952","9.91232","0","-13.58235","21.87597","21.19606","21.53601","5.295462","21.50677","33.3336","0","0","0","6.531368","8.5625",
"03.01.2002 12:00:00","-0.025005","0","1.184589","-0.95032","0","36.95411","-0.1419202","0","10.36023","11.14655","2.877841","2.417621","10.86878","11.41187","0","-16.84849","22.31454","21.85239","22.08347","5.295462","21.50677","34.61778","0","0","0","7.815549","10.075",
"03.01.2002 13:00:00","-0.022185","0","1.068062","-0.888464","0","35.59348","-2.395054E-02","0","10.36023","11.14655","2.877841","1.208811","9.640993","13.2147","0","-14.47821","22.92477","22.36102","22.64289","4.086652","21.50677","31.42747","0","0","0","5.834047","11.1625",
"03.01.2002 14:00:00","-0.012498","0","1.126877","-0.851119","0","35.09946","6.978279E-02","0","10.36023","11.14655","2.877841","1.813216","9.7844","10.61153","0","-14.99077","23.33954","22.71344","23.02649","4.691057","21.50677","33.02262","0","0","0","6.824798","11.875",
"03.01.2002 15:00:00","0.030486","0","0.8893518","-0.878652","0","34.41741","0.137781","0","10.36023","11.14655","2.877841","2.417621","7.155445","8.300316","0","-11.93776","23.81462","22.86968","23.34215","5.295462","21.50677","33.3336","0","0","0","6.531368","12.1625",
"03.01.2002 16:00:00","0.043495","0","0.8914922","-0.9301","0","34.13028","0.1561774","0","10.36023","11.14655","2.877841","2.417621","7.035841","6.389757","0","-12.28509","23.85703","22.82536","23.34119","5.295462","21.50677","33.3336","0","0","0","6.531368","11.8875",
"03.01.2002 17:00:00","-0.00011","0","1.069472","-0.963651","0","34.79345","4.898696E-02","0","10.36023","11.14655","2.877841","1.208811","9.234325","0.5170705","0","-15.12602","23.14446","22.43849","22.79148","4.086652","21.50677","31.42747","0","0","0","5.834047","10.95",
"03.01.2002 18:00:00","-0.053526","0","1.304568","-0.985341","0","35.54689","-6.889261E-02","0","10.36023","11.14655","2.877841","0.6044053","12.30665","0","0","-18.59192","22.43894","22.21184","22.32539","3.482246","21.50677","31.1165","0","0","0","6.127478","10.0625",
"03.01.2002 19:00:00","-0.030926","0","0.954682","-1.086449","0","34.96178","-9.785033E-02","0","10.36023","12.2171","2.877841","0.3022027","8.918785","0","0","-14.2208","22.56291","22.08843","22.32567","3.180044","22.57733","29.60992","0","0","0","3.852545","9.425",
"03.01.2002 20:00:00","0.037656","0","6.753259E-02","-1.117921","0","36.18835","-0.1878503","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","21.95911","21.53321","21.74616","0.589987","1.571301","2.161288","0","0","0","0","8.7625",
"03.01.2002 21:00:00","0.088302","0","6.561305E-02","-1.096751","0","37.56992","-0.3551533","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","21.08887","21.08841","21.08864","0.589987","1.571301","2.161288","0","0","0","0","8.0625",
"03.01.2002 22:00:00","0.092862","0","6.646229E-02","-1.136402","0","37.89306","-0.4517504","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","20.65969","20.76579","20.71274","0.589987","1.571301","2.161288","0","0","0","0","7.3625",
"03.01.2002 23:00:00","0.089106","0","6.782696E-02","-1.190615","0","37.94558","-0.5223407","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","20.33751","20.49785","20.41768","0.589987","1.571301","2.161288","0","0","0","0","6.6625",
"04.01.2002","0.083568","0","0.0694552","-1.253404","0","37.87543","-0.583704","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","20.05535","20.2585","20.15693","0.589987","1.571301","2.161288","0","0","0","0","5.9625",
"04.01.2002 01:00:00","0.058205","0","7.173238E-02","-1.323028","0","37.99231","-0.6549233","0","0","0","0.287784","0.3022027","0","0","0","0","19.65637","19.99086","19.82361","0.589987","0","0.589987","0","0","0","0","5.1375",
"04.01.2002 02:00:00","0.041091","0","7.463895E-02","-1.433377","0","37.86972","-0.7308056","0","0","0","0.287784","0.3022027","0","0","0","0","19.30551","19.71991","19.51271","0.589987","0","0.589987","0","0","0","0","4.1125",
"04.01.2002 03:00:00","0.028881","0","7.760927E-02","-1.55717","0","37.52584","-0.7978376","0","0","0","0.287784","0.3022027","0","0","0","0","18.99764","19.46113","19.22939","0.589987","0","0.589987","0","0","0","0","3.075",
"04.01.2002 04:00:00","0.017514","0","7.945929E-02","-1.63709","0","37.02226","-0.8621003","0","0","0","0.287784","0.3022027","0","0","0","0","18.71208","19.21879","18.96543","0.589987","0","0.589987","0","0","0","0","2.325",
"04.01.2002 05:00:00","0.007188","0","0.080668","-1.694665","0","36.43266","-0.9196798","0","0","0","0.287784","0.3022027","0","0","0","0","18.46273","18.99759","18.73016","0.589987","0","0.589987","0","0","0","0","1.725",
"04.01.2002 06:00:00","-0.308124","0","0.0889813","-1.908187","0","33.52311","-0.8481941","6.428907","0","0","0.287784","0.3022027","0","0","6.161567","0","19.39818","18.89896","19.14857","0.589987","0","0.589987","7.56342","7.56342","0","0","1.125",
"04.01.2002 07:00:00","-0.10527","0","9.129345E-02","-2.209668","0","30.76378","-0.7284989","11.22522","0","0","0.287784","0.3022027","0","0","10.95682","0","20.4691","18.92577","19.69744","0.589987","0","0.589987","13.20614","13.20614","0","0","0.65",
"04.01.2002 08:00:00","-0.114869","0","0.4422709","-2.275719","0","30.11155","-0.6667767","2.480808","10.36023","11.14655","2.877841","0.6044053","3.842453","0","0.2290162","-6.420269","20.42859","19.33286","19.88073","3.482246","21.50677","27.26395","2.918598","2.918598","0","2.274933","0.25",
"04.01.2002 09:00:00","-0.114836","0","0.7920176","-2.28382","0","29.79168","-0.6400406","6.902895","10.36023","11.14655","2.877841","1.208811","7.684906","1.90554","0","-10.5161","20.42859","19.63357","20.03108","4.086652","21.50677","30.14329","8.121052","8.121052","0","4.549866","0.1625",
"04.01.2002 10:00:00","-0.110149","0","0.8460593","-2.07668","0","29.92187","-0.5914941","4.216987","10.36023","11.14655","2.877841","1.813216","8.188242","7.652963","0","-13.72916","20.42859","20.11755","20.27307","4.691057","21.50677","31.73845","4.961161","4.961161","0","5.540617","1.2",
"04.01.2002 11:00:00","-0.101919","0","0.8985119","-1.784993","0","30.44851","-0.5526409","1.358221","10.36023","11.14655","2.877841","2.417621","8.691578","9.117838","0","-16.4058","20.43714","20.47184","20.45449","5.295462","21.50677","33.3336","1.597908","1.597908","0","6.531368","2.8",
"04.01.2002 12:00:00","-0.118932","0","1.18642","-1.543149","0","30.8611","-0.4808009","0.898799","10.36023","11.14655","2.877841","2.417621","12.0121","12.03472","0","-21.17061","20.53556","21.07714","20.80635","5.295462","21.50677","34.61778","1.057411","1.057411","0","7.815549","4.275",
"04.01.2002 13:00:00","-0.160532","0","1.070678","-1.440535","0","30.36073","-0.3793865","0","10.36023","11.14655","2.877841","1.208811","10.8803","13.57414","0","-18.77547","21.06657","21.52603","21.2963","4.086652","21.50677","31.42747","0","0","0","5.834047","5.3625",
"04.01.2002 14:00:00","-0.144562","0","1.129727","-1.405971","0","30.59484","-0.2965567","0","10.36023","11.14655","2.877841","1.813216","11.12659","11.17122","0","-19.6858","21.39219","21.79689","21.59454","4.691057","21.50677","33.02262","0","0","0","6.824798","5.95",
"04.01.2002 15:00:00","-0.053823","0","0.8963493","-1.484157","0","30.13367","-0.2315642","0","10.36023","11.14655","2.877841","2.417621","8.104736","9.698457","0","-16.06155","21.92175","21.9323","21.92703","5.295462","21.50677","33.3336","0","0","0","6.531368","6.0375",
"04.01.2002 16:00:00","-0.038198","0","0.8990358","-1.56147","0","30.43149","-0.2255254","0","10.36023","11.14655","2.877841","2.417621","8.005775","7.164258","0","-16.52231","21.87325","21.78754","21.8304","5.295462","21.50677","33.3336","0","0","0","6.531368","5.5625",
"04.01.2002 17:00:00","-0.141229","0","1.074344","-1.594267","0","31.70209","-0.3600516","0","10.36023","11.14655","2.877841","1.208811","10.66121","0.9482329","0","-19.88481","20.99884","21.26795","21.13339","4.086652","21.50677","31.42747","0","0","0","5.834047","4.4875",
"04.01.2002 18:00:00","-0.156922","0","1.310859","-1.658219","0","31.62653","-0.4622091","4.370574","10.36023","11.14655","2.877841","0.6044053","13.83824","0","0","-20.58537","20.66251","20.97211","20.81731","3.482246","21.50677","31.1165","5.141852","5.141852","0","6.127478","3.75",
"04.01.2002 19:00:00","-0.177082","0","0.9620898","-1.733789","0","32.12087","-0.4692446","1.353763","10.36023","12.2171","2.877841","0.3022027","10.01735","0","0","-16.91699","20.7331","20.84309","20.7881","3.180044","22.57733","29.60992","1.592662","1.592662","0","3.852545","3.2875",
"04.01.2002 20:00:00","-0.061735","0","8.291853E-02","-1.779232","0","33.07203","-0.5525628","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","20.2966","20.26928","20.28294","0.589987","1.571301","2.161288","0","0","0","0","2.7875",
"04.01.2002 21:00:00","0.035858","0","8.019414E-02","-1.732699","0","34.08979","-0.6982623","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","19.55564","19.84286","19.69925","0.589987","1.571301","2.161288","0","0","0","0","2.35",
"04.01.2002 22:00:00","0.042295","0","8.047546E-02","-1.751268","0","34.34399","-0.7849883","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","19.17632","19.5266","19.35146","0.589987","1.571301","2.161288","0","0","0","0","1.8875",
"04.01.2002 23:00:00","0.038616","0","8.111624E-02","-1.778319","0","34.37136","-0.8520072","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","18.87436","19.26091","19.06763","0.589987","1.571301","2.161288","0","0","0","0","1.45",
"05.01.2002","0.032609","0","8.176968E-02","-1.811635","0","34.29222","-0.9099095","0","1.036023","0.535278","0.287784","0.3022027","0","0","0","0","18.61491","19.02803","18.82147","0.589987","1.571301","2.161288","0","0","0","0","0.9875",
"05.01.2002 01:00:00","0.005371","0","8.204675E-02","-1.791156","0","34.40532","-0.9742674","0","0","0","0.287784","0.3022027","0","0","0","0","18.26074","18.78057","18.52065","0.589987","0","0.589987","0","0","0","0","0.8",
"05.01.2002 02:00:00","-0.009005","0","8.196913E-02","-1.763446","0","34.16297","-1.036502","0","0","0","0.287784","0.3022027","0","0","0","0","17.99199","18.55328","18.27264","0.589987","0","0.589987","0","0","0","0","0.7375",
"05.01.2002 03:00:00","-0.017225","0","8.145739E-02","-1.733084","0","33.73164","-1.083767","0","0","0","0.287784","0.3022027","0","0","0","0","17.79261","18.361","18.0768","0.589987","0","0.589987","0","0","0","0","0.7",
"05.01.2002 04:00:00","-0.023893","0","0.0809108","-1.701421","0","33.28454","-1.125516","0","0","0","0.287784","0.3022027","0","0","0","0","17.61875","18.18802","17.90339","0.589987","0","0.589987","0","0","0","0","0.7",
"05.01.2002 05:00:00","-0.029581","0","8.050607E-02","-1.674386","0","32.83057","-1.164661","0","0","0","0.287784","0.3022027","0","0","0","0","17.45565","18.0245","17.74007","0.589987","0","0.589987","0","0","0","0","0.7",
"05.01.2002 06:00:00","-0.417274","0","8.864214E-02","-1.824969","0","29.83306","-1.043901","8.349224","0","0","0.287784","0.3022027","0","0","7.937528","0","18.75893","18.03162","18.39527","0.589987","0","0.589987","9.822617","9.822617","0","0","0.7",
"05.01.2002 07:00:00","-0.100192","0","9.014248E-02","-2.164234","0","26.45395","-0.8388016","15.34854","0","0","0.287784","0.3022027","0","0","14.79491","0","20.48343","18.19955","19.34149","0.589987","0","0.589987","18.05711","18.05711","0","0","0.7",
"05.01.2002 08:00:00","-0.110859","0","0.4420746","-2.141245","0","26.96543","-0.7486385","4.305408","10.36023","11.14655","2.877841","0.6044053","3.842453","0","1.140478","-5.27858","20.42859","18.70364","19.56612","3.482246","21.50677","27.26395","5.065186","5.065186","0","2.274933","0.7625",
"05.01.2002 09:00:00","-0.110476","0","0.7945471","-2.121871","0","28.27002","-0.7127621","8.194911","10.36023","11.14655","2.877841","1.208811","7.684906","0.7013419","0","-8.611314","20.42859","19.00684","19.71772","4.086652","21.50677","30.14329","9.641072","9.641072","0","4.549866","0.8625",
"05.01.2002 10:00:00","-0.108925","0","0.8519602","-2.045065","0","29.13049","-0.6748862","7.105182","10.36023","11.14655","2.877841","1.813216","8.188242","3.458702","0","-10.76314","20.42859","19.33295","19.88077","4.691057","21.50677","31.73845","8.359037","8.359037","0","5.540617","1.275",
"05.01.2002 11:00:00","-0.106507","0","0.9086398","-1.934535","0","29.47778","-0.6391802","5.604888","10.36023","11.14655","2.877841","2.417621","8.691578","5.984828","0","-13.07508","20.42859","19.66888","20.04874","5.295462","21.50677","33.3336","6.593986","6.593986","0","6.531368","1.875",
"05.01.2002 12:00:00","-0.104336","0","1.20213","-1.838458","0","29.92007","-0.6050038","7.613032","10.36023","11.14655","2.877841","2.417621","12.0307","7.83206","0","-16.92386","20.42859","19.99128","20.20994","5.295462","21.50677","34.61778","8.956508","8.956508","0","7.815549","2.4125",
